-0.131517,0.300704
-0.132493,0.29999
-0.133468,0.299272
-0.134441,0.29855
-0.135412,0.297825
-0.136382,0.297095
-0.13735,0.296363
-0.138316,0.295626
-0.139281,0.294886
-0.140243,0.294142
-0.141204,0.293395
-0.142164,0.292644
-0.143121,0.291889
-0.144077,0.29113
-0.145031,0.290368
-0.145983,0.289602
-0.146933,0.288833
-0.147881,0.288059
-0.148828,0.287283
-0.149772,0.286502
-0.150715,0.285718
-0.151656,0.28493
-0.152594,0.284138
-0.153531,0.283343
-0.154466,0.282544
-0.155399,0.281742
-0.156329,0.280936
-0.157258,0.280126
-0.158185,0.279312
-0.159109,0.278495
-0.160032,0.277674
-0.160952,0.27685
-0.161871,0.276022
-0.162787,0.27519
-0.163701,0.274354
-0.164613,0.273515
-0.165522,0.272673
-0.16643,0.271826
-0.167335,0.270976
-0.168238,0.270123
-0.169138,0.269265
-0.170037,0.268404
-0.170933,0.26754
-0.171827,0.266672
-0.172718,0.2658
-0.173607,0.264924
-0.174494,0.264045
-0.175378,0.263163
-0.17626,0.262276
-0.177139,0.261386
-0.178016,0.260493
-0.178891,0.259596
-0.179763,0.258695
-0.180633,0.257791
-0.1815,0.256883
-0.182364,0.255971
-0.183226,0.255056
-0.184086,0.254138
-0.184942,0.253215
-0.185797,0.25229
-0.186648,0.25136
-0.187497,0.250427
-0.188343,0.249491
-0.189187,0.248551
-0.190028,0.247607
-0.190866,0.24666
-0.191701,0.245709
-0.192534,0.244755
-0.193364,0.243797
-0.194191,0.242836
-0.195015,0.241871
-0.195837,0.240903
-0.196655,0.239931
-0.197471,0.238956
-0.198284,0.237977
-0.199094,0.236995
-0.199901,0.236009
-0.200705,0.23502
-0.201506,0.234027
-0.202304,0.233031
-0.203099,0.232031
-0.203891,0.231028
-0.20468,0.230021
-0.205466,0.229011
-0.206249,0.227998
-0.207029,0.226981
-0.207805,0.225961
-0.208579,0.224937
-0.209349,0.22391
-0.210116,0.222879
-0.21088,0.221845
-0.211641,0.220808
-0.212399,0.219767
-0.213153,0.218723
-0.213904,0.217676
-0.214652,0.216625
-0.215396,0.215571
-0.216137,0.214514
-0.216875,0.213453
-0.217609,0.212389
-0.21834,0.211322
-0.219068,0.210251
-0.219792,0.209177
-0.220513,0.2081
-0.22123,0.20702
-0.221944,0.205936
-0.222654,0.204849
-0.223361,0.203759
-0.224064,0.202665
-0.224764,0.201569
-0.22546,0.200469
-0.226152,0.199366
-0.226841,0.198259
-0.227526,0.19715
-0.228208,0.196037
-0.228886,0.194922
-0.22956,0.193803
-0.23023,0.192681
-0.230897,0.191556
-0.23156,0.190427
-0.232219,0.189296
-0.232875,0.188161
-0.233526,0.187024
-0.234174,0.185883
-0.234818,0.18474
-0.235458,0.183593
-0.236094,0.182443
-0.236727,0.18129
-0.237355,0.180135
-0.23798,0.178976
-0.2386,0.177814
-0.239216,0.17665
-0.239829,0.175482
-0.240437,0.174311
-0.241042,0.173138
-0.241642,0.171961
-0.242239,0.170782
-0.242831,0.1696
-0.243419,0.168415
-0.244003,0.167227
-0.244583,0.166036
-0.245158,0.164842
-0.24573,0.163646
-0.246297,0.162447
-0.24686,0.161245
-0.247419,0.16004
-0.247974,0.158833
-0.248524,0.157622
-0.24907,0.156409
-0.249612,0.155194
-0.250149,0.153975
-0.250682,0.152754
-0.251211,0.15153
-0.251735,0.150304
-0.252255,0.149075
-0.25277,0.147843
-0.253281,0.146609
-0.253788,0.145373
-0.25429,0.144133
-0.254787,0.142891
-0.25528,0.141647
-0.255769,0.1404
-0.256253,0.13915
-0.256732,0.137899
-0.257207,0.136644
-0.257677,0.135387
-0.258143,0.134128
-0.258604,0.132867
-0.25906,0.131603
-0.259512,0.130336
-0.259959,0.129067
-0.260401,0.127796
-0.260839,0.126523
-0.261272,0.125247
-0.2617,0.123969
-0.262123,0.122689
-0.262542,0.121407
-0.262956,0.120122
-0.263365,0.118835
-0.263769,0.117546
-0.264168,0.116255
-0.264563,0.114962
-0.264952,0.113666
-0.265337,0.112369
-0.265717,0.111069
-0.266091,0.109767
-0.266461,0.108463
-0.266826,0.107158
