# step time x y
41550 83.1 17.5362 3.29658
41560 83.12 17.5718 3.30025
41570 83.14 17.6071 3.30456
41580 83.16 17.642 3.30957
41590 83.18 17.6765 3.31532
41600 83.2 17.7107 3.32182
41610 83.22 17.7445 3.32911
41620 83.24 17.778 3.33719
41630 83.26 17.8112 3.34609
41640 83.28 17.8441 3.35581
41650 83.3 17.8768 3.36636
41660 83.32 17.9093 3.37776
41670 83.34 17.9418 3.38999
41680 83.36 17.9742 3.40304
41690 83.38 18.0069 3.41689
41700 83.4 18.0398 3.43149
41710 83.42 18.0733 3.44678
41720 83.44 18.1075 3.46265
41730 83.46 18.1425 3.47894
41740 83.48 18.1786 3.49537
41750 83.5 18.2154 3.51149
41760 83.52 18.2519 3.52641
41770 83.54 18.286 3.5385
41780 83.56 18.3138 3.54526
41790 83.58 18.332 3.54447
41800 83.6 18.3408 3.53624
41810 83.62 18.3443 3.52276
41820 83.64 18.3462 3.50625
41830 83.66 18.3485 3.48814
41840 83.68 18.3519 3.46931
41850 83.7 18.3567 3.45032
41860 83.72 18.3626 3.43155
41870 83.74 18.3695 3.41321
41880 83.76 18.3776 3.3954
41890 83.78 18.3866 3.37822
41900 83.8 18.3944 3.3632
41910 83.82 18.3883 3.36036
41920 83.84 18.3419 3.3923
41930 83.86 18.2665 3.45035
41940 83.88 18.1873 3.50772
41950 83.9 18.116 3.53446
41960 83.92 18.0537 3.51457
41970 83.94 17.9941 3.47505
41980 83.96 17.9355 3.43242
41990 83.98 17.8775 3.38994
42000 84 17.8202 3.34793
42010 84.02 17.7635 3.30628
42020 84.04 17.7073 3.26486
42030 84.06 17.6517 3.22358
42040 84.08 17.5966 3.18235
42050 84.1 17.5418 3.14112
42060 84.12 17.4874 3.09985
42070 84.14 17.4333 3.05851
42080 84.16 17.3794 3.01707
42090 84.18 17.3258 2.97552
42100 84.2 17.2723 2.93382
42110 84.22 17.2189 2.89193
42120 84.24 17.1655 2.84977
42130 84.26 17.112 2.80725
42140 84.28 17.0583 2.7642
42150 84.3 17.004 2.7204
42160 84.32 16.9491 2.67562
42170 84.34 16.8946 2.6304
42180 84.36 16.8495 2.59011
42190 84.38 16.8441 2.57071
42200 84.4 16.8814 2.57159
42210 84.42 16.9304 2.57719
42220 84.44 16.9801 2.58337
42230 84.46 17.0297 2.59041
42240 84.48 17.0796 2.59911
42250 84.5 17.1306 2.60999
42260 84.52 17.1831 2.62302
42270 84.54 17.2374 2.63765
42280 84.56 17.2928 2.65314
42290 84.58 17.3464 2.66894
42300 84.6 17.3853 2.68473
42310 84.62 17.3811 2.69941
42320 84.64 17.3343 2.71178
42330 84.66 17.2709 2.72308
42340 84.68 17.2029 2.73543
42350 84.7 17.1352 2.75221
42360 84.72 17.0724 2.77803
42370 84.74 17.0164 2.81534
42380 84.76 16.9653 2.86156
42390 84.78 16.9161 2.91219
42400 84.8 16.8668 2.96412
42410 84.82 16.8171 3.01589
42420 84.84 16.767 3.06695
42430 84.86 16.7166 3.11713
42440 84.88 16.6664 3.16642
42450 84.9 16.6166 3.21487
42460 84.92 16.5673 3.26253
42470 84.94 16.5186 3.30947
42480 84.96 16.4707 3.35573
42490 84.98 16.4235 3.40138
42500 85 16.3771 3.44645
42510 85.02 16.3315 3.49099
42520 85.04 16.2867 3.53504
42530 85.06 16.2427 3.57861
42540 85.08 16.1995 3.62174
42550 85.1 16.157 3.66444
42560 85.12 16.1153 3.70675
42570 85.14 16.0743 3.74867
42580 85.16 16.034 3.79023
42590 85.18 15.9944 3.83144
42600 85.2 15.9554 3.87232
42610 85.22 15.917 3.91288
42620 85.24 15.8793 3.95315
42630 85.26 15.842 3.99315
42640 85.28 15.8053 4.0329
42650 85.3 15.7689 4.07244
42660 85.32 15.7329 4.11181
42670 85.34 15.697 4.15105
42680 85.36 15.6612 4.19022
42690 85.38 15.6254 4.22934
42700 85.4 15.5899 4.26823
42710 85.42 15.5563 4.30603
42720 85.44 15.5302 4.33987
42730 85.46 15.5222 4.3642
42740 85.48 15.5369 4.37632
42750 85.5 15.5655 4.38073
42760 85.52 15.5988 4.38239
42770 85.54 15.6328 4.38405
42780 85.56 15.6664 4.38779
42790 85.58 15.6995 4.39546
42800 85.6 15.7327 4.40753
42810 85.62 15.7667 4.42266
42820 85.64 15.8013 4.4389
42830 85.66 15.8362 4.45489
42840 85.68 15.8704 4.47014
42850 85.7 15.9019 4.4849
42860 85.72 15.9271 4.50009
42870 85.74 15.9422 4.51714
42880 85.76 15.9466 4.53695
42890 85.78 15.9436 4.55903
42900 85.8 15.9371 4.58216
42910 85.82 15.9297 4.60538
42920 85.84 15.9224 4.62819
42930 85.86 15.9158 4.6504
42940 85.88 15.9098 4.67201
42950 85.9 15.9046 4.69305
42960 85.92 15.9002 4.71359
42970 85.94 15.8965 4.73368
42980 85.96 15.8935 4.75339
42990 85.98 15.8913 4.77276
43000 86 15.8897 4.79184
43010 86.02 15.8887 4.81068
43020 86.04 15.8884 4.82931
43030 86.06 15.8886 4.8478
43040 86.08 15.8896 4.86617
43050 86.1 15.8911 4.88446
43060 86.12 15.8933 4.90273
43070 86.14 15.8962 4.92102
43080 86.16 15.8998 4.93937
43090 86.18 15.9041 4.95785
43100 86.2 15.9091 4.9765
43110 86.22 15.915 4.99537
43120 86.24 15.9216 5.01451
43130 86.26 15.9291 5.03394
43140 86.28 15.9373 5.05367
43150 86.3 15.9463 5.07368
43160 86.32 15.9558 5.09394
43170 86.34 15.9653 5.11429
43180 86.36 15.974 5.13441
43190 86.38 15.9801 5.1536
43200 86.4 15.9808 5.17068
43210 86.42 15.9734 5.18434
43220 86.44 15.9575 5.19394
43230 86.46 15.9383 5.19966
43240 86.48 15.9296 5.20105
43250 86.5 15.949 5.19684
43260 86.52 15.9922 5.18782
43270 86.54 16.0421 5.17559
43280 86.56 16.0894 5.16043
43290 86.58 16.1317 5.14232
43300 86.6 16.1696 5.12171
43310 86.62 16.2045 5.0994
43320 86.64 16.2379 5.0762
43330 86.66 16.2706 5.05264
43340 86.68 16.3031 5.02903
43350 86.7 16.3357 5.0055
43360 86.72 16.3683 4.98209
43370 86.74 16.4011 4.95877
43380 86.76 16.4337 4.9354
43390 86.78 16.466 4.91166
43400 86.8 16.4974 4.88696
43410 86.82 16.5272 4.86038
43420 86.84 16.5547 4.83087
43430 86.86 16.5796 4.79764
43440 86.88 16.6018 4.76061
43450 86.9 16.6218 4.72046
43460 86.92 16.6403 4.67829
43470 86.94 16.6578 4.63513
43480 86.96 16.6745 4.59177
43490 86.98 16.6906 4.54873
43500 87 16.7063 4.50627
43510 87.02 16.7217 4.46452
43520 87.04 16.7368 4.42349
43530 87.06 16.7518 4.38308
43540 87.08 16.7669 4.34309
43550 87.1 16.7822 4.30326
43560 87.12 16.7979 4.26332
43570 87.14 16.8139 4.22362
43580 87.16 16.8284 4.18844
43590 87.18 16.8332 4.1768
43600 87.2 16.8189 4.21056
43610 87.22 16.7944 4.26967
43620 87.24 16.7684 4.33395
43630 87.26 16.7431 4.39865
43640 87.28 16.7184 4.46333
43650 87.3 16.6941 4.52808
43660 87.32 16.6699 4.59261
43670 87.34 16.6449 4.65574
43680 87.36 16.6173 4.71498
43690 87.38 16.585 4.76719
43700 87.4 16.5473 4.81089
43710 87.42 16.5081 4.84736
43720 87.44 16.4763 4.87817
43730 87.46 16.4614 4.90373
43740 87.48 16.4639 4.92506
43750 87.5 16.4764 4.94416
43760 87.52 16.4926 4.96251
43770 87.54 16.51 4.98074
43780 87.56 16.5279 4.99905
43790 87.58 16.5462 5.0175
43800 87.6 16.5649 5.03619
43810 87.62 16.5837 5.05551
43820 87.64 16.6018 5.07654
43830 87.66 16.6169 5.10163
43840 87.68 16.6259 5.13438
43850 87.7 16.627 5.17746
43860 87.72 16.6214 5.22975
43870 87.74 16.612 5.28725
43880 87.76 16.6001 5.34449
43890 87.78 16.5841 5.39226
43900 87.8 16.5607 5.41972
43910 87.82 16.5303 5.42781
43920 87.84 16.4972 5.42658
43930 87.86 16.4643 5.42257
43940 87.88 16.4325 5.41806
43950 87.9 16.402 5.41358
43960 87.92 16.3727 5.40911
43970 87.94 16.3445 5.40452
43980 87.96 16.3171 5.39967
43990 87.98 16.2903 5.39441
44000 88 16.2641 5.38867
44010 88.02 16.2382 5.38236
44020 88.04 16.2124 5.37543
44030 88.06 16.1865 5.36782
44040 88.08 16.1605 5.35953
44050 88.1 16.1341 5.35054
44060 88.12 16.1075 5.34085
44070 88.14 16.0811 5.33045
44080 88.16 16.0558 5.31926
44090 88.18 16.0333 5.30708
44100 88.2 16.0159 5.29372
44110 88.22 16.004 5.27974
44120 88.24 15.9939 5.26841
44130 88.26 15.9752 5.2674
44140 88.28 15.9405 5.28191
44150 88.3 15.8964 5.30579
44160 88.32 15.853 5.33074
44170 88.34 15.8149 5.35302
44180 88.36 15.782 5.37206
44190 88.38 15.7524 5.38865
44200 88.4 15.7246 5.40372
44210 88.42 15.6975 5.41793
44220 88.44 15.6706 5.43164
44230 88.46 15.6436 5.44501
44240 88.48 15.6165 5.45808
44250 88.5 15.5894 5.47078
44260 88.52 15.5626 5.48283
44270 88.54 15.5366 5.49367
44280 88.56 15.5116 5.5026
44290 88.58 15.488 5.50903
44300 88.6 15.4656 5.51282
44310 88.62 15.4442 5.51444
44320 88.64 15.4231 5.51482
44330 88.66 15.4021 5.51518
44340 88.68 15.3803 5.51719
44350 88.7 15.3568 5.52306
44360 88.72 15.3303 5.53536
44370 88.74 15.2996 5.55573
44380 88.76 15.2648 5.58351
44390 88.78 15.2268 5.61629
44400 88.8 15.1869 5.65162
44410 88.82 15.1461 5.68819
44420 88.84 15.106 5.72682
44430 88.86 15.0691 5.77231
44440 88.88 15.0398 5.8335
44450 88.9 15.0241 5.91024
44460 88.92 15.051 5.97142
44470 88.94 15.138 5.99957
44480 88.96 15.2419 6.0209
44490 88.98 15.347 6.04218
44500 89 15.4514 6.06326
44510 89.02 15.5553 6.08399
44520 89.04 15.6589 6.10449
44530 89.06 15.7625 6.12497
44540 89.08 15.8661 6.14561
44550 89.1 15.97 6.16647
44560 89.12 16.0743 6.18747
44570 89.14 16.1792 6.20834
44580 89.16 16.2845 6.22865
44590 89.18 16.39 6.24796
44600 89.2 16.4951 6.26626
44610 89.22 16.5993 6.28411
44620 89.24 16.7026 6.30227
44630 89.26 16.8055 6.32113
44640 89.28 16.9087 6.34074
44650 89.3 17.0121 6.36079
44660 89.32 17.111 6.37693
44670 89.34 17.1704 6.35784
44680 89.36 17.1712 6.28383
44690 89.38 17.1588 6.19644
44700 89.4 17.1458 6.10824
44710 89.42 17.1328 6.02011
44720 89.44 17.1195 5.93217
44730 89.46 17.1055 5.84499
44740 89.48 17.091 5.75996
44750 89.5 17.0763 5.67923
44760 89.52 17.0626 5.60518
44770 89.54 17.0512 5.53926
44780 89.56 17.0436 5.48159
44790 89.58 17.0415 5.43269
44800 89.6 17.0495 5.39977
44810 89.62 17.0779 5.39887
44820 89.64 17.1256 5.4265
44830 89.66 17.1795 5.46365
44840 89.68 17.233 5.50203
44850 89.7 17.2848 5.53997
44860 89.72 17.3353 5.57738
44870 89.74 17.3849 5.61444
44880 89.76 17.4338 5.6513
44890 89.78 17.4825 5.68806
44900 89.8 17.5309 5.72477
44910 89.82 17.5792 5.76149
44920 89.84 17.6276 5.79822
44930 89.86 17.6761 5.83498
44940 89.88 17.7249 5.87179
44950 89.9 17.7741 5.90862
44960 89.92 17.8238 5.94546
44970 89.94 17.8741 5.98228
44980 89.96 17.9251 6.01904
44990 89.98 17.977 6.05566
45000 90 18.0297 6.09208
45010 90.02 18.0832 6.12824
45020 90.04 18.1371 6.16415
45030 90.06 18.1908 6.19994
45040 90.08 18.2433 6.23595
45050 90.1 18.2937 6.27272
45060 90.12 18.3415 6.31073
45070 90.14 18.3867 6.35011
45080 90.16 18.4301 6.39046
45090 90.18 18.4728 6.43113
45100 90.2 18.5154 6.47145
45110 90.22 18.5583 6.511
45120 90.24 18.6017 6.54958
45130 90.26 18.6456 6.5871
45140 90.28 18.6899 6.62358
45150 90.3 18.7348 6.65909
45160 90.32 18.7801 6.69368
45170 90.34 18.8258 6.72745
45180 90.36 18.8719 6.76047
45190 90.38 18.9184 6.79281
45200 90.4 18.9651 6.82456
45210 90.42 19.0121 6.85577
45220 90.44 19.0594 6.88653
45230 90.46 19.1069 6.91688
45240 90.48 19.1546 6.9469
45250 90.5 19.2025 6.97662
45260 90.52 19.2505 7.00611
45270 90.54 19.2987 7.0354
45280 90.56 19.347 7.06454
45290 90.58 19.3954 7.09357
45300 90.6 19.444 7.12252
45310 90.62 19.4928 7.15146
45320 90.64 19.5418 7.18045
45330 90.66 19.591 7.20959
45340 90.68 19.6406 7.23904
45350 90.7 19.6907 7.26897
45360 90.72 19.7415 7.29957
45370 90.74 19.793 7.33099
45380 90.76 19.8446 7.36301
45390 90.78 19.8925 7.39453
45400 90.8 19.9267 7.42353
45410 90.82 19.9363 7.44938
45420 90.84 19.922 7.47256
45430 90.86 19.8897 7.49063
45440 90.88 19.8454 7.50013
45450 90.9 19.8001 7.50044
45460 90.92 19.7802 7.48713
45470 90.94 19.806 7.45623
45480 90.96 19.8544 7.41777
45490 90.98 19.9075 7.37853
45500 91 19.9616 7.34001
45510 91.02 20.0163 7.30242
45520 91.04 20.0718 7.26576
45530 91.06 20.1283 7.22996
45540 91.08 20.1857 7.19495
45550 91.1 20.2434 7.16065
45560 91.12 20.3001 7.12688
45570 91.14 20.3528 7.09331
45580 91.16 20.3969 7.05934
45590 91.18 20.4282 7.02429
45600 91.2 20.4472 6.98795
45610 91.22 20.4585 6.95074
45620 91.24 20.4667 6.91316
45630 91.26 20.4744 6.87552
45640 91.28 20.4826 6.83796
45650 91.3 20.4917 6.80052
45660 91.32 20.5017 6.76319
45670 91.34 20.5127 6.72595
45680 91.36 20.5244 6.68878
45690 91.38 20.5367 6.65165
45700 91.4 20.5495 6.61456
45710 91.42 20.5628 6.57749
45720 91.44 20.5764 6.54044
45730 91.46 20.5902 6.50342
45740 91.48 20.6042 6.46641
45750 91.5 20.6183 6.42942
45760 91.52 20.6326 6.39247
45770 91.54 20.6469 6.35555
45780 91.56 20.6612 6.31868
45790 91.58 20.6756 6.28185
45800 91.6 20.6899 6.24507
45810 91.62 20.7042 6.20836
45820 91.64 20.7185 6.17171
45830 91.66 20.7327 6.13513
45840 91.68 20.7468 6.09863
45850 91.7 20.7608 6.06221
45860 91.72 20.7747 6.02587
45870 91.74 20.7885 5.98961
45880 91.76 20.8022 5.95344
45890 91.78 20.8157 5.91734
45900 91.8 20.8291 5.88131
45910 91.82 20.8423 5.84536
45920 91.84 20.8553 5.80945
45930 91.86 20.8681 5.77359
45940 91.88 20.8808 5.73775
45950 91.9 20.8931 5.70193
45960 91.92 20.9053 5.6661
45970 91.94 20.9171 5.63025
45980 91.96 20.9287 5.59435
45990 91.98 20.94 5.5584
46000 92 20.951 5.52236
46010 92.02 20.9617 5.48621
46020 92.04 20.972 5.44995
46030 92.06 20.9819 5.41354
46040 92.08 20.9914 5.37698
46050 92.1 21.0005 5.34024
46060 92.12 21.0092 5.3033
46070 92.14 21.0175 5.26616
46080 92.16 21.0253 5.22879
46090 92.18 21.0326 5.19116
46100 92.2 21.0396 5.15325
46110 92.22 21.0461 5.11502
46120 92.24 21.0522 5.07641
46130 92.26 21.0579 5.03735
46140 92.28 21.0633 4.99776
46150 92.3 21.0683 4.95754
46160 92.32 21.0731 4.91656
46170 92.34 21.0777 4.87466
46180 92.36 21.082 4.83169
46190 92.38 21.0861 4.78757
46200 92.4 21.0899 4.74247
46210 92.42 21.0927 4.69722
46220 92.44 21.0932 4.65415
46230 92.46 21.0884 4.61765
46240 92.48 21.0747 4.59201
46250 92.5 21.0519 4.57669
46260 92.52 21.0229 4.56715
46270 92.54 20.9913 4.55982
46280 92.56 20.9594 4.55358
46290 92.58 20.9283 4.54863
46300 92.6 20.8986 4.54538
46310 92.62 20.8701 4.54395
46320 92.64 20.8424 4.54402
46330 92.66 20.8151 4.545
46340 92.68 20.7877 4.54628
46350 92.7 20.7599 4.54742
46360 92.72 20.7314 4.54813
46370 92.74 20.7022 4.54828
46380 92.76 20.6722 4.54784
46390 92.78 20.6416 4.54686
46400 92.8 20.6103 4.54543
46410 92.82 20.5785 4.54365
46420 92.84 20.5461 4.54167
46430 92.86 20.5132 4.53962
46440 92.88 20.4798 4.53766
46450 92.9 20.446 4.53594
46460 92.92 20.4117 4.53461
46470 92.94 20.377 4.53378
46480 92.96 20.3419 4.53355
46490 92.98 20.3065 4.53403
46500 93 20.2707 4.53529
46510 93.02 20.2347 4.53738
46520 93.04 20.1984 4.54035
46530 93.06 20.162 4.54419
46540 93.08 20.1254 4.5489
46550 93.1 20.0886 4.55444
46560 93.12 20.0518 4.56075
46570 93.14 20.0147 4.56781
46580 93.16 19.9775 4.57556
46590 93.18 19.9401 4.58397
46600 93.2 19.9023 4.59305
46610 93.22 19.8642 4.60279
46620 93.24 19.8257 4.61324
46630 93.26 19.7865 4.62444
46640 93.28 19.7468 4.63642
46650 93.3 19.7064 4.64917
46660 93.32 19.6657 4.66242
46670 93.34 19.6253 4.67528
46680 93.36 19.5872 4.68538
46690 93.38 19.5554 4.68804
46700 93.4 19.5336 4.67837
46710 93.42 19.5212 4.65664
46720 93.44 19.5142 4.62793
46730 93.46 19.509 4.59672
46740 93.48 19.504 4.56522
46750 93.5 19.4986 4.53426
46760 93.52 19.4926 4.50406
46770 93.54 19.486 4.47461
46780 93.56 19.4789 4.44583
46790 93.58 19.4715 4.41762
46800 93.6 19.4636 4.38989
46810 93.62 19.4555 4.36256
46820 93.64 19.4472 4.33556
46830 93.66 19.4387 4.30884
46840 93.68 19.43 4.28235
46850 93.7 19.4212 4.25605
46860 93.72 19.4122 4.22991
46870 93.74 19.4032 4.20391
46880 93.76 19.3941 4.17801
46890 93.78 19.385 4.15221
46900 93.8 19.3758 4.12649
46910 93.82 19.3666 4.10084
46920 93.84 19.3573 4.07525
46930 93.86 19.348 4.04971
46940 93.88 19.3387 4.02421
46950 93.9 19.3294 3.99876
46960 93.92 19.3202 3.97335
46970 93.94 19.3109 3.94797
46980 93.96 19.3017 3.92264
46990 93.98 19.2924 3.89734
47000 94 19.2832 3.87208
47010 94.02 19.2741 3.84687
47020 94.04 19.2649 3.82169
47030 94.06 19.2558 3.79656
47040 94.08 19.2466 3.77149
47050 94.1 19.2374 3.74648
47060 94.12 19.2282 3.72156
47070 94.14 19.2187 3.69677
47080 94.16 19.209 3.67215
47090 94.18 19.1989 3.64781
47100 94.2 19.1883 3.62387
47110 94.22 19.177 3.60046
47120 94.24 19.1651 3.57764
47130 94.26 19.1532 3.55499
47140 94.28 19.1427 3.53104
47150 94.3 19.1355 3.50306
47160 94.32 19.1322 3.46885
47170 94.34 19.1315 3.42934
47180 94.36 19.1317 3.38748
47190 94.38 19.1322 3.34536
47200 94.4 19.1329 3.30353
47210 94.42 19.1336 3.26204
47220 94.44 19.1343 3.22092
47230 94.46 19.1349 3.18021
47240 94.48 19.1355 3.13998
47250 94.5 19.1359 3.10027
47260 94.52 19.136 3.06112
47270 94.54 19.136 3.02257
47280 94.56 19.1355 2.98462
47290 94.58 19.1348 2.94726
47300 94.6 19.1336 2.91049
47310 94.62 19.1319 2.87428
47320 94.64 19.1299 2.8386
47330 94.66 19.1273 2.80341
47340 94.68 19.1242 2.76868
47350 94.7 19.1205 2.73436
47360 94.72 19.1163 2.70041
47370 94.74 19.1116 2.66678
47380 94.76 19.1062 2.63341
47390 94.78 19.1002 2.60024
47400 94.8 19.0936 2.56719
47410 94.82 19.0863 2.53415
47420 94.84 19.0784 2.50102
47430 94.86 19.0699 2.46766
47440 94.88 19.0607 2.4339
47450 94.9 19.0508 2.39957
47460 94.92 19.0403 2.36455
47470 94.94 19.0291 2.3289
47480 94.96 19.0171 2.29327
47490 94.98 19.0042 2.26033
47500 95 18.99 2.23906
47510 95.02 18.9761 2.24554
47520 95.04 18.9735 2.27361
47530 95.06 19.0044 2.28863
47540 95.08 19.0646 2.28426
47550 95.1 19.1334 2.27426
47560 95.12 19.203 2.26323
47570 95.14 19.2718 2.25165
47580 95.16 19.3399 2.23948
47590 95.18 19.4077 2.22674
47600 95.2 19.4753 2.21344
47610 95.22 19.543 2.19962
47620 95.24 19.6111 2.18528
47630 95.26 19.6795 2.17043
47640 95.28 19.7484 2.1551
47650 95.3 19.8178 2.13938
47660 95.32 19.8877 2.12344
47670 95.34 19.9581 2.10757
47680 95.36 20.0291 2.09217
47690 95.38 20.1008 2.07771
47700 95.4 20.1735 2.06455
47710 95.42 20.2472 2.0528
47720 95.44 20.3218 2.04221
47730 95.46 20.3969 2.03218
47740 95.48 20.4714 2.02167
47750 95.5 20.5437 2.0091
47760 95.52 20.6118 1.99245
47770 95.54 20.6748 1.97008
47780 95.56 20.7329 1.942
47790 95.58 20.788 1.9098
47800 95.6 20.8415 1.87541
47810 95.62 20.8942 1.84017
47820 95.64 20.9465 1.80483
47830 95.66 20.9985 1.76968
47840 95.68 21.0502 1.73481
47850 95.7 21.1016 1.70022
47860 95.72 21.1526 1.66586
47870 95.74 21.2035 1.63169
47880 95.76 21.2541 1.59768
47890 95.78 21.3047 1.56379
47900 95.8 21.3553 1.53003
47910 95.82 21.4061 1.49638
47920 95.84 21.4571 1.46285
47930 95.86 21.5086 1.42943
47940 95.88 21.5606 1.39611
47950 95.9 21.6133 1.36287
47960 95.92 21.6668 1.32964
47970 95.94 21.721 1.29627
47980 95.96 21.7762 1.26253
47990 95.98 21.8321 1.22825
48000 96 21.8883 1.19416
48010 96.02 21.9409 1.16839
48020 96.04 21.9758 1.18586
48030 96.06 21.9881 1.25719
48040 96.08 21.9893 1.33869
48050 96.1 21.9772 1.40985
48060 96.12 21.95 1.46788
48070 96.14 21.9134 1.51843
48080 96.16 21.8737 1.56666
48090 96.18 21.8338 1.61484
48100 96.2 21.7946 1.66365
48110 96.22 21.7562 1.71211
48120 96.24 21.7189 1.75408
48130 96.26 21.6833 1.77079
48140 96.28 21.6488 1.74865
48150 96.3 21.6141 1.7056
48160 96.32 21.5791 1.65769
48170 96.34 21.5439 1.60935
48180 96.36 21.5083 1.56112
48190 96.38 21.4722 1.5127
48200 96.4 21.4354 1.46371
48210 96.42 21.3979 1.41382
48220 96.44 21.3604 1.3629
48230 96.46 21.3248 1.31101
48240 96.48 21.2955 1.25822
48250 96.5 21.2773 1.20429
48260 96.52 21.2696 1.14976
48270 96.54 21.2651 1.09668
48280 96.56 21.2578 1.04618
48290 96.58 21.247 0.998287
48300 96.6 21.2369 0.958541
48310 96.62 21.2389 0.950001
48320 96.64 21.2593 0.985174
48330 96.66 21.2869 1.0382
48340 96.68 21.3152 1.09376
48350 96.7 21.3429 1.1488
48360 96.72 21.3697 1.20309
48370 96.74 21.3957 1.25681
48380 96.76 21.421 1.31015
48390 96.78 21.4457 1.36327
48400 96.8 21.4696 1.41626
48410 96.82 21.4929 1.46922
48420 96.84 21.5155 1.5222
48430 96.86 21.5373 1.57526
48440 96.88 21.5585 1.62843
48450 96.9 21.579 1.68174
48460 96.92 21.5989 1.73519
48470 96.94 21.6182 1.78878
48480 96.96 21.6371 1.84248
48490 96.98 21.6557 1.89626
48500 97 21.674 1.95009
48510 97.02 21.6922 2.00392
48520 97.04 21.7103 2.05774
48530 97.06 21.7285 2.11149
48540 97.08 21.7468 2.16516
48550 97.1 21.7654 2.21873
48560 97.12 21.7842 2.2722
48570 97.14 21.8034 2.32558
48580 97.16 21.8231 2.37892
48590 97.18 21.8432 2.43228
48600 97.2 21.8638 2.48577
48610 97.22 21.8851 2.53952
48620 97.24 21.9072 2.5937
48630 97.26 21.9301 2.64835
48640 97.28 21.9535 2.70297
48650 97.3 21.976 2.755
48660 97.32 21.9918 2.79685
48670 97.34 21.9923 2.81877
48680 97.36 21.9778 2.82358
48690 97.38 21.9572 2.82173
48700 97.4 21.9357 2.81864
48710 97.42 21.9152 2.81572
48720 97.44 21.896 2.81316
48730 97.46 21.8781 2.81091
48740 97.48 21.8614 2.80889
48750 97.5 21.8457 2.80706
48760 97.52 21.831 2.80541
48770 97.54 21.8172 2.80396
48780 97.56 21.8043 2.80278
48790 97.58 21.7922 2.80191
48800 97.6 21.7808 2.80147
48810 97.62 21.77 2.80155
48820 97.64 21.7597 2.80229
48830 97.66 21.7494 2.80384
48840 97.68 21.739 2.80638
48850 97.7 21.7281 2.81001
48860 97.72 21.7164 2.81473
48870 97.74 21.7035 2.82008
48880 97.76 21.6887 2.82471
48890 97.78 21.6706 2.82555
48900 97.8 21.647 2.81824
48910 97.82 21.617 2.80016
48920 97.84 21.584 2.77211
48930 97.86 21.5586 2.73209
48940 97.88 21.5552 2.67207
48950 97.9 21.5736 2.59337
48960 97.92 21.6017 2.50697
48970 97.94 21.6327 2.41929
48980 97.96 21.6677 2.33971
48990 97.98 21.728 2.30929
49000 98 21.8227 2.33293
49010 98.02 21.9256 2.36679
49020 98.04 22.0273 2.40119
49030 98.06 22.1199 2.43491
49040 98.08 22.1855 2.463
49050 98.1 22.2104 2.47887
49060 98.12 22.2097 2.48639
49070 98.14 22.1989 2.49072
49080 98.16 22.1832 2.49317
49090 98.18 22.1647 2.49406
49100 98.2 22.1447 2.49378
49110 98.22 22.1241 2.49276
49120 98.24 22.1036 2.49131
49130 98.26 22.0834 2.4896
49140 98.28 22.0635 2.48768
49150 98.3 22.0439 2.48554
49160 98.32 22.0245 2.48318
49170 98.34 22.005 2.48063
49180 98.36 21.9851 2.47789
49190 98.38 21.9654 2.47446
49200 98.4 21.9509 2.46674
49210 98.42 21.9607 2.44139
49220 98.44 22.0096 2.3883
49230 98.46 22.0773 2.32224
49240 98.48 22.1492 2.25433
49250 98.5 22.2224 2.18733
49260 98.52 22.2969 2.12146
49270 98.54 22.3725 2.05624
49280 98.56 22.4491 1.99119
49290 98.58 22.5248 1.92671
49300 98.6 22.5873 1.86724
49310 98.62 22.5954 1.82707
49320 98.64 22.5535 1.80529
49330 98.66 22.5008 1.78818
49340 98.68 22.4477 1.77162
49350 98.7 22.3958 1.75493
49360 98.72 22.3472 1.73822
49370 98.74 22.306 1.72203
49380 98.76 22.2769 1.70691
49390 98.78 22.261 1.69275
49400 98.8 22.2543 1.67892
49410 98.82 22.252 1.66492
49420 98.84 22.2511 1.65057
49430 98.86 22.2501 1.6359
49440 98.88 22.2486 1.621
49450 98.9 22.2465 1.60596
49460 98.92 22.2439 1.59087
49470 98.94 22.2409 1.5758
49480 98.96 22.2376 1.56083
49490 98.98 22.2342 1.54602
49500 99 22.2309 1.53144
49510 99.02 22.2277 1.51714
49520 99.04 22.2248 1.5032
49530 99.06 22.2224 1.48966
49540 99.08 22.2205 1.4766
49550 99.1 22.2193 1.46405
49560 99.12 22.2186 1.45199
49570 99.14 22.2183 1.44028
49580 99.16 22.2177 1.42848
49590 99.18 22.215 1.41555
49600 99.2 22.2073 1.39956
49610 99.22 22.1914 1.37818
49620 99.24 22.1659 1.35037
49630 99.26 22.1332 1.31746
49640 99.28 22.0966 1.28183
49650 99.3 22.0586 1.24529
49660 99.32 22.0206 1.20881
49670 99.34 21.9831 1.17282
49680 99.36 21.9463 1.13746
49690 99.38 21.9101 1.10276
49700 99.4 21.8745 1.06867
49710 99.42 21.8395 1.03513
49720 99.44 21.8049 1.00208
49730 99.46 21.7708 0.969449
49740 99.48 21.737 0.937193
49750 99.5 21.7034 0.905257
49760 99.52 21.6701 0.873598
49770 99.54 21.637 0.842177
49780 99.56 21.6041 0.810961
49790 99.58 21.5713 0.77992
49800 99.6 21.5386 0.749026
49810 99.62 21.506 0.718257
49820 99.64 21.4734 0.687592
49830 99.66 21.4409 0.657014
49840 99.68 21.4084 0.626512
