total_iter,N,S
5188,512,-22.2959
5189,512,-22.2959
5190,512,-22.2959
5191,512,-22.2959
5192,512,-22.2959
5193,512,-22.2959
5194,512,-22.2959
5195,512,-22.2959
5196,512,-22.2959
5197,512,-22.2959
5198,512,-22.2959
5199,512,-22.2959
5200,512,-22.2959
5201,512,-22.2959
5202,512,-22.2959
5203,512,-22.2959
5204,512,-22.2959
5205,512,-22.2959
5206,512,-22.2959
5207,512,-22.2959
5208,512,-22.2959
5209,512,-22.2959
5210,512,-22.2959
5211,512,-22.2959
5212,512,-22.2959
5213,512,-22.2959
5214,512,-22.2959
5215,512,-22.2959
5216,512,-22.2959
5217,512,-22.2959
5218,512,-22.2959
5219,512,-22.2959
5220,512,-22.2959
5221,512,-22.2959
5222,512,-22.2959
5223,512,-22.2959
5224,512,-22.2959
5225,512,-22.2959
5226,512,-22.2959
5227,512,-22.2959
5228,512,-22.2959
5229,512,-22.2959
5230,512,-22.2959
5231,512,-22.2959
5232,512,-22.2959
5233,512,-22.2959
5234,512,-22.2959
5235,512,-22.2959
5236,512,-22.2959
5237,512,-22.2959
5238,512,-22.2959
5239,512,-22.2959
5240,512,-22.2959
5241,512,-22.2959
5242,512,-22.2959
5243,512,-22.2959
