t,I,st,difference,relative_difference,center,max_u
3.875,0.0387499999999998,0.03875,-1.59594559789866e-16,-4.11856928489977e-15,0.00428205803308159,0.00428205803308159
4,0.04,0.04,4.16333634234434e-17,1.04083408558608e-15,0.00430774307450304,0.00430774307450304
4.125,0.0412499999999999,0.04125,-9.0205620750794e-17,-2.18680292729197e-15,0.00433262451895586,0.00433262451895586
4.25,0.0424999999999999,0.0425,-5.55111512312578e-17,-1.30614473485313e-15,0.00435675115580408,0.00435675115580408
4.375,0.0437499999999996,0.04375,-4.44089209850063e-16,-1.01506105108586e-14,0.00438016745911674,0.00438016745911674
4.5,0.0449999999999999,0.045,-7.63278329429795e-17,-1.69617406539954e-15,0.00440291408235467,0.00440291408235467
4.625,0.0462499999999999,0.04625,-1.04083408558608e-16,-2.25045207694288e-15,0.00442502828409256,0.00442502828409256
4.75,0.0474999999999998,0.0475,-2.22044604925031e-16,-4.67462326157961e-15,0.00444654429601002,0.00444654429601002
4.875,0.0487500000000002,0.04875,2.22044604925031e-16,4.55476112666731e-15,0.00446749364230524,0.00446749364230524
5,0.0499999999999998,0.05,-2.08166817117217e-16,-4.16333634234434e-15,0.00448790541803371,0.00448790541803371
5.125,0.0512499999999998,0.05125,-1.73472347597681e-16,-3.38482629458889e-15,0.00450780653255557,0.00450780653255557
5.25,0.0525,0.0525,6.93889390390723e-18,1.32169407693471e-16,0.00452722192321486,0.00452722192321486
5.375,0.05375,0.05375,6.93889390390723e-18,1.29095700537809e-16,0.00454617474351681,0.00454617474351681
5.5,0.0550000000000002,0.055,2.35922392732846e-16,4.2894980496881e-15,0.00456468652937222,0.00456468652937222
5.625,0.0562500000000001,0.05625,1.31838984174237e-16,2.34380416309755e-15,0.00458277734640808,0.00458277734640808
5.75,0.0575,0.0575,-2.08166817117217e-17,-3.62029247160377e-16,0.00460046592087572,0.00460046592087572
5.875,0.05875,0.05875,-4.85722573273506e-17,-8.26761826848521e-16,0.00461776975630127,0.00461776975630127
6,0.06,0.06,3.46944695195361e-17,5.78241158658936e-16,0.00463470523770281,0.00463470523770281
6.125,0.06125,0.06125,0,0,0.00465128772493197,0.00465128772493197
6.25,0.0624999999999998,0.0625,-2.42861286636753e-16,-3.88578058618805e-15,0.00466753163647447,0.00466753163647447
6.375,0.0637499999999994,0.06375,-5.96744875736022e-16,-9.36070393311406e-15,0.0046834505248568,0.0046834505248568
6.5,0.0649999999999997,0.065,-3.33066907387547e-16,-5.12410626750072e-15,0.00469905714464861,0.00469905714464861
6.625,0.0662499999999997,0.06625,-3.46944695195361e-16,-5.23690105955263e-15,0.00471436351391654,0.00471436351391654
6.75,0.0675,0.0675,-1.38777878078145e-17,-2.05596856412066e-16,0.0047293809698723,0.0047293809698723
6.875,0.0687499999999997,0.06875,-3.19189119579733e-16,-4.64275083025065e-15,0.00474412021936107,0.00474412021936107
7,0.0700000000000001,0.07,6.93889390390723e-17,9.91270557701032e-16,0.00475859138475404,0.00475859138475404
7.125,0.07125,0.07125,1.38777878078145e-17,1.94775969232484e-16,0.00477280404573823,0.00477280404573823
7.25,0.0724999999999999,0.0725,-5.55111512312578e-17,-7.65671051465625e-16,0.00478676727743618,0.00478676727743618
7.375,0.0737500000000003,0.07375,3.19189119579733e-16,4.32798806209807e-15,0.00480048968523557,0.00480048968523557
7.5,0.0749999999999997,0.075,-3.46944695195361e-16,-4.62592926927149e-15,0.00481397943666396,0.00481397943666396
7.625,0.0762499999999996,0.07625,-3.88578058618805e-16,-5.096105686804e-15,0.00482724429060441,0.00482724429060441
7.75,0.0775,0.0775,-4.16333634234434e-17,-5.37204689334753e-16,0.00484029162411394,0.00484029162411394
7.875,0.07875,0.07875,-1.38777878078145e-17,-1.76225876924628e-16,0.00485312845707703,0.00485312845707703
8,0.0799999999999995,0.08,-5.27355936696949e-16,-6.59194920871187e-15,0.00486576147490063,0.00486576147490063
8.125,0.0812499999999995,0.08125,-5.41233724504764e-16,-6.66133814775094e-15,0.00487819704943452,0.00487819704943452
8.25,0.0824999999999997,0.0825,-3.33066907387547e-16,-4.03717463500057e-15,0.00489044125828091,0.00489044125828091
8.375,0.0837499999999994,0.08375,-5.96744875736022e-16,-7.12531194908683e-15,0.00490249990263998,0.00490249990263998
8.5,0.0849999999999998,0.085,-2.35922392732846e-16,-2.77555756156289e-15,0.00491437852382253,0.00491437852382253
8.625,0.0862499999999995,0.08625,-4.71844785465692e-16,-5.47066417931237e-15,0.00492608241854748,0.00492608241854748
8.75,0.0875,0.0875,-4.16333634234434e-17,-4.75809867696496e-16,0.00493761665313004,0.00493761665313004
8.875,0.0887499999999998,0.08875,-1.80411241501588e-16,-2.03280272114465e-15,0.00494898607665557,0.00494898607665557
9,0.0899999999999999,0.09,-1.38777878078145e-16,-1.5419764230905e-15,0.00496019533322518,0.00496019533322518
9.125,0.0912499999999992,0.09125,-8.32667268468867e-16,-9.12512075034375e-15,0.00497124887335017,0.00497124887335017
9.25,0.0924999999999999,0.0925,-9.71445146547012e-17,-1.05021096924001e-15,0.0049821509645656,0.0049821509645656
9.375,0.0937499999999996,0.09375,-3.7470027081099e-16,-3.99680288865056e-15,0.00499290570132623,0.00499290570132623
9.5,0.0949999999999996,0.095,-4.30211422042248e-16,-4.52854128465524e-15,0.00500351701424228,0.00500351701424228
9.625,0.0962499999999995,0.09625,-5.13478148889135e-16,-5.33483791053647e-15,0.0050139886787072,0.0050139886787072
9.75,0.0975000000000001,0.0975,9.71445146547012e-17,9.96353996458474e-16,0.00502432432296488,0.00502432432296488
9.875,0.0987499999999997,0.09875,-3.46944695195361e-16,-3.51336400197834e-15,0.00503452743565938,0.00503452743565938
10,0.0999999999999997,0.1,-2.63677968348475e-16,-2.63677968348475e-15,0.00504460137290657,0.00504460137290657
10.125,0.10125,0.10125,6.93889390390723e-17,6.85322854706887e-16,0.00505454936492356,0.00505454936492356
10.25,0.102499999999999,0.1025,-6.10622663543836e-16,-5.95729427847645e-15,0.0050643745222487,0.0050643745222487
10.375,0.10375,0.10375,-3.7470027081099e-16,-3.61156887528665e-15,0.00507407984158203,0.00507407984158203
10.5,0.105,0.105,-3.88578058618805e-16,-3.70074341541719e-15,0.00508366821127377,0.00508366821127377
10.625,0.10625,0.10625,1.38777878078145e-16,1.30614473485313e-15,0.005093142416486,0.005093142416486
10.75,0.107499999999999,0.1075,-5.41233724504764e-16,-5.03473232097455e-15,0.00510250514405045,0.00510250514405045
10.875,0.108749999999999,0.10875,-6.10622663543836e-16,-5.61492104408125e-15,0.00511175898704378,0.00511175898704378
11,0.11,0.11,-1.66533453693773e-16,-1.51394048812521e-15,0.00512090644909986,0.00512090644909986
11.125,0.11125,0.11125,-3.88578058618805e-16,-3.49283648196678e-15,0.00512994994847675,0.00512994994847675
11.25,0.1125,0.1125,-2.91433543964104e-16,-2.59052039079203e-15,0.00513889182189531,0.00513889182189531
11.375,0.113749999999999,0.11375,-1.23512311489549e-15,-1.08582251858944e-14,0.00514773432816425,0.00514773432816425
11.5,0.115,0.115,-4.85722573273506e-16,-4.2236745502044e-15,0.00515647965160609,0.00515647965160609
11.625,0.11625,0.11625,-3.60822483003176e-16,-3.10384931615635e-15,0.00516512990529677,0.00516512990529677
11.75,0.1175,0.1175,5.55111512312578e-17,4.72435329627726e-16,0.00517368713413098,0.00517368713413098
11.875,0.118749999999999,0.11875,-6.24500451351651e-16,-5.25895116927706e-15,0.00518215331772447,0.00518215331772447
12,0.119999999999999,0.12,-5.82867087928207e-16,-4.85722573273506e-15,0.00519053037316348,0.00519053037316348
12.125,0.121249999999999,0.12125,-9.29811783123569e-16,-7.66855078864799e-15,0.00519882015761094,0.00519882015761094
12.25,0.1225,0.1225,-9.71445146547012e-17,-7.93016446160826e-16,0.00520702447077826,0.00520702447077826
12.375,0.12375,0.12375,-4.30211422042248e-16,-3.47645593569493e-15,0.00521514505727101,0.00521514505727101
12.5,0.125,0.125,5.55111512312578e-17,4.44089209850063e-16,0.00522318360881603,0.00522318360881603
12.625,0.126249999999999,0.12625,-9.71445146547012e-16,-7.69461502215455e-15,0.00523114176637719,0.00523114176637719
12.75,0.127499999999999,0.1275,-1.27675647831893e-15,-1.00137763005406e-14,0.00523902112216635,0.00523902112216635
12.875,0.128749999999999,0.12875,-1.16573417585641e-15,-9.05424602606924e-15,0.00524682322155574,0.00524682322155574
13,0.129999999999998,0.13,-1.77635683940025e-15,-1.36642833800019e-14,0.00525454956489741,0.00525454956489741
13.125,0.13125,0.13125,0,0,0.00526220160925527,0.00526220160925527
13.25,0.1325,0.1325,-3.33066907387547e-16,-2.51371250858526e-15,0.00526978077005456,0.00526978077005456
13.375,0.133750000000001,0.13375,1.02695629777827e-15,7.67817792731417e-15,0.00527728842265352,0.00527728842265352
13.5,0.135,0.135,5.55111512312578e-17,4.11193712824132e-16,0.00528472590384156,0.00528472590384156
13.625,0.13625,0.13625,8.32667268468867e-17,6.11131940160637e-16,0.00529209451326812,0.00529209451326812
13.75,0.137499999999998,0.1375,-1.52655665885959e-15,-1.11022302462516e-14,0.0052993955148059,0.0052993955148059
13.875,0.138749999999999,0.13875,-8.60422844084496e-16,-6.2012457231315e-15,0.00530663013785211,0.00530663013785211
14,0.139999999999999,0.14,-9.43689570931383e-16,-6.74063979236702e-15,0.00531379957857115,0.00531379957857115
14.125,0.14125,0.14125,-8.32667268468867e-17,-5.89498951128402e-16,0.00532090500108174,0.00532090500108174
14.25,0.142499999999999,0.1425,-5.27355936696949e-16,-3.70074341541719e-15,0.00532794753859153,0.00532794753859153
14.375,0.143749999999998,0.14375,-1.55431223447522e-15,-1.08126068485233e-14,0.00533492829448192,0.00533492829448192
14.5,0.144999999999998,0.145,-1.55431223447522e-15,-1.07193947205188e-14,0.00534184834334574,0.00534184834334574
14.625,0.146249999999999,0.14625,-9.99200722162641e-16,-6.83214169000096e-15,0.00534870873198011,0.00534870873198011
14.75,0.147499999999999,0.1475,-8.88178419700125e-16,-6.02154860813644e-15,0.00535551048033697,0.00535551048033697
14.875,0.14875,0.14875,-2.4980018054066e-16,-1.67932894481116e-15,0.00536225458243324,0.00536225458243324
15,0.149999999999999,0.15,-1.08246744900953e-15,-7.21644966006352e-15,0.00536894200722276,0.00536894200722276
15.125,0.151249999999999,0.15125,-5.55111512312578e-16,-3.67015875909143e-15,0.00537557369943188,0.00537557369943188
15.25,0.1525,0.1525,4.16333634234434e-16,2.73005661793071e-15,0.0053821505803605,0.0053821505803605
15.375,0.15375,0.15375,8.32667268468867e-17,5.41572207134223e-16,0.00538867354865036,0.00538867354865036
15.5,0.155,0.155,-4.71844785465692e-16,-3.04415990623027e-15,0.00539514348102195,0.00539514348102195
15.625,0.15625,0.15625,-2.77555756156289e-16,-1.77635683940025e-15,0.0054015612329818,0.0054015612329818
15.75,0.157499999999999,0.1575,-6.66133814775094e-16,-4.22942104619107e-15,0.00540792763950147,0.00540792763950147
15.875,0.15875,0.15875,-4.9960036108132e-16,-3.14708888870123e-15,0.00541424351566953,0.00541424351566953
16,0.16,0.16,-3.60822483003176e-16,-2.25514051876985e-15,0.00542050965731791,0.00542050965731791
16.125,0.161249999999997,0.16125,-3.19189119579733e-15,-1.9794674082464e-14,0.00542672684162381,0.00542672684162381
16.25,0.1625,0.1625,2.77555756156289e-17,1.70803542250024e-16,0.00543289582768817,0.00543289582768817
16.375,0.163749999999998,0.16375,-1.80411241501588e-15,-1.10174803970435e-14,0.005439017357092,0.005439017357092
16.5,0.165,0.165,-1.94289029309402e-16,-1.17750926854183e-15,0.00544509215443142,0.00544509215443142
16.625,0.16625,0.16625,-1.66533453693773e-16,-1.0017049846242e-15,0.00545112092783241,0.00545112092783241
16.75,0.167499999999999,0.1675,-1.47104550762833e-15,-8.78236123957213e-15,0.00545710436944627,0.00545710436944627
16.875,0.16875,0.16875,-3.05311331771918e-16,-1.80925233642618e-15,0.00546304315592649,0.00546304315592649
17,0.17,0.17,-1.38777878078145e-16,-8.16340459283203e-16,0.00546893794888807,0.00546893794888807
17.125,0.171249999999999,0.17125,-1.02695629777827e-15,-5.99682509651544e-15,0.00547478939534988,0.00547478939534988
17.25,0.172499999999999,0.1725,-7.21644966006352e-16,-4.18344907829769e-15,0.00548059812816084,0.00548059812816084
17.375,0.173750000000001,0.17375,6.10622663543836e-16,3.51437504197891e-15,0.00548636476641078,0.00548636476641078
17.5,0.175,0.175,-5.55111512312578e-17,-3.1720657846433e-16,0.00549208991582636,0.00549208991582636
17.625,0.17625,0.17625,-4.16333634234434e-16,-2.36217664813863e-15,0.00549777416915299,0.00549777416915299
17.75,0.1775,0.1775,-2.4980018054066e-16,-1.40732496079245e-15,0.00550341810652313,0.00550341810652313
17.875,0.17875,0.17875,5.55111512312578e-17,3.10551895000044e-16,0.00550902229581159,0.00550902229581159
18,0.180000000000001,0.18,6.10622663543836e-16,3.39234813079909e-15,0.0055145872929785,0.0055145872929785
18.125,0.18125,0.18125,-3.05311331771918e-16,-1.68447631322438e-15,0.00552011364240029,0.00552011364240029
18.25,0.182499999999999,0.1825,-9.43689570931383e-16,-5.17090175852813e-15,0.00552560187718929,0.00552560187718929
18.375,0.183749999999999,0.18375,-6.38378239159465e-16,-3.47416728794267e-15,0.00553105251950236,0.00553105251950236
18.5,0.184999999999999,0.185,-9.43689570931383e-16,-5.10102470773721e-15,0.00553646608083906,0.00553646608083906
18.625,0.18625,0.18625,2.22044604925031e-16,1.1921857982552e-15,0.0055418430623297,0.0055418430623297
18.75,0.1875,0.1875,-4.16333634234434e-16,-2.22044604925031e-15,0.00554718395501375,0.00554718395501375
18.875,0.188749999999999,0.18875,-1.0547118733939e-15,-5.58787747493456e-15,0.00555248924010896,0.00555248924010896
19,0.19,0.19,8.32667268468867e-17,4.38245930773088e-16,0.00555775938927157,0.00555775938927157
19.125,0.191249999999999,0.19125,-1.41553435639707e-15,-7.40148683083438e-15,0.00556299486484797,0.00556299486484797
19.25,0.1925,0.1925,-8.32667268468867e-17,-4.32554425178632e-16,0.0055681961201181,0.0055681961201181
19.375,0.193749999999999,0.19375,-7.7715611723761e-16,-4.01112834703282e-15,0.00557336359953097,0.00557336359953097
19.5,0.194999999999999,0.195,-9.43689570931383e-16,-4.83943369708402e-15,0.00557849773893261,0.00557849773893261
19.625,0.196249999999998,0.19625,-2.33146835171283e-15,-1.18800935119125e-14,0.00558359896578667,0.00558359896578667
19.75,0.197499999999999,0.1975,-1.33226762955019e-15,-6.74565888379842e-15,0.00558866769938796,0.00558866769938796
19.875,0.19875,0.19875,2.22044604925031e-16,1.11720555937123e-15,0.00559370435106937,0.00559370435106937
20,0.2,0.2,-2.22044604925031e-16,-1.11022302462516e-15,0.00559870932440211,0.00559870932440211
20.125,0.201249999999999,0.20125,-5.55111512312578e-16,-2.75831807360287e-15,0.00560368301538981,0.00560368301538981
20.25,0.202499999999999,0.2025,-1.02695629777827e-15,-5.07138912483096e-15,0.00560862581265655,0.00560862581265655
20.375,0.203750000000001,0.20375,8.04911692853238e-16,3.95048683608951e-15,0.00561353809762909,0.00561353809762909
20.5,0.205,0.205,-1.94289029309402e-16,-9.4775136248489e-16,0.00561842024471349,0.00561842024471349
20.625,0.20625,0.20625,2.77555756156289e-16,1.34572487833352e-15,0.0056232726214664,0.0056232726214664
20.75,0.207500000000001,0.2075,5.27355936696949e-16,2.54147439372024e-15,0.0056280955887611,0.0056280955887611
20.875,0.208750000000001,0.20875,5.82867087928207e-16,2.79217766672195e-15,0.00563288950094853,0.00563288950094853
21,0.21,0.21,-1.66533453693773e-16,-7.93016446160826e-16,0.00563765470601361,0.00563765470601361
21.125,0.211249999999999,0.21125,-8.88178419700125e-16,-4.20439488615444e-15,0.00564239154572676,0.00564239154572676
21.25,0.2125,0.2125,-2.77555756156289e-17,-1.30614473485313e-16,0.00564710035579099,0.00564710035579099
21.375,0.213749999999999,0.21375,-1.47104550762833e-15,-6.88208424621442e-15,0.00565178146598476,0.00565178146598476
21.5,0.214999999999999,0.215,-9.71445146547012e-16,-4.51834951882331e-15,0.00565643520030048,0.00565643520030048
21.625,0.216249999999999,0.21625,-7.7715611723761e-16,-3.5937855132375e-15,0.00566106187707915,0.00566106187707915
21.75,0.217499999999999,0.2175,-1.49880108324396e-15,-6.89103946319063e-15,0.00566566180914102,0.00566566180914102
21.875,0.21875,0.21875,-4.16333634234434e-16,-1.90323947078598e-15,0.00567023530391248,0.00567023530391248
22,0.220000000000001,0.22,8.32667268468867e-16,3.78485122031303e-15,0.00567478266354943,0.00567478266354943
22.125,0.221249999999999,0.22125,-6.38378239159465e-16,-2.88532537473205e-15,0.00567930418505701,0.00567930418505701
22.25,0.222500000000001,0.2225,1.08246744900953e-15,4.86502224273945e-15,0.00568380016040604,0.00568380016040604
22.375,0.223749999999999,0.22375,-1.11022302462516e-15,-4.96189061284986e-15,0.00568827087664617,0.00568827087664617
22.5,0.224999999999999,0.225,-1.19348975147204e-15,-5.3043988954313e-15,0.00569271661601583,0.00569271661601583
22.625,0.226250000000001,0.22625,7.7715611723761e-16,3.43494416458612e-15,0.00569713765604916,0.00569713765604916
22.75,0.2275,0.2275,4.16333634234434e-16,1.83003795267883e-15,0.00570153426968003,0.00570153426968003
22.875,0.228749999999999,0.22875,-1.49880108324396e-15,-6.55213588303371e-15,0.00570590672534308,0.00570590672534308
23,0.229999999999998,0.23,-1.63757896132211e-15,-7.11990852748742e-15,0.00571025528707211,0.00571025528707211
23.125,0.23125,0.23125,-1.38777878078145e-16,-6.00120553851436e-16,0.00571458021459577,0.00571458021459577
23.25,0.232499999999999,0.2325,-8.88178419700125e-16,-3.82012223526936e-15,0.00571888176343062,0.00571888176343062
23.375,0.233749999999999,0.23375,-1.2490009027033e-15,-5.34331936985369e-15,0.00572316018497173,0.00572316018497173
23.5,0.234999999999999,0.235,-1.02695629777827e-15,-4.37002679905647e-15,0.00572741572658088,0.00572741572658088
23.625,0.236250000000001,0.23625,8.60422844084496e-16,3.64200145644231e-15,0.00573164863167232,0.00573164863167232
23.75,0.2375,0.2375,-1.66533453693773e-16,-7.01193489236941e-16,0.00573585913979638,0.00573585913979638
23.875,0.23875,0.23875,-4.44089209850063e-16,-1.8600595176966e-15,0.00574004748672077,0.00574004748672077
24,0.239999999999999,0.24,-1.19348975147204e-15,-4.97287396446685e-15,0.00574421390450985,0.00574421390450985
24.125,0.241249999999998,0.24125,-1.55431223447522e-15,-6.44274501336878e-15,0.00574835862160177,0.00574835862160177
24.25,0.242500000000001,0.2425,7.21644966006352e-16,2.9758555299231e-15,0.00575248186288361,0.00575248186288361
24.375,0.243750000000001,0.24375,7.21644966006352e-16,2.96059473233375e-15,0.00575658384976464,0.00575658384976464
24.5,0.245000000000001,0.245,1.08246744900953e-15,4.41823448575317e-15,0.00576066480024762,0.00576066480024762
24.625,0.246249999999999,0.24625,-6.38378239159465e-16,-2.5923989407491e-15,0.00576472492899839,0.00576472492899839
24.75,0.247500000000001,0.2475,1.4432899320127e-15,5.8314744727786e-15,0.00576876444741354,0.00576876444741354
24.875,0.248749999999998,0.24875,-1.83186799063151e-15,-7.36429342967441e-15,0.00577278356368657,0.00577278356368657
25,0.249999999999999,0.25,-8.88178419700125e-16,-3.5527136788005e-15,0.00577678248287216,0.00577678248287216
25.125,0.251249999999999,0.25125,-6.66133814775094e-16,-2.65127886477649e-15,0.00578076140694904,0.00578076140694904
25.25,0.2525,0.2525,-4.9960036108132e-16,-1.97861529141117e-15,0.00578472053488118,0.00578472053488118
25.375,0.253749999999998,0.25375,-2.44249065417534e-15,-9.62557893271072e-15,0.00578866006267748,0.00578866006267748
25.5,0.255,0.255,1.11022302462516e-16,4.35381578284375e-16,0.00579258018344999,0.00579258018344999
25.625,0.25625,0.25625,5.55111512312578e-17,2.16628882853689e-16,0.00579648108747077,0.00579648108747077
25.75,0.257500000000002,0.2575,1.77635683940025e-15,6.89847316271942e-15,0.00580036296222725,0.00580036296222725
25.875,0.258750000000001,0.25875,1.49880108324396e-15,5.79246795456603e-15,0.00580422599247633,0.00580422599247633
26,0.259999999999999,0.26,-7.7715611723761e-16,-2.98906198937542e-15,0.00580807036029715,0.00580807036029715
26.125,0.261250000000003,0.26125,2.60902410786912e-15,9.98669514973825e-15,0.00581189624514256,0.00581189624514256
26.25,0.262499999999998,0.2625,-2.4980018054066e-15,-9.51619735392991e-15,0.00581570382388943,0.00581570382388943
26.375,0.263750000000001,0.26375,1.27675647831893e-15,4.84078285618552e-15,0.0058194932708877,0.0058194932708877
26.5,0.265,0.265,1.66533453693773e-16,6.28428127146315e-16,0.00582326475800827,0.00582326475800827
26.625,0.26625,0.26625,-2.77555756156289e-16,-1.04246293392033e-15,0.00582701845468979,0.00582701845468979
26.75,0.267500000000002,0.2675,1.88737914186277e-15,7.05562296023464e-15,0.00583075452798437,0.00583075452798437
26.875,0.26875,0.26875,-3.33066907387547e-16,-1.23931872516297e-15,0.00583447314260211,0.00583447314260211
27,0.269999999999999,0.27,-7.21644966006352e-16,-2.67275913335686e-15,0.00583817446095478,0.00583817446095478
27.125,0.271250000000001,0.27125,7.21644966006352e-16,2.66044227099116e-15,0.00584185864319828,0.00584185864319828
27.25,0.272499999999998,0.2725,-1.77635683940025e-15,-6.51874069504679e-15,0.00584552584727433,0.00584552584727433
27.375,0.273750000000001,0.27375,1.27675647831893e-15,4.66395060573125e-15,0.00584917622895099,0.00584917622895099
27.5,0.274999999999999,0.275,-1.27675647831893e-15,-4.64275083025065e-15,0.00585280994186245,0.00585280994186245
27.625,0.276250000000001,0.27625,5.55111512312578e-16,2.00945343823558e-15,0.0058564271375478,0.0058564271375478
27.75,0.277500000000001,0.2775,8.32667268468867e-16,3.00060276925718e-15,0.00586002796548893,0.00586002796548893
27.875,0.278749999999999,0.27875,-5.55111512312578e-16,-1.99143143430521e-15,0.00586361257314763,0.00586361257314763
28,0.280000000000001,0.28,1.27675647831893e-15,4.55984456542475e-15,0.00586718110600182,0.00586718110600182
28.125,0.281249999999998,0.28125,-1.83186799063151e-15,-6.51330841113425e-15,0.00587073370758097,0.00587073370758097
28.25,0.282499999999997,0.2825,-2.60902410786912e-15,-9.23548356767829e-15,0.00587427051950075,0.00587427051950075
28.375,0.283749999999999,0.28375,-1.33226762955019e-15,-4.69521631559538e-15,0.00587779168149689,0.00587779168149689
28.5,0.284999999999998,0.285,-2.33146835171283e-15,-8.18059070776431e-15,0.00588129733145831,0.00588129733145831
28.625,0.28625,0.28625,3.88578058618805e-16,1.35747793403949e-15,0.00588478760545957,0.00588478760545957
28.75,0.2875,0.2875,2.77555756156289e-16,9.65411325761006e-16,0.00588826263779246,0.00588826263779246
28.875,0.288749999999997,0.28875,-2.83106871279415e-15,-9.80456697071567e-15,0.00589172256099713,0.00589172256099713
29,0.29,0.29,4.9960036108132e-16,1.72275986579766e-15,0.00589516750589233,0.00589516750589233
29.125,0.291249999999998,0.29125,-1.94289029309402e-15,-6.67086795912111e-15,0.00589859760160512,0.00589859760160512
29.25,0.292499999999997,0.2925,-2.94209101525666e-15,-1.00584308213903e-14,0.00590201297559993,0.00590201297559993
29.375,0.293749999999998,0.29375,-2.33146835171283e-15,-7.9369135377458e-15,0.00590541375370697,0.00590541375370697
29.5,0.294999999999997,0.295,-2.77555756156289e-15,-9.40866970021319e-15,0.00590880006015002,0.00590880006015002
29.625,0.29625,0.29625,2.22044604925031e-16,7.4951765375538e-16,0.00591217201757373,0.00591217201757373
29.75,0.297500000000003,0.2975,2.83106871279415e-15,9.51619735392991e-15,0.00591552974707019,0.00591552974707019
29.875,0.298750000000001,0.29875,6.10622663543836e-16,2.04392523361953e-15,0.00591887336820507,0.00591887336820507
30,0.299999999999999,0.3,-7.7715611723761e-16,-2.59052039079203e-15,0.00592220299904318,0.00592220299904318
30.125,0.30125,0.30125,2.77555756156289e-16,9.21346908402619e-16,0.00592551875617345,0.00592551875617345
30.25,0.302499999999999,0.3025,-6.66133814775094e-16,-2.20209525545486e-15,0.00592882075473345,0.00592882075473345
30.375,0.303750000000001,0.30375,1.38777878078145e-15,4.56881903137924e-15,0.00593210910843336,0.00593210910843336
30.5,0.305000000000003,0.305,2.66453525910038e-15,8.73618117737828e-15,0.00593538392957951,0.00593538392957951
30.625,0.306249999999997,0.30625,-2.72004641033163e-15,-8.88178419700125e-15,0.00593864532909734,0.00593864532909734
30.75,0.307499999999998,0.3075,-2.33146835171283e-15,-7.58201089987912e-15,0.00594189341655399,0.00594189341655399
30.875,0.308750000000001,0.30875,7.7715611723761e-16,2.51710483315825e-15,0.00594512830018035,0.00594512830018035
31,0.309999999999997,0.31,-2.99760216648792e-15,-9.66968440802556e-15,0.00594835008689273,0.00594835008689273
31.125,0.311250000000003,0.31125,2.66453525910038e-15,8.56075585253133e-15,0.00595155888231407,0.00595155888231407
31.25,0.312499999999996,0.3125,-4.27435864480685e-15,-1.36779476633819e-14,0.00595475479079468,0.00595475479079468
31.375,0.313749999999997,0.31375,-3.38618022510673e-15,-1.07926062951609e-14,0.00595793791543263,0.00595793791543263
31.5,0.314999999999999,0.315,-1.38777878078145e-15,-4.4056469231157e-15,0.0059611083580937,0.0059611083580937
31.625,0.316250000000003,0.31625,2.99760216648792e-15,9.47858392565351e-15,0.00596426621943095,0.00596426621943095
31.75,0.317499999999998,0.3175,-1.72084568816899e-15,-5.4199864194299e-15,0.00596741159890388,0.00596741159890388
31.875,0.31875,0.31875,1.66533453693773e-16,5.2245789394125e-16,0.00597054459479724,0.00597054459479724
32,0.319999999999999,0.32,-1.38777878078145e-15,-4.33680868994202e-15,0.00597366530423945,0.00597366530423945
32.125,0.32125,0.32125,3.33066907387547e-16,1.03678414750987e-15,0.00597677382322067,0.00597677382322067
32.25,0.322500000000001,0.3225,4.9960036108132e-16,1.54914840645371e-15,0.0059798702466105,0.0059798702466105
32.375,0.323750000000002,0.32375,2.27595720048157e-15,7.02998363083111e-15,0.00598295466817541,0.00598295466817541
32.5,0.324999999999998,0.325,-2.05391259555654e-15,-6.31973106325089e-15,0.0059860271805957,0.0059860271805957
32.625,0.326250000000001,0.32625,1.16573417585641e-15,3.57313157350625e-15,0.00598908787548226,0.00598908787548226
32.75,0.327499999999996,0.3275,-4.21884749357559e-15,-1.28819770796201e-14,0.00599213684339297,0.00599213684339297
32.875,0.328750000000001,0.32875,1.0547118733939e-15,3.20824904454418e-15,0.00599517417384873,0.00599517417384873
33,0.329999999999998,0.33,-1.55431223447522e-15,-4.71003707416733e-15,0.00599819995534926,0.00599819995534926
33.125,0.33125,0.33125,3.88578058618805e-16,1.17306583733979e-15,0.0060012142753886,0.0060012142753886
33.25,0.332500000000002,0.3325,1.60982338570648e-15,4.84157409235031e-15,0.00600421722047022,0.00600421722047022
33.375,0.333749999999999,0.33375,-7.7715611723761e-16,-2.32855765464452e-15,0.00600720887612199,0.00600720887612199
33.5,0.334999999999998,0.335,-1.99840144432528e-15,-5.96537744574711e-15,0.00601018932691076,0.00601018932691076
33.625,0.33625,0.33625,2.77555756156289e-16,8.25444627974094e-16,0.0060131586564567,0.0060131586564567
33.75,0.337499999999997,0.3375,-2.77555756156289e-15,-8.22387425648264e-15,0.00601611694744739,0.00601611694744739
33.875,0.338750000000001,0.33875,1.27675647831893e-15,3.76902281422562e-15,0.00601906428165163,0.00601906428165163
34,0.339999999999999,0.34,-5.55111512312578e-16,-1.63268091856641e-15,0.00602200073993301,0.00602200073993301
34.125,0.341250000000001,0.34125,7.7715611723761e-16,2.27738056333365e-15,0.00602492640226322,0.00602492640226322
34.25,0.3425,0.3425,1.11022302462516e-16,3.24152707919754e-16,0.00602784134773511,0.00602784134773511
34.375,0.343749999999999,0.34375,-1.11022302462516e-15,-3.22973970800046e-15,0.00603074565457552,0.00603074565457552
34.5,0.345000000000004,0.345,3.88578058618805e-15,1.12631321338784e-14,0.0060336394001579,0.0060336394001579
