t,norm,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,leakage_above_first_excited
5.75,0.990545821924016,0.79667295996449,0.094140098922672,0.0951322452651886,7.10951607518188e-31,0.00265381788920575,0.00186840047854034,1.18947125164637e-32,2.82402350858045e-31,3.58859360028973e-05,3.8981995649462e-05,0.0140546958476491
6,0.990706215635711,0.790422294836391,0.0973439465393361,0.0983698583625694,1.71171195319087e-30,0.00263958883755691,0.00185838262199563,1.94098186811384e-31,1.10975833500527e-30,3.30046766786898e-05,3.58521556354786e-05,0.013863900261703
6.25,0.990911642110017,0.786922468767035,0.0992710569787976,0.100317278697559,2.99389639982585e-30,0.0025456229888162,0.00179222667457075,8.69417806705341e-31,2.66197234210003e-30,2.87297590584464e-05,3.12084194358541e-05,0.0134891955566081
6.5,0.991160078993429,0.786228917875715,0.0998826244281054,0.100935291481161,4.43031348732536e-30,0.00238243299019203,0.00167733398628097,1.72012935699862e-30,4.27375715196857e-30,2.42977489495284e-05,2.63940375908246e-05,0.0129531662150187
6.75,0.99145010139582,0.788282181471653,0.0991931792385238,0.100238580200604,5.76139578546123e-30,0.00216589579089453,0.00152488260352605,2.60829004245047e-30,5.3867403849413e-30,2.05492056429958e-05,2.23220886564181e-05,0.0122860590892198
7,0.991780758631349,0.792910094958472,0.0972716487717487,0.09829679864586,6.86980515870766e-30,0.00191495821895132,0.00134821189774423,3.17824426150249e-30,5.61848967636471e-30,1.76490279299408e-05,1.91716980693102e-05,0.0115214576239198
7.25,0.992151378516341,0.799835570759321,0.0942394964600742,0.0952326903572913,7.52200819631884e-30,0.00164898787095468,0.00116095747930968,3.38586829175739e-30,4.98285270308569e-30,1.52129256738161e-05,1.65254210558788e-05,0.0106922424233138
7.5,0.992561319273003,0.808689713231997,0.0902657386121496,0.0912170529133181,7.61427514720744e-30,0.00138532999224418,0.000975331137442995,3.04774649305616e-30,3.85725222006643e-30,1.27116435174648e-05,1.38083407453902e-05,0.00982749524253579
7.75,0.993009689574217,0.81902971573832,0.0855589450482199,0.0864606542600281,7.12929655600946e-30,0.00113756728402212,0.000800895670529658,2.31905360894243e-30,2.48807673834837e-30,9.87846108355467e-06,1.07307254561071e-05,0.00895068495343199
8,0.993495057518783,0.830360708860548,0.0803566779790971,0.0812035602860637,6.38960939663703e-30,0.000914757482178418,0.000644028109239361,1.42113264600123e-30,1.05564574329366e-30,6.87678953740673e-06,7.47008465399609e-06,0.00807905287429123
8.25,0.99401517771123,0.84216032449262,0.0749131388499499,0.0757026514759926,5.57910169060556e-30,0.000721619499184809,0.000508050768323322,5.94017246152564e-31,2.18642756660376e-31,4.16124529557295e-06,4.52025679350767e-06,0.00722388518143791
8.5,0.994566774747271,0.853904244700935,0.0694859947189957,0.0702183104516694,4.55997663438539e-30,0.000559375505580757,0.000393824107736271,1.12933159593646e-31,1.94084481277047e-31,2.16504131644623e-06,2.35183028727167e-06,0.0063914501283997
8.75,0.995145412235103,0.86509085175994,0.0643233810597904,0.065001287796527,3.51634478053762e-30,0.000426855620960486,0.000300524481997909,1.30082225671534e-31,9.66744525880683e-31,1.03846207164317e-06,1.12805540186298e-06,0.0055844793837424
9,0.995745455373375,0.875263514614023,0.0596519302856735,0.0602806044121535,2.65851475425752e-30,0.000321553429999137,0.000226387268293901,6.5061612089636e-31,2.25876695095121e-30,5.98760033778944e-07,6.50418064335043e-07,0.00480395068814998
9.25,0.996360127253543,0.884029650297562,0.0556664295255937,0.0562531002969948,1.62431932450104e-30,0.000240483367098017,0.000169310501671792,1.5439050927939e-30,3.51898437944482e-30,4.91162222857289e-07,5.33537250722691e-07,0.0040508198798499
9.5,0.996981656903627,0.891076126997052,0.0525214615441881,0.0530749873697501,8.83565808230368e-31,0.000180823118532661,0.000127307153430468,2.46487286289305e-30,4.58069456992153e-30,4.21404173453199e-07,4.57760824599514e-07,0.00332742408900955
9.75,0.997601504223594,0.896180872244978,0.0503251935412115,0.0508555728087045,3.692020641359e-31,0.000140385323725472,9.8837228845143e-05,3.22224711708643e-30,4.83327773598208e-30,2.92935318182821e-07,3.18208316986756e-07,0.00263836140510598
10,0.998210642150997,0.899220677757734,0.0491353709699674,0.0496532106488492,8.17427041460519e-32,0.000117961787505819,8.30501072141586e-05,3.52539279943184e-30,4.21079166985677e-30,1.73132186971668e-07,1.88069168901417e-07,0.00199074062344906
10.25,0.998799888070848,0.900175054629682,0.0489575360154005,0.0494735014844422,2.17131023130038e-31,0.00011354258472251,7.99388008096428e-05,3.31037455790958e-30,3.05061932870995e-30,1.48076304461226e-07,1.60851589765647e-07,0.00139390787047555
10.5,0.999360279466565,0.899125840466917,0.0497454931703963,0.0502697629520352,7.68426653445122e-31,0.00012836319728889,9.03731413587491e-05,2.66709732280541e-30,1.61920029632035e-30,2.0522236209842e-07,2.22927924350073e-07,0.00085890341065209
10.75,0.999883473091675,0.896252381506745,0.0514040495820405,0.0519457989573541,1.70773298263209e-30,0.000164706209918225,0.000115960165421114,1.79854150306632e-30,4.13304647235493e-31,2.5167820855822e-07,2.7339174963381e-07,0.000397769953860871
11,1.00036213360942,0.891822410147603,0.0537940282285447,0.0543609656863009,2.85247696314613e-30,0.000225398775501482,0.000158690308676544,8.67386254117661e-31,4.00471784707247e-32,2.57564124183469e-07,2.79785472715038e-07,2.25959375517171e-05
11.25,1.00079028200195,0.88617900378655,0.0567394615816931,0.0573374410817022,4.13164448210223e-30,0.000313007686900239,0.000220370702288935,3.04498230863835e-31,7.69503578867069e-31,3.98058591227469e-07,4.32401101931258e-07,-0.000255906449945442
11.5,1.00116357885753,0.879724227905047,0.0600367199129721,0.0606694493530296,5.5235919876763e-30,0.000428826455693133,0.000301912033333823,2.53466418662881e-31,2.73644062736193e-30,1.04699024467461e-06,1.13731934314474e-06,-0.000430397171048869
11.75,1.00147951415989,0.872900161751018,0.0634651392779847,0.064134000969575,6.83359498614959e-30,0.000571834818921765,0.00040259599336681,7.28268356166988e-31,5.64313153856076e-30,2.57687250766657e-06,2.79919222045493e-06,-0.000499301998578172
12,1.00173748987203,0.866167899204505,0.066798536894888,0.0675025293999321,7.73957864551672e-30,0.000737850308046946,0.000519477946943285,1.49033331326283e-30,8.71163819355943e-30,5.07887867346422e-06,5.51705900431512e-06,-0.000468965499325069
12.25,1.00193880713825,0.859985136790263,0.0698168821519509,0.0705526851207773,8.20627137012597e-30,0.000919079740298043,0.000647071162484101,2.5236479055075e-30,1.11960971471502e-29,8.21046620149267e-06,8.91882429151919e-06,-0.000354704062990763
12.5,1.00208656934938,0.854783340694487,0.072317360454501,0.0730795160661524,8.57576764243311e-30,0.00110423771830817,0.000777430241050413,3.29241831084791e-30,1.25531878410239e-29,1.13206292416153e-05,1.22973166928153e-05,-0.000180217215140832
12.75,1.00218550056029,0.850945854422367,0.0741241365899023,0.074905333888943,8.74991474486119e-30,0.00127933835038411,0.000900708521031139,3.62518974932248e-30,1.20500459189756e-29,1.3813799922654e-05,1.50055857103444e-05,2.46750987878963e-05
13,1.00224168399195,0.848788397759325,0.0750962809649691,0.0758877237332324,8.52111481564453e-30,0.00142918111221462,0.00100620418787726,3.34587679360635e-30,1.00021984118136e-29,1.55207631191204e-05,1.68598171812231e-05,0.000227597542473368
13.25,1.00226223446459,0.848543344806716,0.0751335329125504,0.0759253682806088,8.33249740554578e-30,0.00153942851904916,0.00108382304353625,2.66234331231203e-30,6.9782193330627e-30,1.67983246565828e-05,1.82476003587693e-05,0.000397754000124317
13.5,1.0022549193898,0.850348842816605,0.0741798182944099,0.0749616024252059,7.46000479542799e-30,0.00159897867002453,0.00112574887839934,1.69973232251236e-30,4.07329587429534e-30,1.82412885598011e-05,1.98150559935615e-05,0.000509736463779054
13.75,1.00222774821534,0.854243050194822,0.0722246855285854,0.0729858644354126,6.56834043292104e-30,0.00160208688482761,0.00112793719359954,8.72020858310644e-31,2.00374895868036e-30,2.0172697511014e-05,2.19130972799123e-05,0.000546399841179879
14,1.00218856553962,0.860163096831347,0.069302973536583,0.0700333604015502,5.2809814659805e-30,0.0015495615833845,0.00109095715109138,3.04202738498069e-31,1.27071451077851e-30,2.22777007113487e-05,2.41997096617323e-05,0.000500569230520109
14.25,1.00214468478699,0.867948521374931,0.0654929629578548,0.0661831959659227,3.72900129402291e-30,0.00144855783596923,0.00101984622416132,6.36134954650969e-32,1.80699732013802e-30,2.36868452452636e-05,2.57304281606465e-05,0.000375319701291565
14.5,1.00210258081404,0.877349398904676,0.0609130209324805,0.0615549857447275,2.26296386316394e-30,0.00131097029072902,0.000922978750167126,2.25392498847125e-31,3.48438478549241e-30,2.35072196853377e-05,2.55353054029459e-05,0.000182594418115745
14.75,1.00206764948528,0.888039374573359,0.0557165005392744,0.0563036990111317,9.6183935653018e-31,0.00115092385045846,0.000810299260437841,7.14388780219484e-31,5.74478719855443e-30,2.14597009992778e-05,2.33111370126977e-05,-5.9574123765227e-05
15,1.00204403975471,0.899633643433652,0.0500845719998398,0.0506124153470939,2.1170443983314e-31,0.000982167039970716,0.000691487300222068,1.29693621478732e-30,8.19782840521188e-30,1.81671942312988e-05,1.97345691757962e-05,-0.000330630780585262
15.25,1.0020345540665,0.911711523805121,0.0442168515357181,0.0446828547376568,1.5495726919146e-31,0.000816143977029821,0.000574600014357731,1.88474526147229e-30,9.96038903010211e-30,1.48575100281174e-05,1.61393419202211e-05,-0.000611230078496394
15.5,1.00204060889672,0.923842172867242,0.03832013006145,0.0387239874752444,9.38069081148935e-31,0.00066111454739718,0.000465452713146282,2.0318836761398e-30,1.00350647137098e-29,1.26536047148583e-05,1.37452946442535e-05,-0.000886290403936618
15.75,1.00206225143295,0.935610901462103,0.0325959910374041,0.0329395215165366,2.51393751753656e-30,0.000522172059203315,0.000367631301780069,1.88274033341388e-30,8.72990433750524e-30,1.19227183584897e-05,1.29513510569392e-05,-0.00114641401604354
16,1.00209822564637,0.946643536454489,0.0272284241044176,0.0275153855767005,4.69775026501757e-30,0.000401751179540523,0.000282849889271176,1.24991316827884e-30,6.14153834414221e-30,1.211774798125e-05,1.31632068632159e-05,-0.00138734613560731
16.25,1.00214607345748,0.956627010661298,0.0223726210494615,0.0226084070152802,6.80989500090551e-30,0.000300293616969785,0.000211419457202055,5.65119406194896e-31,3.23697806055398e-30,1.22014169972147e-05,1.32540944247384e-05,-0.00160803872603976
16.5,1.00220225627381,0.965324900958473,0.0181460351906761,0.0183372769957267,8.69024706849098e-30,0.000216918189577421,0.000152719616089353,1.01784574817695e-31,9.13273536299978e-31,1.13501811650734e-05,1.23294182088935e-05,-0.00180821314487623
16.75,1.00226228406843,0.972587106499744,0.0146225389931785,0.0147766465280804,9.8811413885423e-30,0.000150053113284177,0.000105643763201292,3.75445192002871e-32,1.54682202743253e-32,9.46209239573382e-06,1.02784345537305e-05,-0.00198629202100298
17,1.00232084130463,0.978353506209102,0.0118301683312433,0.0119548469578384,1.06671191603228e-29,9.79997534702616e-05,6.8995987639318e-05,4.08042213770634e-31,7.60514708129746e-31,7.14973751049449e-06,7.76658121739717e-06,-0.0021385214981835
17.25,1.00237191276773,0.982651591751356,0.00975256959249019,0.00985535232123229,1.06942995483346e-29,5.93214892997436e-05,4.1764847334156e-05,1.13682724204792e-30,2.84078376364114e-30,5.26829854425586e-06,5.72282107719502e-06,-0.00225951366507826
17.5,1.00240892339023,0.985587900551987,0.00833390057379163,0.00842173189187818,1.02809356296933e-29,3.29059813397811e-05,2.31672080937144e-05,1.83499379692175e-30,5.36200354926762e-30,4.34031065692325e-06,4.71477102149062e-06,-0.00234353301765688
17.75,1.00242489968276,0.987333627818494,0.00748656762052562,0.007565468862055,9.18435557740133e-30,1.76742390049862e-05,1.24434147305452e-05,2.32798667176361e-30,7.62337546189325e-30,4.27050351818824e-06,4.63894127085306e-06,-0.00238566430107423
18,1.00241265507642,0.988105823749718,0.00710087897091401,0.00717571542403291,8.09255829330922e-30,1.21308455340301e-05,8.54063034734185e-06,2.53224970292863e-30,8.67894674713656e-30,4.49891890398832e-06,4.88706319735793e-06,-0.00238241814466456
18.25,1.0023650030518,0.988146120203658,0.007055581242848,0.0071299403013631,6.71454821418974e-30,1.4060989950032e-05,9.89953397264043e-06,2.46493077513564e-30,8.1331298207662e-30,4.42598261711191e-06,4.80783433127717e-06,-0.00233164174786915
18.5,1.00227499605695,0.987698968220625,0.00722835531737556,0.00730453524890954,5.35374477886454e-30,2.0597095530467e-05,1.45012298327657e-05,2.0465497584418e-30,6.42830126402463e-30,3.78771709576653e-06,4.11450244286591e-06,-0.00223185878691012
18.75,1.00213617920978,0.986991208163233,0.00750559727949476,0.0075846990753762,3.97804487535801e-30,2.86684781976375e-05,2.01838259518012e-05,1.50359220239612e-30,4.09783808744443e-30,2.7457698807507e-06,2.98266121683786e-06,-0.00208150451810418
19,1.00194285401408,0.9862142829324,0.00779107118209784,0.00787318159908328,2.77406152871905e-30,3.56385398608754e-05,2.50910453205523e-05,8.20751777400614e-31,1.88237481619196e-30,1.6884531989929e-06,1.83412452310343e-06,-0.00187853571358154
19.25,1.00169035790191,0.985509641875974,0.00801318499469133,0.00809763627820769,1.66722181336721e-30,3.98456163663401e-05,2.80530058183071e-05,2.45351559568326e-31,3.82027807306538e-31,9.32951243849891e-07,1.01344162587791e-06,-0.00162046314887254
19.5,1.0013753515509,0.984957540191815,0.00813067869332499,0.00821636824772382,8.11793814865734e-31,4.08376297328423e-05,2.87514253504936e-05,1.48710427857596e-32,3.08376317046024e-32,5.48546808207213e-07,5.95872692002677e-07,-0.00130458713286363
19.75,1.00099608693698,0.984569651028243,0.00813647688500334,0.00822222754678079,3.05755586884938e-31,3.92555254944464e-05,2.76375567884689e-05,1.71350584205619e-31,8.55946036337522e-31,3.945500450853e-07,4.28589855919639e-07,-0.000928355460027452
20,1.00055263211715,0.984286073298874,0.00805942402092319,0.00814436261942312,1.84244857991115e-31,3.64682838077261e-05,2.56752202911312e-05,6.85915193865607e-31,2.56458263697587e-30,2.97812967196061e-07,3.23506785239012e-07,-0.000489859939220239
20.25,1.00004703000581,0.983977214745744,0.00796363873475866,0.0080475678482206,4.65345553766567e-31,3.4138822029721e-05,2.40351802874568e-05,1.40415585826011e-30,4.49296764632368e-30,2.06982281735742e-07,2.24839681079533e-07,1.15786712763244e-05
20.5,0.999483362063102,0.98345078823199,0.00794531794700891,0.00802905397694147,1.21139861834206e-30,3.39033151807235e-05,2.38693734658396e-05,2.18548178875404e-30,6.19712270848184e-30,2.04357702667252e-07,2.21988666414093e-07,0.000574839844059816
20.75,0.998867700832951,0.982463706088819,0.00812699335063678,0.0082126440650587,2.21344344285147e-30,3.72924004928982e-05,2.62554334305582e-05,2.65969397570331e-30,7.12359377769484e-30,3.83878111682232e-07,4.16997201307637e-07,0.00119665649548573
21,0.998207960422178,0.980738085526973,0.00864947286380861,0.00874063001113175,3.3612349682907e-30,4.59315625485607e-05,3.23377703477413e-05,2.87271255041575e-30,7.02087189828752e-30,7.13126863859362e-07,7.74651894330264e-07,0.00187181159808625
21.25,0.997513662269645,0.977980243272318,0.00966194776255503,0.00976377542413487,4.65480220086408e-30,6.19513055142559e-05,4.36163496145981e-05,2.54439059583954e-30,6.03721259661785e-30,1.00814648769269e-06,1.09512434046704e-06,0.0025940335409923
21.5,0.996795624123318,0.973901525590408,0.0113109612990713,0.0114301679815757,5.9975372073849e-30,8.84439595289194e-05,6.22683029532752e-05,1.95802740216112e-30,4.35871475401753e-30,1.05880101520833e-06,1.15014908807513e-06,0.00335734512894525
21.75,0.996065578444998,0.968239846498327,0.0137290674122787,0.0138737586137446,6.99465814270428e-30,0.000129758580017511,9.1355550049461e-05,1.18393639888897e-30,2.42866789797139e-30,8.19748921154827e-07,8.90472771157616e-07,0.00415732747565012
22,0.995335737270162,0.960780812755654,0.0170240286618852,0.017203445594362,7.87189620135551e-30,0.000191451533452353,0.000134790008830177,4.81711882875436e-31,9.67735044374225e-31,5.19212385243229e-07,5.6400744127381e-07,0.00499171298809831
22.25,0.994618321912052,0.951377325413627,0.0212693143405869,0.0214934725119966,8.59173015776688e-30,0.000279798845829814,0.000196990268085046,6.33872637779008e-32,1.99472690274203e-31,5.83734076042327e-07,6.34095741878676e-07,0.0058598877337892
22.5,0.993925074811864,0.939966431157403,0.0264964982491274,0.0267757459249658,8.98103226669831e-30,0.000400891959111667,0.000282244961605656,1.25163543789817e-31,3.60776715320149e-31,1.40524727156608e-06,1.5264850002024e-06,0.00676132466850343
22.75,0.993266787637638,0.926582041788466,0.0326899662731189,0.0330344871610934,8.98195029447178e-30,0.000559447875421277,0.000393875059176871,6.40637772330596e-31,1.20644917020206e-30,3.09973268226203e-06,3.36716216416022e-06,0.00769350477732123
23,0.992652893127682,0.911362334002458,0.039784159391948,0.0402034462705737,8.98785223222377e-30,0.000757552230963455,0.00053334893724568,1.47850739375e-30,2.4656325711364e-30,5.43268051006566e-06,5.90138509947572e-06,0.00865006033502069
23.25,0.992091157219084,0.894551188280256,0.0476634173818672,0.0481657440818432,8.52925197730896e-30,0.000993610195710862,0.000699543767754301,2.45988048204096e-30,3.64141019505414e-30,7.98487661403586e-06,8.67377195914907e-06,0.00961965025603351
23.5,0.991587490305492,0.876493538334473,0.056164369701146,0.0567562882843684,7.5082590927842e-30,0.0012617888994276,0.000888352962385445,3.14619022234824e-30,4.52889302957332e-30,1.04632917447913e-05,1.136601239108e-05,0.0105858036800127
23.75,0.991145886410803,0.85762484659606,0.0650807559120532,0.0657666446532514,6.34084599196475e-30,0.00155217536539913,0.00109279736461426,3.43918375180791e-30,4.75783876285008e-30,1.29428449525942e-05,1.40594890876734e-05,0.0115277528386357
24,0.99076848935523,0.838455211922402,0.0741705441999066,0.0749522305906426,5.10954165125938e-30,0.00185172620837398,0.00130369387738472,2.97061127789312e-30,4.23440988578804e-30,1.58477560016373e-05,1.72150213794e-05,0.0124220132870491
24.25,0.990455771600263,0.819548792372882,0.0831652256486922,0.0840417073541097,3.64417874387552e-30,0.0021458515438143,0.00151077060247682,2.24775221353213e-30,3.32805222067917e-30,1.96452399447061e-05,2.13401333044661e-05,0.0132442746243159
24.5,0.990206803965123,0.801499176648568,0.0917811395147312,0.0927484246878256,2.29531235188795e-30,0.00242022833726085,0.00170394351545667,1.25504193648727e-30,2.14161776782694e-30,2.44275844503802e-05,2.65350746513871e-05,0.0139712591488748
24.75,0.990019596760839,0.784901370734579,0.0997325601316608,0.100783645650975,1.18488847515e-30,0.00266232995069264,0.00187439333126026,3.99377716034587e-31,1.10847278279821e-30,2.96605453474634e-05,3.22195093253864e-05,0.0145824234827855
25,0.989891490534223,0.770321601271034,0.106746021545177,0.107871022220407,5.52323295927423e-31,0.00286229450922164,0.00201517687121846,1.20398482020901e-32,5.37342599407028e-31,3.42954663569111e-05,3.7254308211811e-05,0.0150613549633822
25.25,0.989819562025308,0.758266901549549,0.112575039598773,0.113761472533035,3.7629558164521e-31,0.00301305963711211,0.00212132192293568,1.86515488303162e-31,6.50743005654286e-31,3.72221626132506e-05,4.04335052299006e-05,0.0153965863186424
25.5,0.989801003986659,0.749156829184366,0.117014130512238,0.118247347206708,7.20851802544712e-31,0.00310998653088376,0.00218956257179222,8.63438512620375e-31,1.29462742284134e-30,3.78187025711003e-05,4.1081511681222e-05,0.015581693096688
25.75,0.989833441599458,0.743299627609904,0.119910909627424,0.121174655595147,1.48269358332857e-30,0.00315036135765973,0.00221798816420989,1.81921702857856e-30,2.51508405844589e-30,3.62744520209331e-05,3.9404030892555e-05,0.0156148071675251
26,0.989915155438425,0.740874873241913,0.121175142515519,0.122452212285218,2.52174610491687e-30,0.00313313891209102,0.00220586283124224,2.79174344546963e-30,3.82863273517729e-30,3.34814695490135e-05,3.63700838175671e-05,0.0154977719573496
26.25,0.990045192310846,0.741923986687499,0.120783934487278,0.12205688129961,3.65836947034709e-30,0.00305907227512227,0.00215371677385108,3.52569489023287e-30,5.08012379315095e-30,3.0544234958745e-05,3.31794392706381e-05,0.0152351975256119
26.5,0.990223361600913,0.74634894903647,0.118782709851323,0.120034565675587,4.76945920723025e-30,0.00293107289454362,0.00206359977490448,3.70690727702006e-30,5.64397370969008e-30,2.81934749414331e-05,3.06258673989091e-05,0.0148337754366195
26.75,0.990450126250884,0.753918687628979,0.11528209407394,0.116497056765736,5.62407408869172e-30,0.00275448394001857,0.00193927365272347,3.55342171501702e-30,5.5115301150583e-30,2.64503300936859e-05,2.87323327042626e-05,0.0143021615313449
27,0.990726399519765,0.764282266210417,0.110451150420667,0.111615199600248,6.10740836000097e-30,0.00253702932225155,0.00178617636841119,2.73094098894348e-30,4.39063901720854e-30,2.47276581299359e-05,2.68610371919737e-05,0.0136513837686683
27.25,0.991053260763528,0.776987959718209,0.104507627669443,0.105609037820312,6.02338275102279e-30,0.00228840515962811,0.00161113440102079,1.78037620480162e-30,2.79239342253025e-30,2.22822626855476e-05,2.42046652203237e-05,0.0128953747920367
27.5,0.991431612280362,0.791507077771926,0.0977060000402634,0.0987357275601104,5.88149614572178e-30,0.00201962474672155,0.00142190157757062,8.81066661344648e-31,1.25652612414523e-30,1.87255761595439e-05,2.03411255129555e-05,0.0120511946276999
27.75,0.991861805717553,0.807261101782081,0.090324152751558,0.0912760826817241,5.54623151931226e-30,0.0017422551115862,0.0012266215769619,2.65654539592414e-31,2.33867600089667e-31,1.42866265184995e-05,1.55192054275663e-05,0.0111386627846374
28,0.992343268795679,0.823650563791169,0.0826495732314972,0.0835206204550556,5.21724034453163e-30,0.00146764602876183,0.00103328512239673,8.68237376157832e-32,7.14249881004613e-32,9.69405806740804e-06,1.05304130670787e-05,0.0101792425222783
28.25,0.992874171853093,0.840083970694432,0.0749658371286679,0.0757559051440194,4.69701477201848e-30,0.00120619578064108,0.000849213046204058,4.05529902942332e-31,6.61635195431041e-31,5.78240341320277e-06,6.28128035113105e-06,0.00919428703288028
28.5,0.993451179030181,0.856004930413608,0.0675400396278895,0.0682518468604824,4.03048019697374e-30,0.000966662714279999,0.00068057159660208,1.11980855321591e-30,1.79556257745365e-30,3.07965328324057e-06,3.34535041470143e-06,0.00820318309801948
28.75,0.994069313548885,0.870915861788649,0.0606116460024706,0.0612504346120364,3.35041904052227e-30,0.000755566401276893,0.000531950828825438,2.13930174592327e-30,2.95843613606105e-30,1.61302620199708e-06,1.75219006085676e-06,0.0072220575968438
29,0.994721943905689,0.884397319329382,0.054383075189944,0.0549562206376535,2.43884662741435e-30,0.000576800565336704,0.000406092089694962,3.04420919814927e-30,3.82069082648103e-30,1.00895326559207e-06,1.09600072314379e-06,0.00626338484302069
29.25,0.995400887090918,0.896122549691848,0.0490122405589458,0.0495287825614031,1.50254634501087e-30,0.000431601791213751,0.000303865987384677,3.53679803690069e-30,4.07069704377427e-30,7.78137508624739e-07,8.45271333411335e-07,0.00533642718780325
29.5,0.99609662081942,0.905867151236796,0.0446072570768734,0.0450773747787341,8.17179164188562e-31,0.000318931918214644,0.000224541612684793,3.57445209309531e-30,3.70720770189068e-30,5.84487772469586e-07,6.34914463474033e-07,0.00444821690759656
29.75,0.996798588914075,0.913513797975662,0.0412235322058047,0.0416579886932272,2.81440378254544e-31,0.000236187571482787,0.000166286079153598,3.08682084342018e-30,2.70239437806999e-30,3.43138395506623e-07,3.72742665530584e-07,0.00360468112530576
30,0.997495578812889,0.919052045226835,0.0388634284170322,0.0392730116743563,1.23857964581413e-31,0.000180033418941401,0.000126751171386525,2.25355617824576e-30,1.47647001301926e-30,1.31300702056562e-07,1.42628672021267e-07,0.00281151468177643
30.25,0.99817615677495,0.922573232179293,0.0374785867781874,0.0378735751329921,3.59379463978794e-31,0.000147120093888645,0.000103578793007037,1.38450333758384e-30,4.17660776069171e-31,2.48210026337215e-08,2.69624349941472e-08,0.00207460590952702
30.5,0.998829147666874,0.924260587503173,0.0369748351098834,0.0373645144053079,1.01810595886958e-30,0.000134500820014017,9.46942883686076e-05,5.85063071716662e-31,1.2812954700871e-32,5.70594081248502e-09,6.19822093835115e-09,0.00140006298163542
30.75,0.999444126592351,0.924375035380734,0.0372193978450944,0.0376116545971609,1.90410035941093e-30,0.000139677560923695,9.83389337801293e-05,1.60977494381452e-31,4.81102855154182e-31,7.2360922490147e-09,7.86038621219073e-09,0.00079391217701108
31,1.00001187726431,0.92323768352845,0.0380499226707115,0.0384509323577922,3.13581878892102e-30,0.000160343363354241,0.000112888536187924,2.42086058081073e-31,1.89037613204546e-30,3.93030652291965e-08,4.26939377494259e-08,0.000261461443046507
31.25,1.00052478427824,0.921210206065728,0.0392846885883108,0.0396987115237633,4.54996231814626e-30,0.000193993673140374,0.000136579783113024,7.39089021749661e-31,3.92968629546483e-30,2.6342211441439e-07,2.86148861138168e-07,-0.000193606177801842
31.5,1.00097713605611,0.918674313242731,0.040733296575682,0.041162586449802,5.95018164107368e-30,0.000237618703048325,0.000167293656543401,1.57644306463743e-30,6.2776570041123e-30,9.21960224494892e-07,1.00150235617006e-06,-0.000570196268214973
31.75,1.00136531742245,0.916011310112035,0.0422071838535448,0.042652007085806,7.44342835367472e-30,0.000287643272970238,0.000202513077876352,2.48006722226076e-30,8.18824812333185e-30,2.14684381017947e-06,2.33206279088637e-06,-0.000870501051385419
32,1.00168788590663,0.913582426565021,0.0435294340168269,0.0439881924974935,8.73798178446707e-30,0.000340160500259423,0.000239487435837322,3.14527566530026e-30,9.137103210326e-30,3.7897608170365e-06,4.11672248621894e-06,-0.00110005307934169
32.25,1.00194554477362,0.911710422714515,0.0445435283497284,0.0450129744119342,9.40523595012375e-30,0.000391364216598577,0.000275537026316102,3.36913166622355e-30,8.63585654268332e-30,5.43240287900854e-06,5.90108351579249e-06,-0.00126692547617746
32.5,1.00214102563576,0.910663154414105,0.0451208266779282,0.0455963569107629,1.02017009468594e-29,0.000437998534740467,0.000308369566441453,3.25522299040722e-30,7.10632082350117e-30,6.62045758860675e-06,7.19163766260703e-06,-0.00138033800279569
32.75,1.00227888124043,0.910640032615427,0.0451666290569832,0.045642642002959,1.05250239913436e-29,0.000477654234213509,0.000336288862702765,2.61726033613971e-30,4.87460448625316e-30,7.18831628356205e-06,7.80848837466672e-06,-0.00144930367536933
33,1.00236519388976,0.911762272512646,0.0446246517388803,0.0450949527637934,1.03368061983853e-29,0.000508830492503742,0.000358238272323347,1.77330409696284e-30,2.72687708433312e-30,7.43626752339307e-06,8.07783161129596e-06,-0.00148187701531999
33.25,1.00240722217783,0.914067651780866,0.0434796912337533,0.0439379254732001,9.58506949932692e-30,0.0005307911642426,0.000373699517706039,8.66225657292146e-31,1.23164848384224e-30,7.98839471482543e-06,8.67759358414066e-06,-0.00148526848781905
33.5,1.00241300910515,0.917510241884683,0.041758207034436,0.042198298481687,8.35777966781978e-30,0.000543307746876108,0.000382511723350331,2.9033057509125e-31,9.62879957053518e-31,9.37610521631894e-06,1.01850288291784e-05,-0.00146674740080632
33.75,1.0023909734188,0.921965018736722,0.0395265724992633,0.03994314465912,6.88701296086469e-30,0.000546356306200333,0.000384658038560366,1.03310848082321e-31,1.86244227861298e-30,1.1612880147988e-05,1.26147815503562e-05,-0.00143473589510568
34,1.00234951854047,0.927236820496099,0.0368868295367988,0.0372755813378992,4.97444340178127e-30,0.000539794257426209,0.00038003807759031,4.7203322763134e-31,3.75529573598977e-30,1.4075971063195e-05,1.52903756698154e-05,-0.00139923137079689
34.25,1.0022966897677,0.933073301594819,0.0339699260042708,0.0343279364400616,3.00407790388621e-30,0.000523095071084471,0.00036828114133668,1.22655746370482e-30,5.9937073766897e-30,1.58250206651199e-05,1.71903245513848e-05,-0.00137116403915116
34.5,1.00223988804382,0.939181744922851,0.0309266289394556,0.0312525659433444,1.43344720978487e-30,0.000495324924396355,0.000348729778911899,1.99737969972947e-30,7.7628987677978e-30,1.61799815380082e-05,1.75759096787035e-05,-0.00136093980565066
