t,x_num,v_num,Ekin,Epot,Etot,x_exact
1.3950000000,0.2106670047,-0.9191165263,0.4223875945,0.0221902934,0.4445778879,0.2106670047
1.4000000000,0.2060699570,-0.9196986651,0.4229228173,0.0212324136,0.4441552309,0.2060699570
1.4050000000,0.2014700568,-0.9202575263,0.4234369574,0.0202950919,0.4437320493,0.2014700568
1.4100000000,0.1968674205,-0.9207931075,0.4239299734,0.0193783906,0.4433083640,0.1968674205
1.4150000000,0.1922621645,-0.9213054069,0.4244018264,0.0184823700,0.4428841964,0.1922621645
1.4200000000,0.1876544053,-0.9217944235,0.4248524796,0.0176070879,0.4424595675,0.1876544053
1.4250000000,0.1830442591,-0.9222601565,0.4252818981,0.0167526004,0.4420344985,0.1830442591
1.4300000000,0.1784318425,-0.9227026060,0.4256900495,0.0159189612,0.4416090108,0.1784318425
1.4350000000,0.1738172719,-0.9231217726,0.4260769035,0.0151062220,0.4411831255,0.1738172718
1.4400000000,0.1692006636,-0.9235176574,0.4264424318,0.0143144323,0.4407568641,0.1692006636
1.4450000000,0.1645821341,-0.9238902622,0.4267866083,0.0135436394,0.4403302478,0.1645821341
1.4500000000,0.1599617998,-0.9242395894,0.4271094093,0.0127938887,0.4399032980,0.1599617997
1.4550000000,0.1553397770,-0.9245656417,0.4274108129,0.0120652232,0.4394760361,0.1553397770
1.4600000000,0.1507161821,-0.9248684227,0.4276907997,0.0113576838,0.4390484835,0.1507161821
1.4650000000,0.1460911315,-0.9251479366,0.4279493523,0.0106713094,0.4386206616,0.1460911315
1.4700000000,0.1414647415,-0.9254041878,0.4281864554,0.0100061365,0.4381925919,0.1414647415
1.4750000000,0.1368371284,-0.9256371816,0.4284020960,0.0093621999,0.4377642959,0.1368371284
1.4800000000,0.1322084085,-0.9258469239,0.4285962633,0.0087395316,0.4373357949,0.1322084085
1.4850000000,0.1275786979,-0.9260334210,0.4287689484,0.0081381621,0.4369071105,0.1275786979
1.4900000000,0.1229481130,-0.9261966799,0.4289201449,0.0075581192,0.4364782642,0.1229481130
1.4950000000,0.1183167698,-0.9263367081,0.4290498484,0.0069994290,0.4360492774,0.1183167698
1.5000000000,0.1136847846,-0.9264535137,0.4291580565,0.0064621151,0.4356201716,0.1136847846
1.5050000000,0.1090522734,-0.9265471054,0.4292447693,0.0059461992,0.4351909684,0.1090522734
1.5100000000,0.1044193522,-0.9266174925,0.4293099887,0.0054517006,0.4347616892,0.1044193522
1.5150000000,0.0997861371,-0.9266646848,0.4293537190,0.0049786366,0.4343323556,0.0997861371
1.5200000000,0.0951527440,-0.9266886927,0.4293759666,0.0045270223,0.4339029890,0.0951527440
1.5250000000,0.0905192888,-0.9266895273,0.4293767400,0.0040968708,0.4334736108,0.0905192888
1.5300000000,0.0858858874,-0.9266672000,0.4293560498,0.0036881928,0.4330442426,0.0858858873
1.5350000000,0.0812526554,-0.9266217231,0.4293139089,0.0033009970,0.4326149059,0.0812526554
1.5400000000,0.0766197087,-0.9265531092,0.4292503321,0.0029352899,0.4321856220,0.0766197087
1.5450000000,0.0719871628,-0.9264613716,0.4291653365,0.0025910758,0.4317564124,0.0719871628
1.5500000000,0.0673551335,-0.9263465242,0.4290589414,0.0022683570,0.4313272984,0.0673551335
1.5550000000,0.0627237361,-0.9262085813,0.4289311681,0.0019671335,0.4308983016,0.0627237361
1.5600000000,0.0580930861,-0.9260475581,0.4287820399,0.0016874033,0.4304694432,0.0580930861
1.5650000000,0.0534632990,-0.9258634699,0.4286115825,0.0014291622,0.4300407446,0.0534632990
1.5700000000,0.0488344899,-0.9256563330,0.4284198235,0.0011924037,0.4296122272,0.0488344898
1.5750000000,0.0442067740,-0.9254261641,0.4282067926,0.0009771194,0.4291839121,0.0442067740
1.5800000000,0.0395802666,-0.9251729805,0.4279725219,0.0007832988,0.4287558206,0.0395802666
1.5850000000,0.0349550825,-0.9248967999,0.4277170452,0.0006109289,0.4283279741,0.0349550825
1.5900000000,0.0303313369,-0.9245976407,0.4274403986,0.0004599950,0.4279003936,0.0303313369
1.5950000000,0.0257091444,-0.9242755220,0.4271426203,0.0003304801,0.4274731003,0.0257091444
1.6000000000,0.0210886199,-0.9239304632,0.4268237505,0.0002223649,0.4270461154,0.0210886199
1.6050000000,0.0164698780,-0.9235624845,0.4264838314,0.0001356284,0.4266194599,0.0164698780
1.6100000000,0.0118530332,-0.9231716065,0.4261229075,0.0000702472,0.4261931547,0.0118530332
1.6150000000,0.0072382000,-0.9227578504,0.4257410253,0.0000261958,0.4257672210,0.0072382000
1.6200000000,0.0026254928,-0.9223212380,0.4253382331,0.0000034466,0.4253416797,0.0026254928
1.6250000000,-0.0019849743,-0.9218617917,0.4249145815,0.0000019701,0.4249165515,-0.0019849743
1.6300000000,-0.0065930871,-0.9213795342,0.4244701230,0.0000217344,0.4244918574,-0.0065930871
1.6350000000,-0.0111987317,-0.9208744892,0.4240049124,0.0000627058,0.4240676182,-0.0111987317
1.6400000000,-0.0158017941,-0.9203466805,0.4235190062,0.0001248483,0.4236438545,-0.0158017941
1.6450000000,-0.0204021606,-0.9197961328,0.4230124630,0.0002081241,0.4232205871,-0.0204021606
1.6500000000,-0.0249997175,-0.9192228712,0.4224853435,0.0003124929,0.4227978364,-0.0249997175
1.6550000000,-0.0295943515,-0.9186269214,0.4219377104,0.0004379128,0.4223756232,-0.0295943515
1.6600000000,-0.0341859490,-0.9180083096,0.4213696283,0.0005843396,0.4219539678,-0.0341859490
1.6650000000,-0.0387743968,-0.9173670627,0.4207811638,0.0007517269,0.4215328907,-0.0387743968
1.6700000000,-0.0433595819,-0.9167032078,0.4201723856,0.0009400267,0.4211124123,-0.0433595819
1.6750000000,-0.0479413913,-0.9160167730,0.4195433642,0.0011491885,0.4206925527,-0.0479413913
1.6800000000,-0.0525197121,-0.9153077867,0.4188941722,0.0013791601,0.4202733323,-0.0525197121
1.6850000000,-0.0570944316,-0.9145762779,0.4182248840,0.0016298871,0.4198547711,-0.0570944316
1.6900000000,-0.0616654374,-0.9138222760,0.4175355761,0.0019013131,0.4194368892,-0.0616654374
1.6950000000,-0.0662326169,-0.9130458113,0.4168263268,0.0021933798,0.4190197066,-0.0662326169
1.7000000000,-0.0707958581,-0.9122469144,0.4160972164,0.0025060268,0.4186032431,-0.0707958581
1.7050000000,-0.0753550487,-0.9114256163,0.4153483270,0.0028391917,0.4181875187,-0.0753550487
1.7100000000,-0.0799100770,-0.9105819489,0.4145797429,0.0031928102,0.4177725531,-0.0799100770
1.7150000000,-0.0844608310,-0.9097159445,0.4137915498,0.0035668160,0.4173583658,-0.0844608310
1.7200000000,-0.0890071992,-0.9088276357,0.4129838357,0.0039611408,0.4169449765,-0.0890071992
1.7250000000,-0.0935490702,-0.9079170560,0.4121566903,0.0043757143,0.4165324046,-0.0935490702
1.7300000000,-0.0980863327,-0.9069842393,0.4113102052,0.0048104643,0.4161206695,-0.0980863327
1.7350000000,-0.1026188756,-0.9060292200,0.4104444738,0.0052653168,0.4157097906,-0.1026188756
1.7400000000,-0.1071465880,-0.9050520331,0.4095595913,0.0057401957,0.4152997870,-0.1071465880
1.7450000000,-0.1116693591,-0.9040527140,0.4086556549,0.0062350229,0.4148906778,-0.1116693591
1.7500000000,-0.1161870783,-0.9030312989,0.4077327634,0.0067497186,0.4144824820,-0.1161870783
1.7550000000,-0.1206996353,-0.9019878242,0.4067910175,0.0072842010,0.4140752185,-0.1206996353
1.7600000000,-0.1252069198,-0.9009223272,0.4058305198,0.0078383864,0.4136689062,-0.1252069198
1.7650000000,-0.1297088219,-0.8998348453,0.4048513745,0.0084121892,0.4132635637,-0.1297088219
1.7700000000,-0.1342052317,-0.8987254169,0.4038536875,0.0090055221,0.4128592096,-0.1342052317
1.7750000000,-0.1386960396,-0.8975940806,0.4028375668,0.0096182957,0.4124558625,-0.1386960396
1.7800000000,-0.1431811361,-0.8964408756,0.4018031217,0.0102504189,0.4120535406,-0.1431811361
1.7850000000,-0.1476604120,-0.8952658417,0.4007504637,0.0109017986,0.4116522623,-0.1476604120
1.7900000000,-0.1521337582,-0.8940690192,0.3996797055,0.0115723402,0.4112520457,-0.1521337582
1.7950000000,-0.1566010659,-0.8928504488,0.3985909620,0.0122619469,0.4108529089,-0.1566010659
1.8000000000,-0.1610622265,-0.8916101719,0.3974843493,0.0129705204,0.4104548697,-0.1610622265
1.8050000000,-0.1655171315,-0.8903482304,0.3963599857,0.0136979604,0.4100579461,-0.1655171315
1.8100000000,-0.1699656728,-0.8890646666,0.3952179907,0.0144441650,0.4096621556,-0.1699656728
1.8150000000,-0.1744077422,-0.8877595234,0.3940584857,0.0152090303,0.4092675159,-0.1744077422
1.8200000000,-0.1788432321,-0.8864328442,0.3928815936,0.0159924508,0.4088740445,-0.1788432321
1.8250000000,-0.1832720348,-0.8850846729,0.3916874391,0.0167943194,0.4084817585,-0.1832720348
1.8300000000,-0.1876940431,-0.8837150541,0.3904761484,0.0176145269,0.4080906753,-0.1876940431
1.8350000000,-0.1921091497,-0.8823240325,0.3892478492,0.0184529627,0.4077008119,-0.1921091497
1.8400000000,-0.1965172478,-0.8809116538,0.3880026709,0.0193095143,0.4073121852,-0.1965172478
1.8450000000,-0.2009182307,-0.8794779638,0.3867407444,0.0201840677,0.4069248121,-0.2009182307
1.8500000000,-0.2053119920,-0.8780230091,0.3854622022,0.0210765070,0.4065387093,-0.2053119920
1.8550000000,-0.2096984254,-0.8765468366,0.3841671784,0.0219867148,0.4061538932,-0.2096984255
1.8600000000,-0.2140774251,-0.8750494939,0.3828558084,0.0229145720,0.4057703804,-0.2140774251
1.8650000000,-0.2184488852,-0.8735310290,0.3815282293,0.0238599577,0.4053881870,-0.2184488852
1.8700000000,-0.2228127002,-0.8719914903,0.3801845796,0.0248227497,0.4050073293,-0.2228127003
1.8750000000,-0.2271687650,-0.8704309269,0.3788249993,0.0258028239,0.4046278232,-0.2271687651
1.8800000000,-0.2315169746,-0.8688493883,0.3774496298,0.0268000548,0.4042496845,-0.2315169746
1.8850000000,-0.2358572241,-0.8672469245,0.3760586140,0.0278143151,0.4038729291,-0.2358572241
1.8900000000,-0.2401894090,-0.8656235861,0.3746520964,0.0288454761,0.4034975725,-0.2401894090
1.8950000000,-0.2445134252,-0.8639794239,0.3732302225,0.0298934076,0.4031236300,-0.2445134252
1.9000000000,-0.2488291686,-0.8623144896,0.3717931395,0.0309579776,0.4027511171,-0.2488291686
1.9050000000,-0.2531365356,-0.8606288352,0.3703409960,0.0320390528,0.4023800488,-0.2531365356
1.9100000000,-0.2574354225,-0.8589225130,0.3688739417,0.0331364984,0.4020104401,-0.2574354225
1.9150000000,-0.2617257263,-0.8571955762,0.3673921279,0.0342501779,0.4016423058,-0.2617257263
1.9200000000,-0.2660073440,-0.8554480781,0.3658957071,0.0353799535,0.4012756607,-0.2660073440
1.9250000000,-0.2702801729,-0.8536800727,0.3643848333,0.0365256859,0.4009105192,-0.2702801729
1.9300000000,-0.2745441107,-0.8518916145,0.3628596614,0.0376872344,0.4005468958,-0.2745441107
1.9350000000,-0.2787990551,-0.8500827584,0.3613203481,0.0388644566,0.4001848046,-0.2787990551
1.9400000000,-0.2830449043,-0.8482535597,0.3597670508,0.0400572089,0.3998242598,-0.2830449044
1.9450000000,-0.2872815569,-0.8464040745,0.3581999287,0.0412653465,0.3994652751,-0.2872815569
1.9500000000,-0.2915089114,-0.8445343590,0.3566191417,0.0424887227,0.3991078644,-0.2915089114
1.9550000000,-0.2957268668,-0.8426444700,0.3550248514,0.0437271899,0.3987520413,-0.2957268669
1.9600000000,-0.2999353226,-0.8407344650,0.3534172203,0.0449805989,0.3983978192,-0.2999353226
1.9650000000,-0.3041341781,-0.8388044017,0.3517964122,0.0462487991,0.3980452113,-0.3041341781
1.9700000000,-0.3083233332,-0.8368543383,0.3501625918,0.0475316389,0.3976942307,-0.3083233332
1.9750000000,-0.3125026882,-0.8348843337,0.3485159253,0.0488289651,0.3973448904,-0.3125026882
1.9800000000,-0.3166721434,-0.8328944469,0.3468565799,0.0501406232,0.3969972031,-0.3166721434
1.9850000000,-0.3208315996,-0.8308847378,0.3451847237,0.0514664577,0.3966511814,-0.3208315997
1.9900000000,-0.3249809579,-0.8288552663,0.3435005263,0.0528063115,0.3963068377,-0.3249809579
1.9950000000,-0.3291201195,-0.8268060932,0.3418041579,0.0541600265,0.3959641844,-0.3291201195
2.0000000000,-0.3332489861,-0.8247372795,0.3400957901,0.0555274434,0.3956232334,-0.3332489861
2.0050000000,-0.3373674596,-0.8226488866,0.3383755954,0.0569084014,0.3952839968,-0.3373674596
2.0100000000,-0.3414754424,-0.8205409767,0.3366437472,0.0583027389,0.3949464861,-0.3414754424
2.0150000000,-0.3455728370,-0.8184136121,0.3349004203,0.0597102928,0.3946107131,-0.3455728370
2.0200000000,-0.3496595462,-0.8162668558,0.3331457899,0.0611308991,0.3942766891,-0.3496595462
2.0250000000,-0.3537354733,-0.8141007710,0.3313800327,0.0625643925,0.3939444252,-0.3537354733
2.0300000000,-0.3578005218,-0.8119154216,0.3296033259,0.0640106067,0.3936139326,-0.3578005218
2.0350000000,-0.3618545955,-0.8097108719,0.3278158480,0.0654693742,0.3932852222,-0.3618545955
2.0400000000,-0.3658975986,-0.8074871864,0.3260177781,0.0669405263,0.3929583045,-0.3658975986
2.0450000000,-0.3699294356,-0.8052444305,0.3242092964,0.0684238937,0.3926331901,-0.3699294356
2.0500000000,-0.3739500113,-0.8029826696,0.3223905838,0.0699193055,0.3923098893,-0.3739500113
2.0550000000,-0.3779592307,-0.8007019698,0.3205618222,0.0714265901,0.3919884123,-0.3779592308
2.0600000000,-0.3819569995,-0.7984023975,0.3187231942,0.0729455747,0.3916687689,-0.3819569995
2.0650000000,-0.3859432234,-0.7960840198,0.3168748833,0.0744760858,0.3913509691,-0.3859432234
2.0700000000,-0.3899178085,-0.7937469038,0.3150170736,0.0760179487,0.3910350223,-0.3899178085
2.0750000000,-0.3938806613,-0.7913911174,0.3131499504,0.0775709877,0.3907209381,-0.3938806613
2.0800000000,-0.3978316887,-0.7890167289,0.3112736992,0.0791350262,0.3904087255,-0.3978316887
2.0850000000,-0.4017707977,-0.7866238068,0.3093885067,0.0807098869,0.3900983936,-0.4017707977
2.0900000000,-0.4056978959,-0.7842124202,0.3074945600,0.0822953914,0.3897899514,-0.4056978960
2.0950000000,-0.4096128912,-0.7817826386,0.3055920470,0.0838913603,0.3894834074,-0.4096128913
2.1000000000,-0.4135156918,-0.7793345320,0.3036811564,0.0854976137,0.3891787701,-0.4135156918
2.1050000000,-0.4174062061,-0.7768681707,0.3017620773,0.0871139705,0.3888760478,-0.4174062061
2.1100000000,-0.4212843432,-0.7743836255,0.2998349997,0.0887402489,0.3885752486,-0.4212843432
2.1150000000,-0.4251500122,-0.7718809674,0.2979001140,0.0903762664,0.3882763804,-0.4251500122
2.1200000000,-0.4290031228,-0.7693602683,0.2959576112,0.0920218397,0.3879794509,-0.4290031228
2.1250000000,-0.4328435849,-0.7668216000,0.2940076831,0.0936767845,0.3876844676,-0.4328435849
2.1300000000,-0.4366713090,-0.7642650351,0.2920505219,0.0953409160,0.3873914379,-0.4366713090
2.1350000000,-0.4404862056,-0.7616906463,0.2900863203,0.0970140487,0.3871003689,-0.4404862056
2.1400000000,-0.4442881858,-0.7590985068,0.2881152715,0.0986959960,0.3868112676,-0.4442881859
2.1450000000,-0.4480771612,-0.7564886905,0.2861375694,0.1003865712,0.3865241406,-0.4480771612
2.1500000000,-0.4518530434,-0.7538612713,0.2841534082,0.1020855864,0.3862389946,-0.4518530434
2.1550000000,-0.4556157447,-0.7512163237,0.2821629825,0.1037928534,0.3859558359,-0.4556157447
2.1600000000,-0.4593651776,-0.7485539226,0.2801664875,0.1055081832,0.3856746707,-0.4593651776
2.1650000000,-0.4631012550,-0.7458741431,0.2781641187,0.1072313862,0.3853955049,-0.4631012550
2.1700000000,-0.4668238902,-0.7431770611,0.2761560721,0.1089622722,0.3851183443,-0.4668238902
2.1750000000,-0.4705329969,-0.7404627526,0.2741425440,0.1107006506,0.3848431946,-0.4705329969
2.1800000000,-0.4742284891,-0.7377312940,0.2721237311,0.1124463299,0.3845700610,-0.4742284891
2.1850000000,-0.4779102813,-0.7349827621,0.2700998303,0.1141991185,0.3842989488,-0.4779102813
2.1900000000,-0.4815782884,-0.7322172342,0.2680710390,0.1159588239,0.3840298630,-0.4815782884
2.1950000000,-0.4852324255,-0.7294347879,0.2660375549,0.1177252534,0.3837628083,-0.4852324255
2.2000000000,-0.4888726082,-0.7266355012,0.2639995758,0.1194982135,0.3834977893,-0.4888726082
2.2050000000,-0.4924987526,-0.7238194525,0.2619572999,0.1212775106,0.3832348106,-0.4924987526
2.2100000000,-0.4961107749,-0.7209867206,0.2599109256,0.1230629505,0.3829738761,-0.4961107749
2.2150000000,-0.4997085921,-0.7181373845,0.2578606515,0.1248543385,0.3827149900,-0.4997085921
2.2200000000,-0.5032921212,-0.7152715238,0.2558066764,0.1266514796,0.3824581560,-0.5032921212
2.2250000000,-0.5068612799,-0.7123892185,0.2537491993,0.1284541785,0.3822033778,-0.5068612799
2.2300000000,-0.5104159861,-0.7094905486,0.2516884193,0.1302622395,0.3819506587,-0.5104159861
2.2350000000,-0.5139561583,-0.7065755950,0.2496245357,0.1320754663,0.3817000020,-0.5139561583
2.2400000000,-0.5174817151,-0.7036444385,0.2475577479,0.1338936627,0.3814514106,-0.5174817151
2.2450000000,-0.5209925758,-0.7006971606,0.2454882554,0.1357166320,0.3812048874,-0.5209925758
2.2500000000,-0.5244886600,-0.6977338429,0.2434162578,0.1375441772,0.3809604350,-0.5244886600
2.2550000000,-0.5279698876,-0.6947545675,0.2413419546,0.1393761011,0.3807180557,-0.5279698876
2.2600000000,-0.5314361792,-0.6917594170,0.2392655455,0.1412122063,0.3804777518,-0.5314361792
2.2650000000,-0.5348874555,-0.6887484740,0.2371872302,0.1430522950,0.3802395252,-0.5348874555
2.2700000000,-0.5383236377,-0.6857218217,0.2351072084,0.1448961695,0.3800033779,-0.5383236377
2.2750000000,-0.5417446476,-0.6826795437,0.2330256797,0.1467436316,0.3797693113,-0.5417446476
2.2800000000,-0.5451504073,-0.6796217237,0.2309428437,0.1485944833,0.3795373269,-0.5451504073
2.2850000000,-0.5485408391,-0.6765484460,0.2288588999,0.1504485261,0.3793074260,-0.5485408391
2.2900000000,-0.5519158661,-0.6734597951,0.2267740478,0.1523055616,0.3790796094,-0.5519158661
2.2950000000,-0.5552754116,-0.6703558559,0.2246884868,0.1541653914,0.3788538781,-0.5552754116
2.3000000000,-0.5586193993,-0.6672367136,0.2226024160,0.1560278166,0.3786302326,-0.5586193993
2.3050000000,-0.5619477535,-0.6641024538,0.2205160346,0.1578926388,0.3784086734,-0.5619477535
2.3100000000,-0.5652603988,-0.6609531623,0.2184295414,0.1597596592,0.3781892006,-0.5652603988
2.3150000000,-0.5685572602,-0.6577889254,0.2163431352,0.1616286791,0.3779718143,-0.5685572602
2.3200000000,-0.5718382633,-0.6546098297,0.2142570146,0.1634994997,0.3777565142,-0.5718382633
2.3250000000,-0.5751033339,-0.6514159620,0.2121713778,0.1653719223,0.3775433001,-0.5751033339
2.3300000000,-0.5783523984,-0.6482074095,0.2100864229,0.1672457484,0.3773321713,-0.5783523984
2.3350000000,-0.5815853837,-0.6449842598,0.2080023477,0.1691207793,0.3771231270,-0.5815853837
2.3400000000,-0.5848022169,-0.6417466008,0.2059193498,0.1709968164,0.3769161662,-0.5848022169
2.3450000000,-0.5880028257,-0.6384945205,0.2038376264,0.1728736615,0.3767112878,-0.5880028257
2.3500000000,-0.5911871382,-0.6352281075,0.2017573743,0.1747511162,0.3765084905,-0.5911871382
2.3550000000,-0.5943550830,-0.6319474507,0.1996787902,0.1766289823,0.3763077725,-0.5943550830
2.3600000000,-0.5975065891,-0.6286526390,0.1976020703,0.1785070620,0.3761091323,-0.5975065891
2.3650000000,-0.6006415859,-0.6253437620,0.1955274103,0.1803851574,0.3759125677,-0.6006415859
2.3700000000,-0.6037600034,-0.6220209093,0.1934550058,0.1822630709,0.3757180767,-0.6037600034
2.3750000000,-0.6068617719,-0.6186841711,0.1913850518,0.1841406051,0.3755256569,-0.6068617719
2.3800000000,-0.6099468221,-0.6153336376,0.1893177428,0.1860175629,0.3753353057,-0.6099468221
2.3850000000,-0.6130150854,-0.6119693995,0.1872532730,0.1878937475,0.3751470204,-0.6130150854
2.3900000000,-0.6160664934,-0.6085915477,0.1851918360,0.1897689622,0.3749607982,-0.6160664934
2.3950000000,-0.6191009784,-0.6052001735,0.1831336250,0.1916430107,0.3747766357,-0.6191009784
2.4000000000,-0.6221184728,-0.6017953683,0.1810788327,0.1935156971,0.3745945298,-0.6221184728
2.4050000000,-0.6251189098,-0.5983772240,0.1790276511,0.1953868257,0.3744144768,-0.6251189098
2.4100000000,-0.6281022230,-0.5949458327,0.1769802720,0.1972562012,0.3742364732,-0.6281022230
2.4150000000,-0.6310683462,-0.5915012868,0.1749368862,0.1991236288,0.3740605150,-0.6310683462
2.4200000000,-0.6340172141,-0.5880436789,0.1728976842,0.2009889139,0.3738865980,-0.6340172141
2.4250000000,-0.6369487614,-0.5845731020,0.1708628558,0.2028518623,0.3737147181,-0.6369487614
