t,x_alpha_0.0001000000,x_alpha_0.1000000000,x_alpha_0.5000000000,x_alpha_1.9500000000
1.9500000000,-0.3700982947,-0.2915089114,-0.0409491609,0.4107847281
1.9550000000,-0.3747379938,-0.2957268668,-0.0439580807,0.4093751505
1.9600000000,-0.3793683220,-0.2999353226,-0.0469583900,0.4079690649
1.9650000000,-0.3839891638,-0.3041341781,-0.0499500354,0.4065664724
1.9700000000,-0.3886004035,-0.3083233332,-0.0529329639,0.4051673739
1.9750000000,-0.3932019260,-0.3125026882,-0.0559071226,0.4037717705
1.9800000000,-0.3977936161,-0.3166721434,-0.0588724594,0.4023796628
1.9850000000,-0.4023753591,-0.3208315996,-0.0618289221,0.4009910516
1.9900000000,-0.4069470405,-0.3249809579,-0.0647764590,0.3996059376
1.9950000000,-0.4115085459,-0.3291201195,-0.0677150190,0.3982243212
2.0000000000,-0.4160597613,-0.3332489861,-0.0706445509,0.3968462029
2.0050000000,-0.4206005730,-0.3373674596,-0.0735650043,0.3954715830
2.0100000000,-0.4251308675,-0.3414754424,-0.0764763288,0.3941004618
2.0150000000,-0.4296505314,-0.3455728370,-0.0793784746,0.3927328395
2.0200000000,-0.4341594519,-0.3496595462,-0.0822713921,0.3913687161
2.0250000000,-0.4386575161,-0.3537354733,-0.0851550322,0.3900080917
2.0300000000,-0.4431446116,-0.3578005218,-0.0880293459,0.3886509660
2.0350000000,-0.4476206264,-0.3618545955,-0.0908942848,0.3872973390
2.0400000000,-0.4520854484,-0.3658975986,-0.0937498009,0.3859472104
2.0450000000,-0.4565389660,-0.3699294356,-0.0965958462,0.3846005798
2.0500000000,-0.4609810680,-0.3739500113,-0.0994323734,0.3832574467
2.0550000000,-0.4654116433,-0.3779592307,-0.1022593355,0.3819178107
2.0600000000,-0.4698305810,-0.3819569995,-0.1050766857,0.3805816712
2.0650000000,-0.4742377709,-0.3859432234,-0.1078843777,0.3792490274
2.0700000000,-0.4786331026,-0.3899178085,-0.1106823655,0.3779198787
2.0750000000,-0.4830164663,-0.3938806613,-0.1134706035,0.3765942241
2.0800000000,-0.4873877524,-0.3978316887,-0.1162490464,0.3752720627
2.0850000000,-0.4917468517,-0.4017707977,-0.1190176492,0.3739533936
2.0900000000,-0.4960936552,-0.4056978959,-0.1217763675,0.3726382156
2.0950000000,-0.5004280542,-0.4096128912,-0.1245251569,0.3713265277
2.1000000000,-0.5047499403,-0.4135156918,-0.1272639738,0.3700183285
2.1050000000,-0.5090592056,-0.4174062061,-0.1299927746,0.3687136168
2.1100000000,-0.5133557423,-0.4212843432,-0.1327115161,0.3674123912
2.1150000000,-0.5176394429,-0.4251500122,-0.1354201556,0.3661146502
2.1200000000,-0.5219102004,-0.4290031228,-0.1381186507,0.3648203924
2.1250000000,-0.5261679081,-0.4328435849,-0.1408069593,0.3635296160
2.1300000000,-0.5304124595,-0.4366713090,-0.1434850398,0.3622423196
2.1350000000,-0.5346437485,-0.4404862056,-0.1461528508,0.3609585012
2.1400000000,-0.5388616693,-0.4442881858,-0.1488103514,0.3596781592
2.1450000000,-0.5430661165,-0.4480771612,-0.1514575009,0.3584012916
2.1500000000,-0.5472569850,-0.4518530434,-0.1540942591,0.3571278965
2.1550000000,-0.5514341700,-0.4556157447,-0.1567205861,0.3558579718
2.1600000000,-0.5555975670,-0.4593651776,-0.1593364424,0.3545915156
2.1650000000,-0.5597470721,-0.4631012550,-0.1619417887,0.3533285256
2.1700000000,-0.5638825815,-0.4668238902,-0.1645365864,0.3520689997
2.1750000000,-0.5680039918,-0.4705329969,-0.1671207969,0.3508129355
2.1800000000,-0.5721111999,-0.4742284891,-0.1696943822,0.3495603308
2.1850000000,-0.5762041032,-0.4779102813,-0.1722573044,0.3483111830
2.1900000000,-0.5802825994,-0.4815782884,-0.1748095263,0.3470654899
2.1950000000,-0.5843465866,-0.4852324255,-0.1773510109,0.3458232488
2.2000000000,-0.5883959631,-0.4888726082,-0.1798817215,0.3445844571
2.2050000000,-0.5924306277,-0.4924987526,-0.1824016217,0.3433491122
2.2100000000,-0.5964504795,-0.4961107749,-0.1849106758,0.3421172114
2.2150000000,-0.6004554181,-0.4997085921,-0.1874088481,0.3408887519
2.2200000000,-0.6044453434,-0.5032921212,-0.1898961033,0.3396637309
2.2250000000,-0.6084201556,-0.5068612799,-0.1923724068,0.3384421455
2.2300000000,-0.6123797553,-0.5104159861,-0.1948377239,0.3372239928
2.2350000000,-0.6163240436,-0.5139561583,-0.1972920206,0.3360092697
2.2400000000,-0.6202529218,-0.5174817151,-0.1997352630,0.3347979732
2.2450000000,-0.6241662918,-0.5209925758,-0.2021674179,0.3335901003
2.2500000000,-0.6280640557,-0.5244886600,-0.2045884521,0.3323856476
2.2550000000,-0.6319461161,-0.5279698876,-0.2069983330,0.3311846121
2.2600000000,-0.6358123759,-0.5314361792,-0.2093970282,0.3299869904
2.2650000000,-0.6396627385,-0.5348874555,-0.2117845057,0.3287927791
2.2700000000,-0.6434971077,-0.5383236377,-0.2141607341,0.3276019750
2.2750000000,-0.6473153876,-0.5417446476,-0.2165256819,0.3264145746
2.2800000000,-0.6511174827,-0.5451504073,-0.2188793185,0.3252305744
2.2850000000,-0.6549032980,-0.5485408391,-0.2212216131,0.3240499709
2.2900000000,-0.6586727389,-0.5519158661,-0.2235525357,0.3228727604
2.2950000000,-0.6624257111,-0.5552754116,-0.2258720564,0.3216989394
2.3000000000,-0.6661621208,-0.5586193993,-0.2281801459,0.3205285042
2.3050000000,-0.6698818747,-0.5619477535,-0.2304767750,0.3193614510
2.3100000000,-0.6735848796,-0.5652603988,-0.2327619149,0.3181977761
2.3150000000,-0.6772710432,-0.5685572602,-0.2350355374,0.3170374755
2.3200000000,-0.6809402731,-0.5718382633,-0.2372976144,0.3158805456
2.3250000000,-0.6845924778,-0.5751033339,-0.2395481182,0.3147269822
2.3300000000,-0.6882275659,-0.5783523984,-0.2417870216,0.3135767815
2.3350000000,-0.6918454465,-0.5815853837,-0.2440142976,0.3124299395
2.3400000000,-0.6954460292,-0.5848022169,-0.2462299196,0.3112864521
2.3450000000,-0.6990292239,-0.5880028257,-0.2484338615,0.3101463152
2.3500000000,-0.7025949413,-0.5911871382,-0.2506260973,0.3090095246
2.3550000000,-0.7061430919,-0.5943550830,-0.2528066015,0.3078760762
2.3600000000,-0.7096735873,-0.5975065891,-0.2549753491,0.3067459657
2.3650000000,-0.7131863391,-0.6006415859,-0.2571323151,0.3056191889
2.3700000000,-0.7166812596,-0.6037600034,-0.2592774752,0.3044957414
2.3750000000,-0.7201582613,-0.6068617719,-0.2614108052,0.3033756190
2.3800000000,-0.7236172573,-0.6099468221,-0.2635322815,0.3022588171
2.3850000000,-0.7270581612,-0.6130150854,-0.2656418807,0.3011453315
2.3900000000,-0.7304808870,-0.6160664934,-0.2677395797,0.3000351575
2.3950000000,-0.7338853491,-0.6191009784,-0.2698253559,0.2989282907
2.4000000000,-0.7372714625,-0.6221184728,-0.2718991870,0.2978247265
2.4050000000,-0.7406391423,-0.6251189098,-0.2739610510,0.2967244604
2.4100000000,-0.7439883046,-0.6281022230,-0.2760109263,0.2956274877
2.4150000000,-0.7473188655,-0.6310683462,-0.2780487917,0.2945338038
2.4200000000,-0.7506307418,-0.6340172141,-0.2800746263,0.2934434039
2.4250000000,-0.7539238508,-0.6369487614,-0.2820884095,0.2923562833
2.4300000000,-0.7571981100,-0.6398629236,-0.2840901212,0.2912724372
2.4350000000,-0.7604534377,-0.6427596366,-0.2860797414,0.2901918609
2.4400000000,-0.7636897525,-0.6456388366,-0.2880572508,0.2891145495
2.4450000000,-0.7669069735,-0.6485004605,-0.2900226301,0.2880404982
2.4500000000,-0.7701050202,-0.6513444455,-0.2919758606,0.2869697019
2.4550000000,-0.7732838128,-0.6541707294,-0.2939169239,0.2859021558
2.4600000000,-0.7764432717,-0.6569792503,-0.2958458019,0.2848378549
2.4650000000,-0.7795833180,-0.6597699470,-0.2977624768,0.2837767941
2.4700000000,-0.7827038731,-0.6625427586,-0.2996669313,0.2827189685
2.4750000000,-0.7858048592,-0.6652976247,-0.3015591482,0.2816643730
2.4800000000,-0.7888861987,-0.6680344855,-0.3034391110,0.2806130024
2.4850000000,-0.7919478144,-0.6707532815,-0.3053068033,0.2795648517
2.4900000000,-0.7949896301,-0.6734539539,-0.3071622090,0.2785199156
2.4950000000,-0.7980115695,-0.6761364442,-0.3090053126,0.2774781890
2.5000000000,-0.8010135571,-0.6788006944,-0.3108360987,0.2764396667
2.5050000000,-0.8039955180,-0.6814466471,-0.3126545523,0.2754043433
2.5100000000,-0.8069573775,-0.6840742453,-0.3144606589,0.2743722137
2.5150000000,-0.8098990616,-0.6866834325,-0.3162544042,0.2733432724
2.5200000000,-0.8128204969,-0.6892741526,-0.3180357743,0.2723175143
2.5250000000,-0.8157216102,-0.6918463502,-0.3198047556,0.2712949338
2.5300000000,-0.8186023291,-0.6943999702,-0.3215613348,0.2702755257
2.5350000000,-0.8214625815,-0.6969349581,-0.3233054991,0.2692592844
2.5400000000,-0.8243022960,-0.6994512598,-0.3250372359,0.2682462046
2.5450000000,-0.8271214016,-0.7019488219,-0.3267565330,0.2672362807
2.5500000000,-0.8299198277,-0.7044275911,-0.3284633785,0.2662295074
2.5550000000,-0.8326975046,-0.7068875150,-0.3301577610,0.2652258790
2.5600000000,-0.8354543626,-0.7093285416,-0.3318396691,0.2642253900
2.5650000000,-0.8381903329,-0.7117506192,-0.3335090921,0.2632280348
2.5700000000,-0.8409053472,-0.7141536968,-0.3351660195,0.2622338079
2.5750000000,-0.8435993375,-0.7165377238,-0.3368104411,0.2612427037
2.5800000000,-0.8462722366,-0.7189026501,-0.3384423470,0.2602547164
2.5850000000,-0.8489239775,-0.7212484262,-0.3400617277,0.2592698405
2.5900000000,-0.8515544941,-0.7235750031,-0.3416685742,0.2582880702
2.5950000000,-0.8541637206,-0.7258823322,-0.3432628776,0.2573093998
2.6000000000,-0.8567515917,-0.7281703654,-0.3448446293,0.2563338237
2.6050000000,-0.8593180427,-0.7304390552,-0.3464138212,0.2553613360
2.6100000000,-0.8618630096,-0.7326883546,-0.3479704456,0.2543919310
2.6150000000,-0.8643864287,-0.7349182170,-0.3495144949,0.2534256028
2.6200000000,-0.8668882369,-0.7371285964,-0.3510459619,0.2524623458
2.6250000000,-0.8693683717,-0.7393194474,-0.3525648399,0.2515021540
2.6300000000,-0.8718267711,-0.7414907249,-0.3540711224,0.2505450216
2.6350000000,-0.8742633737,-0.7436423844,-0.3555648031,0.2495909427
2.6400000000,-0.8766781185,-0.7457743820,-0.3570458763,0.2486399114
2.6450000000,-0.8790709452,-0.7478866741,-0.3585143365,0.2476919218
2.6500000000,-0.8814417940,-0.7499792180,-0.3599701784,0.2467469681
2.6550000000,-0.8837906056,-0.7520519711,-0.3614133973,0.2458050442
2.6600000000,-0.8861173213,-0.7541048915,-0.3628439887,0.2448661441
2.6650000000,-0.8884218830,-0.7561379378,-0.3642619482,0.2439302620
2.6700000000,-0.8907042330,-0.7581510692,-0.3656672722,0.2429973917
2.6750000000,-0.8929643144,-0.7601442452,-0.3670599570,0.2420675274
2.6800000000,-0.8952020705,-0.7621174261,-0.3684399993,0.2411406629
2.6850000000,-0.8974174455,-0.7640705726,-0.3698073965,0.2402167922
2.6900000000,-0.8996103841,-0.7660036457,-0.3711621457,0.2392959092
2.6950000000,-0.9017808313,-0.7679166073,-0.3725042449,0.2383780079
2.7000000000,-0.9039287330,-0.7698094196,-0.3738336921,0.2374630822
2.7050000000,-0.9060540354,-0.7716820453,-0.3751504856,0.2365511260
2.7100000000,-0.9081566855,-0.7735344477,-0.3764546243,0.2356421330
2.7150000000,-0.9102366306,-0.7753665907,-0.3777461071,0.2347360973
2.7200000000,-0.9122938189,-0.7771784386,-0.3790249334,0.2338330127
2.7250000000,-0.9143281988,-0.7789699562,-0.3802911028,0.2329328729
2.7300000000,-0.9163397196,-0.7807411090,-0.3815446154,0.2320356718
2.7350000000,-0.9183283309,-0.7824918627,-0.3827854714,0.2311414032
2.7400000000,-0.9202939831,-0.7842221840,-0.3840136715,0.2302500609
2.7450000000,-0.9222366270,-0.7859320397,-0.3852292166,0.2293616388
2.7500000000,-0.9241562140,-0.7876213973,-0.3864321079,0.2284761304
2.7550000000,-0.9260526963,-0.7892902249,-0.3876223471,0.2275935297
2.7600000000,-0.9279260263,-0.7909384910,-0.3887999360,0.2267138304
2.7650000000,-0.9297761573,-0.7925661647,-0.3899648767,0.2258370262
2.7700000000,-0.9316030431,-0.7941732156,-0.3911171717,0.2249631108
2.7750000000,-0.9334066379,-0.7957596138,-0.3922568240,0.2240920779
2.7800000000,-0.9351868967,-0.7973253301,-0.3933838365,0.2232239212
2.7850000000,-0.9369437749,-0.7988703356,-0.3944982127,0.2223586345
2.7900000000,-0.9386772288,-0.8003946020,-0.3955999563,0.2214962114
2.7950000000,-0.9403872149,-0.8018981018,-0.3966890714,0.2206366456
2.8000000000,-0.9420736905,-0.8033808075,-0.3977655623,0.2197799307
2.8050000000,-0.9437366135,-0.8048426926,-0.3988294336,0.2189260604
2.8100000000,-0.9453759423,-0.8062837310,-0.3998806903,0.2180750283
2.8150000000,-0.9469916360,-0.8077038970,-0.4009193376,0.2172268281
2.8200000000,-0.9485836541,-0.8091031656,-0.4019453811,0.2163814534
2.8250000000,-0.9501519569,-0.8104815122,-0.4029588267,0.2155388978
2.8300000000,-0.9516965051,-0.8118389129,-0.4039596804,0.2146991550
2.8350000000,-0.9532172602,-0.8131753443,-0.4049479487,0.2138622184
2.8400000000,-0.9547141842,-0.8144907833,-0.4059236385,0.2130280818
2.8450000000,-0.9561872396,-0.8157852076,-0.4068867566,0.2121967387
2.8500000000,-0.9576363897,-0.8170585954,-0.4078373106,0.2113681826
2.8550000000,-0.9590615982,-0.8183109254,-0.4087753079,0.2105424073
2.8600000000,-0.9604628295,-0.8195421767,-0.4097007566,0.2097194061
2.8650000000,-0.9618400486,-0.8207523291,-0.4106136648,0.2088991727
2.8700000000,-0.9631932210,-0.8219413630,-0.4115140411,0.2080817006
2.8750000000,-0.9645223130,-0.8231092592,-0.4124018943,0.2072669834
2.8800000000,-0.9658272914,-0.8242559990,-0.4132772335,0.2064550146
2.8850000000,-0.9671081234,-0.8253815644,-0.4141400681,0.2056457877
2.8900000000,-0.9683647772,-0.8264859378,-0.4149904077,0.2048392963
2.8950000000,-0.9695972212,-0.8275691022,-0.4158282624,0.2040355339
2.9000000000,-0.9708054248,-0.8286310412,-0.4166536423,0.2032344940
2.9050000000,-0.9719893577,-0.8296717387,-0.4174665581,0.2024361702
2.9100000000,-0.9731489903,-0.8306911795,-0.4182670205,0.2016405558
2.9150000000,-0.9742842937,-0.8316893487,-0.4190550406,0.2008476446
2.9200000000,-0.9753952395,-0.8326662318,-0.4198306299,0.2000574298
2.9250000000,-0.9764817999,-0.8336218153,-0.4205938000,0.1992699051
2.9300000000,-0.9775439477,-0.8345560858,-0.4213445629,0.1984850639
2.9350000000,-0.9785816565,-0.8354690306,-0.4220829308,0.1977028997
2.9400000000,-0.9795949003,-0.8363606377,-0.4228089162,0.1969234060
2.9450000000,-0.9805836537,-0.8372308952,-0.4235225318,0.1961465763
2.9500000000,-0.9815478922,-0.8380797923,-0.4242237909,0.1953724041
2.9550000000,-0.9824875915,-0.8389073183,-0.4249127067,0.1946008828
2.9600000000,-0.9834027282,-0.8397134632,-0.4255892928,0.1938320059
2.9650000000,-0.9842932794,-0.8404982177,-0.4262535631,0.1930657669
2.9700000000,-0.9851592229,-0.8412615727,-0.4269055318,0.1923021592
2.9750000000,-0.9860005371,-0.8420035198,-0.4275452134,0.1915411763
2.9800000000,-0.9868172009,-0.8427240513,-0.4281726225,0.1907828118
2.9850000000,-0.9876091939,-0.8434231599,-0.4287877741,0.1900270589
2.9900000000,-0.9883764963,-0.8441008387,-0.4293906834,0.1892739113
2.9950000000,-0.9891190890,-0.8447570815,-0.4299813661,0.1885233623
3.0000000000,-0.9898369534,-0.8453918827,-0.4305598377,0.1877754055
3.0050000000,-0.9905300716,-0.8460052372,-0.4311261145,0.1870300342
3.0100000000,-0.9911984262,-0.8465971402,-0.4316802127,0.1862872420
3.0150000000,-0.9918420006,-0.8471675877,-0.4322221489,0.1855470222
3.0200000000,-0.9924607787,-0.8477165763,-0.4327519399,0.1848093684
3.0250000000,-0.9930547450,-0.8482441028,-0.4332696027,0.1840742740
3.0300000000,-0.9936238847,-0.8487501649,-0.4337751549,0.1833417325
3.0350000000,-0.9941681836,-0.8492347606,-0.4342686140,0.1826117373
3.0400000000,-0.9946876281,-0.8496978886,-0.4347499978,0.1818842818
3.0450000000,-0.9951822051,-0.8501395479,-0.4352193245,0.1811593596
3.0500000000,-0.9956519025,-0.8505597384,-0.4356766125,0.1804369640
3.0550000000,-0.9960967083,-0.8509584601,-0.4361218803,0.1797170886
3.0600000000,-0.9965166116,-0.8513357140,-0.4365551471,0.1789997268
3.0650000000,-0.9969116018,-0.8516915013,-0.4369764317,0.1782848720
3.0700000000,-0.9972816691,-0.8520258237,-0.4373857538,0.1775725177
3.0750000000,-0.9976268042,-0.8523386838,-0.4377831328,0.1768626575
3.0800000000,-0.9979469985,-0.8526300844,-0.4381685888,0.1761552846
3.0850000000,-0.9982422440,-0.8529000290,-0.4385421418,0.1754503926
3.0900000000,-0.9985125334,-0.8531485215,-0.4389038122,0.1747479751
3.0950000000,-0.9987578600,-0.8533755664,-0.4392536207,0.1740480253
3.1000000000,-0.9989782175,-0.8535811689,-0.4395915882,0.1733505368
3.1050000000,-0.9991736004,-0.8537653344,-0.4399177358,0.1726555032
3.1100000000,-0.9993440041,-0.8539280691,-0.4402320849,0.1719629177
3.1150000000,-0.9994894240,-0.8540693796,-0.4405346570,0.1712727740
3.1200000000,-0.9996098568,-0.8541892731,-0.4408254741,0.1705850655
3.1250000000,-0.9997052993,-0.8542877574,-0.4411045582,0.1698997856
3.1300000000,-0.9997757491,-0.8543648406,-0.4413719316,0.1692169280
3.1350000000,-0.9998212046,-0.8544205315,-0.4416276169,0.1685364859
3.1400000000,-0.9998416646,-0.8544548395,-0.4418716370,0.1678584531
3.1450000000,-0.9998371286,-0.8544677743,-0.4421040147,0.1671828228
3.1500000000,-0.9998075968,-0.8544593464,-0.4423247735,0.1665095887
3.1550000000,-0.9997530698,-0.8544295666,-0.4425339368,0.1658387442
3.1600000000,-0.9996735491,-0.8543784463,-0.4427315283,0.1651702829
3.1650000000,-0.9995690366,-0.8543059975,-0.4429175721,0.1645041982
3.1700000000,-0.9994395350,-0.8542122326,-0.4430920922,0.1638404837
3.1750000000,-0.9992850476,-0.8540971647,-0.4432551131,0.1631791328
3.1800000000,-0.9991055782,-0.8539608072,-0.4434066594,0.1625201391
3.1850000000,-0.9989011312,-0.8538031743,-0.4435467561,0.1618634961
3.1900000000,-0.9986717120,-0.8536242805,-0.4436754282,0.1612091974
3.1950000000,-0.9984173260,-0.8534241408,-0.4437927009,0.1605572365
3.2000000000,-0.9981379799,-0.8532027710,-0.4438986000,0.1599076069
3.2050000000,-0.9978336805,-0.8529601872,-0.4439931510,0.1592603021
3.2100000000,-0.9975044354,-0.8526964060,-0.4440763800,0.1586153157
3.2150000000,-0.9971502530,-0.8524114446,-0.4441483131,0.1579726413
3.2200000000,-0.9967711421,-0.8521053207,-0.4442089769,0.1573322724
3.2250000000,-0.9963671121,-0.8517780526,-0.4442583978,0.1566942025
3.2300000000,-0.9959381732,-0.8514296590,-0.4442966028,0.1560584253
3.2350000000,-0.9954843361,-0.8510601592,-0.4443236189,0.1554249344
3.2400000000,-0.9950056122,-0.8506695729,-0.4443394733,0.1547937232
3.2450000000,-0.9945020134,-0.8502579205,-0.4443441935,0.1541647853
3.2500000000,-0.9939735525,-0.8498252228,-0.4443378073,0.1535381145
3.2550000000,-0.9934202424,-0.8493715011,-0.4443203424,0.1529137042
3.2600000000,-0.9928420973,-0.8488967773,-0.4442918270,0.1522915480
3.2650000000,-0.9922391314,-0.8484010737,-0.4442522895,0.1516716397
3.2700000000,-0.9916113599,-0.8478844132,-0.4442017582,0.1510539727
3.2750000000,-0.9909587985,-0.8473468192,-0.4441402620,0.1504385407
3.2800000000,-0.9902814635,-0.8467883156,-0.4440678297,0.1498253373
3.2850000000,-0.9895793718,-0.8462089268,-0.4439844904,0.1492143562
3.2900000000,-0.9888525411,-0.8456086778,-0.4438902735,0.1486055909
3.2950000000,-0.9881009895,-0.8449875939,-0.4437852085,0.1479990353
3.3000000000,-0.9873247358,-0.8443457011,-0.4436693251,0.1473946828
3.3050000000,-0.9865237995,-0.8436830259,-0.4435426531,0.1467925271
3.3100000000,-0.9856982004,-0.8429995951,-0.4434052228,0.1461925620
3.3150000000,-0.9848479595,-0.8422954363,-0.4432570643,0.1455947811
3.3200000000,-0.9839730977,-0.8415705775,-0.4430982082,0.1449991780
3.3250000000,-0.9830736372,-0.8408250469,-0.4429286851,0.1444057465
3.3300000000,-0.9821496003,-0.8400588738,-0.4427485260,0.1438144802
3.3350000000,-0.9812010102,-0.8392720874,-0.4425577618,0.1432253729
3.3400000000,-0.9802278906,-0.8384647179,-0.4423564239,0.1426384182
3.3450000000,-0.9792302659,-0.8376367955,-0.4421445435,0.1420536099
3.3500000000,-0.9782081610,-0.8367883514,-0.4419221525,0.1414709418
3.3550000000,-0.9771616014,-0.8359194170,-0.4416892825,0.1408904074
3.3600000000,-0.9760906133,-0.8350300242,-0.4414459655,0.1403120006
3.3650000000,-0.9749952236,-0.8341202055,-0.4411922337,0.1397357151
3.3700000000,-0.9738754596,-0.8331899939,-0.4409281194,0.1391615447
3.3750000000,-0.9727313494,-0.8322394228,-0.4406536552,0.1385894832
