t,x,v,Ekin,Epot,Etot
1.6950000000,-0.1238845803,-0.9922966345,0.4923263054,0.0076736946,0.5000000000
1.7000000000,-0.1288444943,-0.9916648105,0.4916995481,0.0083004519,0.5000000000
1.7050000000,-0.1338011871,-0.9910081949,0.4910486212,0.0089513788,0.5000000000
1.7100000000,-0.1387545349,-0.9903268042,0.4903735895,0.0096264105,0.5000000000
1.7150000000,-0.1437044139,-0.9896206553,0.4896745207,0.0103254793,0.5000000000
1.7200000000,-0.1486507003,-0.9888897660,0.4889514847,0.0110485153,0.5000000000
1.7250000000,-0.1535932704,-0.9881341545,0.4882045536,0.0117954464,0.5000000000
1.7300000000,-0.1585320006,-0.9873538397,0.4874338024,0.0125661976,0.5000000000
1.7350000000,-0.1634667676,-0.9865488411,0.4866393079,0.0133606921,0.5000000000
1.7400000000,-0.1683974479,-0.9857191788,0.4858211498,0.0141788502,0.5000000000
1.7450000000,-0.1733239183,-0.9848648736,0.4849794097,0.0150205903,0.5000000000
1.7500000000,-0.1782460556,-0.9839859469,0.4841141718,0.0158858282,0.5000000000
1.7550000000,-0.1831637368,-0.9830824205,0.4832255228,0.0167744772,0.5000000000
1.7600000000,-0.1880768389,-0.9821543171,0.4823135513,0.0176864487,0.5000000000
1.7650000000,-0.1929852391,-0.9812016600,0.4813783488,0.0186216512,0.5000000000
1.7700000000,-0.1978888146,-0.9802244728,0.4804200085,0.0195799915,0.5000000000
1.7750000000,-0.2027874429,-0.9792227801,0.4794386265,0.0205613735,0.5000000000
1.7800000000,-0.2076810016,-0.9781966068,0.4784343008,0.0215656992,0.5000000000
1.7850000000,-0.2125693682,-0.9771459787,0.4774071318,0.0225928682,0.5000000000
1.7900000000,-0.2174524207,-0.9760709220,0.4763572224,0.0236427776,0.5000000000
1.7950000000,-0.2223300368,-0.9749714636,0.4752846774,0.0247153226,0.5000000000
1.8000000000,-0.2272020947,-0.9738476309,0.4741896041,0.0258103959,0.5000000000
1.8050000000,-0.2320684725,-0.9726994521,0.4730721120,0.0269278880,0.5000000000
1.8100000000,-0.2369290487,-0.9715269558,0.4719323129,0.0280676871,0.5000000000
1.8150000000,-0.2417837016,-0.9703301715,0.4707703208,0.0292296792,0.5000000000
1.8200000000,-0.2466323100,-0.9691091289,0.4695862518,0.0304137482,0.5000000000
1.8250000000,-0.2514747525,-0.9678638586,0.4683802244,0.0316197756,0.5000000000
1.8300000000,-0.2563109082,-0.9665943918,0.4671523592,0.0328476408,0.5000000000
1.8350000000,-0.2611406562,-0.9653007602,0.4659027789,0.0340972211,0.5000000000
1.8400000000,-0.2659638756,-0.9639829962,0.4646316084,0.0353683916,0.5000000000
1.8450000000,-0.2707804460,-0.9626411326,0.4633389750,0.0366610250,0.5000000000
1.8500000000,-0.2755902468,-0.9612752030,0.4620250079,0.0379749921,0.5000000000
1.8550000000,-0.2803931579,-0.9598852416,0.4606898385,0.0393101615,0.5000000000
1.8600000000,-0.2851890592,-0.9584712831,0.4593336002,0.0406663998,0.5000000000
1.8650000000,-0.2899778308,-0.9570333629,0.4579564288,0.0420435712,0.5000000000
1.8700000000,-0.2947593530,-0.9555715169,0.4565584619,0.0434415381,0.5000000000
1.8750000000,-0.2995335062,-0.9540857816,0.4551398393,0.0448601607,0.5000000000
1.8800000000,-0.3043001711,-0.9525761943,0.4537007029,0.0462992971,0.5000000000
1.8850000000,-0.3090592284,-0.9510427926,0.4522411967,0.0477588033,0.5000000000
1.8900000000,-0.3138105593,-0.9494856149,0.4507614664,0.0492385336,0.5000000000
1.8950000000,-0.3185540450,-0.9479047001,0.4492616602,0.0507383398,0.5000000000
1.9000000000,-0.3232895669,-0.9463000877,0.4477419280,0.0522580720,0.5000000000
1.9050000000,-0.3280170065,-0.9446718179,0.4462024217,0.0537975783,0.5000000000
1.9100000000,-0.3327362457,-0.9430199313,0.4446432954,0.0553567046,0.5000000000
1.9150000000,-0.3374471665,-0.9413444693,0.4430647049,0.0569352951,0.5000000000
1.9200000000,-0.3421496511,-0.9396454737,0.4414668081,0.0585331919,0.5000000000
1.9250000000,-0.3468435821,-0.9379229870,0.4398497648,0.0601502352,0.5000000000
1.9300000000,-0.3515288419,-0.9361770523,0.4382137366,0.0617862634,0.5000000000
1.9350000000,-0.3562053136,-0.9344077132,0.4365588873,0.0634411127,0.5000000000
1.9400000000,-0.3608728801,-0.9326150140,0.4348853822,0.0651146178,0.5000000000
1.9450000000,-0.3655314249,-0.9307989995,0.4331933887,0.0668066113,0.5000000000
1.9500000000,-0.3701808313,-0.9289597150,0.4314830761,0.0685169239,0.5000000000
1.9550000000,-0.3748209833,-0.9270972066,0.4297546152,0.0702453848,0.5000000000
1.9600000000,-0.3794517648,-0.9252115208,0.4280081791,0.0719918209,0.5000000000
1.9650000000,-0.3840730600,-0.9233027048,0.4262439423,0.0737560577,0.5000000000
1.9700000000,-0.3886847534,-0.9213708062,0.4244620813,0.0755379187,0.5000000000
1.9750000000,-0.3932867296,-0.9194158734,0.4226627741,0.0773372259,0.5000000000
1.9800000000,-0.3978788738,-0.9174379553,0.4208462009,0.0791537991,0.5000000000
1.9850000000,-0.4024610710,-0.9154371013,0.4190125432,0.0809874568,0.5000000000
1.9900000000,-0.4070332066,-0.9134133613,0.4171619843,0.0828380157,0.5000000000
1.9950000000,-0.4115951665,-0.9113667861,0.4152947094,0.0847052906,0.5000000000
2.0000000000,-0.4161468365,-0.9092974268,0.4134109052,0.0865890948,0.5000000000
2.0050000000,-0.4206881029,-0.9072053351,0.4115107600,0.0884892400,0.5000000000
2.0100000000,-0.4252188521,-0.9050905633,0.4095944639,0.0904055361,0.5000000000
2.0150000000,-0.4297389708,-0.9029531643,0.4076622085,0.0923377915,0.5000000000
2.0200000000,-0.4342483461,-0.9007931915,0.4057141870,0.0942858130,0.5000000000
2.0250000000,-0.4387468652,-0.8986106990,0.4037505941,0.0962494059,0.5000000000
2.0300000000,-0.4432344157,-0.8964057412,0.4017716264,0.0982283736,0.5000000000
2.0350000000,-0.4477108853,-0.8941783733,0.3997774816,0.1002225184,0.5000000000
2.0400000000,-0.4521761621,-0.8919286510,0.3977683592,0.1022316408,0.5000000000
2.0450000000,-0.4566301346,-0.8896566305,0.3957444601,0.1042555399,0.5000000000
2.0500000000,-0.4610726914,-0.8873623686,0.3937059866,0.1062940134,0.5000000000
2.0550000000,-0.4655037213,-0.8850459228,0.3916531427,0.1083468573,0.5000000000
2.0600000000,-0.4699231137,-0.8827073508,0.3895861336,0.1104138664,0.5000000000
2.0650000000,-0.4743307581,-0.8803467112,0.3875051660,0.1124948340,0.5000000000
2.0700000000,-0.4787265441,-0.8779640630,0.3854104480,0.1145895520,0.5000000000
2.0750000000,-0.4831103621,-0.8755594657,0.3833021890,0.1166978110,0.5000000000
2.0800000000,-0.4874821023,-0.8731329795,0.3811806000,0.1188194000,0.5000000000
2.0850000000,-0.4918416555,-0.8706846650,0.3790458929,0.1209541071,0.5000000000
2.0900000000,-0.4961889127,-0.8682145835,0.3768982815,0.1231017185,0.5000000000
2.0950000000,-0.5005237652,-0.8657227966,0.3747379802,0.1252620198,0.5000000000
2.1000000000,-0.5048461046,-0.8632093667,0.3725652053,0.1274347947,0.5000000000
2.1050000000,-0.5091558229,-0.8606743566,0.3703801740,0.1296198260,0.5000000000
2.1100000000,-0.5134528123,-0.8581178296,0.3681831048,0.1318168952,0.5000000000
2.1150000000,-0.5177369654,-0.8555398498,0.3659742173,0.1340257827,0.5000000000
2.1200000000,-0.5220081751,-0.8529404816,0.3637537325,0.1362462675,0.5000000000
2.1250000000,-0.5262663347,-0.8503197898,0.3615218725,0.1384781275,0.5000000000
2.1300000000,-0.5305113376,-0.8476778401,0.3592788603,0.1407211397,0.5000000000
2.1350000000,-0.5347430778,-0.8450146986,0.3570249204,0.1429750796,0.5000000000
2.1400000000,-0.5389614494,-0.8423304316,0.3547602780,0.1452397220,0.5000000000
2.1450000000,-0.5431663470,-0.8396251065,0.3524851597,0.1475148403,0.5000000000
2.1500000000,-0.5473576655,-0.8368987908,0.3501997930,0.1498002070,0.5000000000
2.1550000000,-0.5515353000,-0.8341515527,0.3479044064,0.1520955936,0.5000000000
2.1600000000,-0.5556991462,-0.8313834608,0.3455992294,0.1544007706,0.5000000000
2.1650000000,-0.5598491000,-0.8285945844,0.3432844926,0.1567155074,0.5000000000
2.1700000000,-0.5639850576,-0.8257849931,0.3409604274,0.1590395726,0.5000000000
2.1750000000,-0.5681069155,-0.8229547573,0.3386272663,0.1613727337,0.5000000000
2.1800000000,-0.5722145708,-0.8201039476,0.3362852425,0.1637147575,0.5000000000
2.1850000000,-0.5763079208,-0.8172326354,0.3339345902,0.1660654098,0.5000000000
2.1900000000,-0.5803868631,-0.8143408924,0.3315755445,0.1684244555,0.5000000000
2.1950000000,-0.5844512958,-0.8114287910,0.3292083414,0.1707916586,0.5000000000
2.2000000000,-0.5885011172,-0.8084964038,0.3268332175,0.1731667825,0.5000000000
2.2050000000,-0.5925362262,-0.8055438043,0.3244504103,0.1755495897,0.5000000000
2.2100000000,-0.5965565217,-0.8025710663,0.3220601582,0.1779398418,0.5000000000
2.2150000000,-0.6005619034,-0.7995782640,0.3196627001,0.1803372999,0.5000000000
2.2200000000,-0.6045522710,-0.7965654722,0.3172582758,0.1827417242,0.5000000000
2.2250000000,-0.6085275249,-0.7935327664,0.3148471257,0.1851528743,0.5000000000
2.2300000000,-0.6124875656,-0.7904802223,0.3124294910,0.1875705090,0.5000000000
2.2350000000,-0.6164322942,-0.7874079163,0.3100056133,0.1899943867,0.5000000000
2.2400000000,-0.6203616120,-0.7843159251,0.3075757352,0.1924242648,0.5000000000
2.2450000000,-0.6242754208,-0.7812043260,0.3051400995,0.1948599005,0.5000000000
2.2500000000,-0.6281736227,-0.7780731969,0.3026989499,0.1973010501,0.5000000000
2.2550000000,-0.6320561203,-0.7749226160,0.3002525304,0.1997474696,0.5000000000
2.2600000000,-0.6359228166,-0.7717526620,0.2978010857,0.2021989143,0.5000000000
2.2650000000,-0.6397736148,-0.7685634143,0.2953448609,0.2046551391,0.5000000000
2.2700000000,-0.6436084187,-0.7653549525,0.2928841017,0.2071158983,0.5000000000
2.2750000000,-0.6474271324,-0.7621273569,0.2904190541,0.2095809459,0.5000000000
2.2800000000,-0.6512296605,-0.7588807082,0.2879499646,0.2120500354,0.5000000000
2.2850000000,-0.6550159079,-0.7556150875,0.2854770802,0.2145229198,0.5000000000
2.2900000000,-0.6587857799,-0.7523305764,0.2830006481,0.2169993519,0.5000000000
2.2950000000,-0.6625391823,-0.7490272571,0.2805209160,0.2194790840,0.5000000000
2.3000000000,-0.6662760213,-0.7457052122,0.2780381317,0.2219618683,0.5000000000
2.3050000000,-0.6699962034,-0.7423645247,0.2755525437,0.2244474563,0.5000000000
2.3100000000,-0.6736996356,-0.7390052781,0.2730644005,0.2269355995,0.5000000000
2.3150000000,-0.6773862254,-0.7356275564,0.2705739509,0.2294260491,0.5000000000
2.3200000000,-0.6810558805,-0.7322314440,0.2680814438,0.2319185562,0.5000000000
2.3250000000,-0.6847085093,-0.7288170260,0.2655871287,0.2344128713,0.5000000000
2.3300000000,-0.6883440204,-0.7253843875,0.2630912548,0.2369087452,0.5000000000
2.3350000000,-0.6919623229,-0.7219336144,0.2605940718,0.2394059282,0.5000000000
2.3400000000,-0.6955633265,-0.7184647931,0.2580958294,0.2419041706,0.5000000000
2.3450000000,-0.6991469409,-0.7149780101,0.2555967775,0.2444032225,0.5000000000
2.3500000000,-0.7027130768,-0.7114733528,0.2530971659,0.2469028341,0.5000000000
2.3550000000,-0.7062616448,-0.7079509087,0.2505972445,0.2494027555,0.5000000000
2.3600000000,-0.7097925564,-0.7044107658,0.2480972635,0.2519027365,0.5000000000
2.3650000000,-0.7133057231,-0.7008530127,0.2455974727,0.2544025273,0.5000000000
2.3700000000,-0.7168010573,-0.6972777383,0.2430981221,0.2569018779,0.5000000000
2.3750000000,-0.7202784714,-0.6936850320,0.2405994618,0.2594005382,0.5000000000
2.3800000000,-0.7237378787,-0.6900749836,0.2381017415,0.2618982585,0.5000000000
2.3850000000,-0.7271791925,-0.6864476833,0.2356052110,0.2643947890,0.5000000000
2.3900000000,-0.7306023269,-0.6828032219,0.2331101199,0.2668898801,0.5000000000
2.3950000000,-0.7340071963,-0.6791416905,0.2306167179,0.2693832821,0.5000000000
2.4000000000,-0.7373937155,-0.6754631806,0.2281252541,0.2718747459,0.5000000000
2.4050000000,-0.7407618000,-0.6717677841,0.2256359779,0.2743640221,0.5000000000
2.4100000000,-0.7441113654,-0.6680555934,0.2231491380,0.2768508620,0.5000000000
2.4150000000,-0.7474423281,-0.6643267014,0.2206649831,0.2793350169,0.5000000000
2.4200000000,-0.7507546047,-0.6605812013,0.2181837617,0.2818162383,0.5000000000
2.4250000000,-0.7540481125,-0.6568191867,0.2157057220,0.2842942780,0.5000000000
2.4300000000,-0.7573227692,-0.6530407516,0.2132311116,0.2867688884,0.5000000000
2.4350000000,-0.7605784929,-0.6492459905,0.2107601781,0.2892398219,0.5000000000
2.4400000000,-0.7638152021,-0.6454349983,0.2082931685,0.2917068315,0.5000000000
2.4450000000,-0.7670328159,-0.6416078703,0.2058303296,0.2941696704,0.5000000000
2.4500000000,-0.7702312540,-0.6377647021,0.2033719077,0.2966280923,0.5000000000
2.4550000000,-0.7734104364,-0.6339055899,0.2009181484,0.2990818516,0.5000000000
2.4600000000,-0.7765702835,-0.6300306300,0.1984692974,0.3015307026,0.5000000000
2.4650000000,-0.7797107164,-0.6261399194,0.1960255993,0.3039744007,0.5000000000
2.4700000000,-0.7828316566,-0.6222335553,0.1935872987,0.3064127013,0.5000000000
2.4750000000,-0.7859330261,-0.6183116355,0.1911546393,0.3088453607,0.5000000000
2.4800000000,-0.7890147472,-0.6143742578,0.1887278643,0.3112721357,0.5000000000
2.4850000000,-0.7920767430,-0.6104215209,0.1863072166,0.3136927834,0.5000000000
2.4900000000,-0.7951189370,-0.6064535234,0.1838929380,0.3161070620,0.5000000000
2.4950000000,-0.7981412530,-0.6024703646,0.1814852701,0.3185147299,0.5000000000
2.5000000000,-0.8011436155,-0.5984721441,0.1790844536,0.3209155464,0.5000000000
2.5050000000,-0.8041259495,-0.5944589618,0.1766907287,0.3233092713,0.5000000000
2.5100000000,-0.8070881804,-0.5904309181,0.1743043345,0.3256956655,0.5000000000
2.5150000000,-0.8100302341,-0.5863881137,0.1719255099,0.3280744901,0.5000000000
2.5200000000,-0.8129520371,-0.5823306495,0.1695544927,0.3304455073,0.5000000000
2.5250000000,-0.8158535163,-0.5782586272,0.1671915199,0.3328084801,0.5000000000
2.5300000000,-0.8187345993,-0.5741721484,0.1648368280,0.3351631720,0.5000000000
2.5350000000,-0.8215952139,-0.5700713153,0.1624906523,0.3375093477,0.5000000000
2.5400000000,-0.8244352887,-0.5659562305,0.1601532274,0.3398467726,0.5000000000
2.5450000000,-0.8272547526,-0.5618269968,0.1578247871,0.3421752129,0.5000000000
2.5500000000,-0.8300535352,-0.5576837174,0.1555055643,0.3444944357,0.5000000000
2.5550000000,-0.8328315665,-0.5535264960,0.1531957909,0.3468042091,0.5000000000
2.5600000000,-0.8355887771,-0.5493554364,0.1508956978,0.3491043022,0.5000000000
2.5650000000,-0.8383250980,-0.5451706430,0.1486055150,0.3513944850,0.5000000000
2.5700000000,-0.8410404608,-0.5409722204,0.1463254716,0.3536745284,0.5000000000
2.5750000000,-0.8437347977,-0.5367602735,0.1440557956,0.3559442044,0.5000000000
2.5800000000,-0.8464080412,-0.5325349076,0.1417967139,0.3582032861,0.5000000000
2.5850000000,-0.8490601246,-0.5282962283,0.1395484524,0.3604515476,0.5000000000
2.5900000000,-0.8516909815,-0.5240443417,0.1373112360,0.3626887640,0.5000000000
2.5950000000,-0.8543005462,-0.5197793540,0.1350852884,0.3649147116,0.5000000000
2.6000000000,-0.8568887534,-0.5155013718,0.1328708322,0.3671291678,0.5000000000
2.6050000000,-0.8594555384,-0.5112105022,0.1306680888,0.3693319112,0.5000000000
2.6100000000,-0.8620008371,-0.5069068523,0.1284772784,0.3715227216,0.5000000000
2.6150000000,-0.8645245858,-0.5025905297,0.1262986203,0.3737013797,0.5000000000
2.6200000000,-0.8670267214,-0.4982616424,0.1241323322,0.3758676678,0.5000000000
2.6250000000,-0.8695071815,-0.4939202986,0.1219786307,0.3780213693,0.5000000000
2.6300000000,-0.8719659038,-0.4895666068,0.1198377313,0.3801622687,0.5000000000
2.6350000000,-0.8744028271,-0.4852006759,0.1177098480,0.3822901520,0.5000000000
2.6400000000,-0.8768178904,-0.4808226150,0.1155951935,0.3844048065,0.5000000000
2.6450000000,-0.8792110332,-0.4764325335,0.1134939795,0.3865060205,0.5000000000
2.6500000000,-0.8815821959,-0.4720305413,0.1114064160,0.3885935840,0.5000000000
2.6550000000,-0.8839313190,-0.4676167483,0.1093327117,0.3906672883,0.5000000000
2.6600000000,-0.8862583439,-0.4631912649,0.1072730740,0.3927269260,0.5000000000
2.6650000000,-0.8885632123,-0.4587542018,0.1052277088,0.3947722912,0.5000000000
2.6700000000,-0.8908458668,-0.4543056698,0.1031968208,0.3968031792,0.5000000000
2.6750000000,-0.8931062501,-0.4498457803,0.1011806130,0.3988193870,0.5000000000
2.6800000000,-0.8953443058,-0.4453746446,0.0991792870,0.4008207130,0.5000000000
2.6850000000,-0.8975599780,-0.4408923745,0.0971930429,0.4028069571,0.5000000000
2.6900000000,-0.8997532112,-0.4363990822,0.0952220795,0.4047779205,0.5000000000
2.6950000000,-0.9019239506,-0.4318948799,0.0932665936,0.4067334064,0.5000000000
2.7000000000,-0.9040721420,-0.4273798802,0.0913267810,0.4086732190,0.5000000000
2.7050000000,-0.9061977316,-0.4228541961,0.0894028356,0.4105971644,0.5000000000
2.7100000000,-0.9083006664,-0.4183179407,0.0874949498,0.4125050502,0.5000000000
2.7150000000,-0.9103808936,-0.4137712273,0.0856033143,0.4143966857,0.5000000000
2.7200000000,-0.9124383614,-0.4092141697,0.0837281183,0.4162718817,0.5000000000
2.7250000000,-0.9144730183,-0.4046468817,0.0818695494,0.4181304506,0.5000000000
2.7300000000,-0.9164848133,-0.4000694776,0.0800277935,0.4199722065,0.5000000000
2.7350000000,-0.9184736964,-0.3954820718,0.0782030345,0.4217969655,0.5000000000
2.7400000000,-0.9204396176,-0.3908847789,0.0763954552,0.4236045448,0.5000000000
2.7450000000,-0.9223825279,-0.3862777139,0.0746052361,0.4253947639,0.5000000000
2.7500000000,-0.9243023786,-0.3816609921,0.0728325564,0.4271674436,0.5000000000
2.7550000000,-0.9261991219,-0.3770347287,0.0710775933,0.4289224067,0.5000000000
2.7600000000,-0.9280727102,-0.3723990394,0.0693405223,0.4306594777,0.5000000000
2.7650000000,-0.9299230968,-0.3677540402,0.0676215171,0.4323784829,0.5000000000
2.7700000000,-0.9317502353,-0.3630998472,0.0659207495,0.4340792505,0.5000000000
2.7750000000,-0.9335540801,-0.3584365767,0.0642383898,0.4357616102,0.5000000000
2.7800000000,-0.9353345861,-0.3537643453,0.0625746060,0.4374253940,0.5000000000
2.7850000000,-0.9370917088,-0.3490832698,0.0609295646,0.4390704354,0.5000000000
2.7900000000,-0.9388254043,-0.3443934673,0.0593034301,0.4406965699,0.5000000000
2.7950000000,-0.9405356291,-0.3396950549,0.0576963652,0.4423036348,0.5000000000
2.8000000000,-0.9422223407,-0.3349881502,0.0561085304,0.4438914696,0.5000000000
2.8050000000,-0.9438854967,-0.3302728708,0.0545400846,0.4454599154,0.5000000000
2.8100000000,-0.9455250556,-0.3255493345,0.0529911846,0.4470088154,0.5000000000
2.8150000000,-0.9471409765,-0.3208176596,0.0514619854,0.4485380146,0.5000000000
2.8200000000,-0.9487332188,-0.3160779642,0.0499526397,0.4500473603,0.5000000000
2.8250000000,-0.9503017429,-0.3113303669,0.0484632987,0.4515367013,0.5000000000
2.8300000000,-0.9518465095,-0.3065749864,0.0469941111,0.4530058889,0.5000000000
