# elem xi1 xi2 x y psi_FEM psi_exact difference
       2 -0.400000000000 -0.800000000000  1.625000000000  0.125000000000 -0.151828354369 -0.153777638590  0.001949284220
       2 -0.400000000000 -0.600000000000  1.625000000000  0.250000000000 -0.153497196362 -0.154315932445  0.000818736083
       2 -0.400000000000 -0.400000000000  1.625000000000  0.375000000000 -0.155166038354 -0.155205075456  0.000039037101
       2 -0.400000000000 -0.200000000000  1.625000000000  0.500000000000 -0.156834880347 -0.156433418038 -0.000401462309
       2 -0.400000000000  0.000000000000  1.625000000000  0.625000000000 -0.158503722339 -0.157985357244 -0.000518365095
       2 -0.400000000000  0.200000000000  1.625000000000  0.750000000000 -0.160172564331 -0.159841967834 -0.000330596498
       2 -0.400000000000  0.400000000000  1.625000000000  0.875000000000 -0.161841406324 -0.161981718526  0.000140312202
       2 -0.400000000000  0.600000000000  1.625000000000  1.000000000000 -0.163510248316 -0.164381221063  0.000870972747
       2 -0.400000000000  0.800000000000  1.625000000000  1.125000000000 -0.165179090309 -0.167015964190  0.001836873881
       2 -0.400000000000  1.000000000000  1.625000000000  1.250000000000 -0.166847932301 -0.169860993360  0.003013061059
       2 -0.200000000000 -1.000000000000  1.750000000000  0.000000000000 -0.157191499031 -0.161001285530  0.003809786498
       2 -0.200000000000 -0.800000000000  1.750000000000  0.125000000000 -0.158752378941 -0.161165532176  0.002413153235
       2 -0.200000000000 -0.600000000000  1.750000000000  0.250000000000 -0.160313258850 -0.161656247841  0.001342988991
       2 -0.200000000000 -0.400000000000  1.750000000000  0.375000000000 -0.161874138759 -0.162467442139  0.000593303380
       2 -0.200000000000 -0.200000000000  1.750000000000  0.500000000000 -0.163435018668 -0.163589398892  0.000154380225
       2 -0.200000000000  0.000000000000  1.750000000000  0.625000000000 -0.164995898577 -0.165009054470  0.000013155893
       2 -0.200000000000  0.200000000000  1.750000000000  0.750000000000 -0.166556778486 -0.166710484077  0.000153705591
       2 -0.200000000000  0.400000000000  1.750000000000  0.875000000000 -0.168117658395 -0.168675459753  0.000557801358
       2 -0.200000000000  0.600000000000  1.750000000000  1.000000000000 -0.169678538304 -0.170884041979  0.001205503675
       2 -0.200000000000  0.800000000000  1.750000000000  1.125000000000 -0.171239418213 -0.173315169083  0.002075750870
       2 -0.200000000000  1.000000000000  1.750000000000  1.250000000000 -0.172800298122 -0.175947213983  0.003146915860
       2  0.000000000000 -1.000000000000  1.875000000000  0.000000000000 -0.164223485686 -0.168076003272  0.003852517586
       2  0.000000000000 -0.800000000000  1.875000000000  0.125000000000 -0.165676403512 -0.168226291271  0.002549887759
       2  0.000000000000 -0.600000000000  1.875000000000  0.250000000000 -0.167129321338 -0.168675459753  0.001546138416
       2  0.000000000000 -0.400000000000  1.875000000000  0.375000000000 -0.168582239163 -0.169418485427  0.000836246264
       2  0.000000000000 -0.200000000000  1.875000000000  0.500000000000 -0.170035156989 -0.170447202063  0.000412045074
