# t b1 d1 e1 b2 d2 e2 b3 d3 e3 
0.210167 0.00246401 -0.0169723 0.00157001 1.16049e-05 -0.000391074 1.71134e-07 -7.5119e-11 9.51006e-08 2.27356e-15
0.210333 0.00246119 -0.0169528 0.00156641 1.15399e-05 -0.000388883 1.69222e-07 -5.94626e-11 9.27934e-08 2.1605e-15
0.2105 0.00245836 -0.0169334 0.00156281 1.14753e-05 -0.000386705 1.67332e-07 -4.41878e-11 9.05214e-08 2.05287e-15
0.210667 0.00245554 -0.0169139 0.00155923 1.1411e-05 -0.000384539 1.65463e-07 -2.92888e-11 8.82844e-08 1.95044e-15
0.210833 0.00245272 -0.0168945 0.00155565 1.13471e-05 -0.000382386 1.63615e-07 -1.47597e-11 8.60819e-08 1.85301e-15
0.211 0.00244991 -0.0168751 0.00155209 1.12836e-05 -0.000380244 1.61787e-07 -5.94828e-13 8.39137e-08 1.76038e-15
0.211167 0.0024471 -0.0168558 0.00154853 1.12204e-05 -0.000378114 1.5998e-07 1.32115e-11 8.17794e-08 1.67236e-15
0.211333 0.00244429 -0.0168364 0.00154498 1.11575e-05 -0.000375997 1.58193e-07 2.6665e-11 7.96787e-08 1.58875e-15
0.2115 0.00244149 -0.0168171 0.00154143 1.10951e-05 -0.000373891 1.56426e-07 3.97711e-11 7.76113e-08 1.50939e-15
0.211667 0.00243869 -0.0167978 0.0015379 1.10329e-05 -0.000371797 1.54679e-07 5.25354e-11 7.55769e-08 1.43409e-15
0.211833 0.00243589 -0.0167786 0.00153437 1.09711e-05 -0.000369715 1.52951e-07 6.49634e-11 7.35751e-08 1.36269e-15
0.212 0.00243309 -0.0167593 0.00153085 1.09097e-05 -0.000367644 1.51242e-07 7.70604e-11 7.16055e-08 1.29502e-15
0.212167 0.0024303 -0.0167401 0.00152734 1.08486e-05 -0.000365585 1.49553e-07 8.88319e-11 6.9668e-08 1.23093e-15
0.212333 0.00242751 -0.0167209 0.00152384 1.07878e-05 -0.000363537 1.47882e-07 1.00283e-10 6.77621e-08 1.17025e-15
0.2125 0.00242473 -0.0167017 0.00152034 1.07274e-05 -0.000361501 1.46231e-07 1.11419e-10 6.58875e-08 1.11285e-15
0.212667 0.00242195 -0.0166825 0.00151686 1.06673e-05 -0.000359477 1.44597e-07 1.22246e-10 6.4044e-08 1.05858e-15
0.212833 0.00241917 -0.0166634 0.00151338 1.06076e-05 -0.000357463 1.42982e-07 1.32767e-10 6.22311e-08 1.00731e-15
0.213 0.00241639 -0.0166443 0.00150991 1.05482e-05 -0.000355461 1.41385e-07 1.42989e-10 6.04485e-08 9.58895e-16
0.213167 0.00241362 -0.0166252 0.00150644 1.04891e-05 -0.00035347 1.39806e-07 1.52917e-10 5.8696e-08 9.13215e-16
0.213333 0.00241085 -0.0166061 0.00150299 1.04303e-05 -0.000351491 1.38244e-07 1.62555e-10 5.69732e-08 8.70146e-16
0.2135 0.00240808 -0.016587 0.00149954 1.03719e-05 -0.000349522 1.367e-07 1.71908e-10 5.52798e-08 8.29568e-16
0.213667 0.00240532 -0.016568 0.0014961 1.03138e-05 -0.000347565 1.35173e-07 1.80981e-10 5.36154e-08 7.91366e-16
0.213833 0.00240256 -0.016549 0.00149267 1.02561e-05 -0.000345618 1.33663e-07 1.8978e-10 5.19798e-08 7.55429e-16
0.214 0.0023998 -0.01653 0.00148925 1.01986e-05 -0.000343682 1.3217e-07 1.98308e-10 5.03726e-08 7.21652e-16
0.214167 0.00239705 -0.016511 0.00148583 1.01415e-05 -0.000341757 1.30694e-07 2.06571e-10 4.87936e-08 6.8993e-16
0.214333 0.0023943 -0.0164921 0.00148243 1.00847e-05 -0.000339843 1.29234e-07 2.14572e-10 4.72423e-08 6.60166e-16
0.2145 0.00239155 -0.0164732 0.00147903 1.00282e-05 -0.00033794 1.2779e-07 2.22318e-10 4.57184e-08 6.32265e-16
0.214667 0.00238881 -0.0164543 0.00147563 9.97205e-06 -0.000336047 1.26363e-07 2.29812e-10 4.42218e-08 6.06134e-16
0.214833 0.00238607 -0.0164354 0.00147225 9.9162e-06 -0.000334165 1.24951e-07 2.37059e-10 4.2752e-08 5.81686e-16
0.215 0.00238333 -0.0164165 0.00146887 9.86067e-06 -0.000332294 1.23556e-07 2.44063e-10 4.13087e-08 5.58836e-16
0.215167 0.0023806 -0.0163977 0.0014655 9.80544e-06 -0.000330432 1.22175e-07 2.50828e-10 3.98916e-08 5.37502e-16
0.215333 0.00237786 -0.0163789 0.00146214 9.75052e-06 -0.000328582 1.20811e-07 2.5736e-10 3.85005e-08 5.17607e-16
0.2155 0.00237514 -0.0163601 0.00145879 9.69591e-06 -0.000326741 1.19461e-07 2.63662e-10 3.7135e-08 4.99075e-16
0.215667 0.00237241 -0.0163413 0.00145545 9.64161e-06 -0.000324911 1.18127e-07 2.69738e-10 3.57947e-08 4.81834e-16
0.215833 0.00236969 -0.0163226 0.00145211 9.58761e-06 -0.000323092 1.16807e-07 2.75593e-10 3.44795e-08 4.65816e-16
0.216 0.00236697 -0.0163039 0.00144878 9.53391e-06 -0.000321282 1.15503e-07 2.81231e-10 3.31889e-08 4.50952e-16
0.216167 0.00236425 -0.0162851 0.00144545 9.48051e-06 -0.000319483 1.14212e-07 2.86656e-10 3.19227e-08 4.3718e-16
0.216333 0.00236154 -0.0162665 0.00144214 9.42742e-06 -0.000317693 1.12937e-07 2.91872e-10 3.06806e-08 4.24439e-16
0.2165 0.00235883 -0.0162478 0.00143883 9.37462e-06 -0.000315914 1.11675e-07 2.96883e-10 2.94623e-08 4.1267e-16
0.216667 0.00235613 -0.0162292 0.00143553 9.32211e-06 -0.000314145 1.10428e-07 3.01693e-10 2.82675e-08 4.01817e-16
0.216833 0.00235342 -0.0162105 0.00143224 9.2699e-06 -0.000312385 1.09194e-07 3.06306e-10 2.70958e-08 3.91827e-16
0.217 0.00235072 -0.0161919 0.00142896 9.21798e-06 -0.000310636 1.07975e-07 3.10725e-10 2.59471e-08 3.82647e-16
0.217167 0.00234803 -0.0161734 0.00142568 9.16636e-06 -0.000308896 1.06769e-07 3.14955e-10 2.4821e-08 3.74229e-16
0.217333 0.00234533 -0.0161548 0.00142241 9.11502e-06 -0.000307166 1.05576e-07 3.18998e-10 2.37171e-08 3.66526e-16
0.2175 0.00234264 -0.0161363 0.00141915 9.06397e-06 -0.000305446 1.04397e-07 3.2286e-10 2.26353e-08 3.59492e-16
0.217667 0.00233995 -0.0161178 0.00141589 9.0132e-06 -0.000303735 1.03231e-07 3.26544e-10 2.15753e-08 3.53086e-16
0.217833 0.00233727 -0.0160993 0.00141264 8.96272e-06 -0.000302034 1.02077e-07 3.30052e-10 2.05366e-08 3.47265e-16
0.218 0.00233459 -0.0160808 0.0014094 8.91252e-06 -0.000300342 1.00937e-07 3.33389e-10 1.95192e-08 3.41991e-16
0.218167 0.00233191 -0.0160623 0.00140617 8.86261e-06 -0.00029866 9.98098e-08 3.36558e-10 1.85226e-08 3.37227e-16
0.218333 0.00232923 -0.0160439 0.00140295 8.81297e-06 -0.000296987 9.86949e-08 3.39563e-10 1.75467e-08 3.32937e-16
0.2185 0.00232656 -0.0160255 0.00139973 8.76361e-06 -0.000295324 9.75924e-08 3.42407e-10 1.6591e-08 3.29086e-16
0.218667 0.00232389 -0.0160071 0.00139652 8.71453e-06 -0.00029367 9.65023e-08 3.45094e-10 1.56554e-08 3.25644e-16
0.218833 0.00232122 -0.0159887 0.00139332 8.66572e-06 -0.000292025 9.54244e-08 3.47626e-10 1.47396e-08 3.22579e-16
0.219 0.00231856 -0.0159704 0.00139012 8.61719e-06 -0.00029039 9.43585e-08 3.50007e-10 1.38433e-08 3.19862e-16
0.219167 0.0023159 -0.0159521 0.00138693 8.56893e-06 -0.000288763 9.33045e-08 3.5224e-10 1.29663e-08 3.17465e-16
0.219333 0.00231324 -0.0159338 0.00138375 8.52093e-06 -0.000287146 9.22623e-08 3.54329e-10 1.21082e-08 3.15362e-16
0.2195 0.00231059 -0.0159155 0.00138058 8.47321e-06 -0.000285538 9.12317e-08 3.56276e-10 1.12688e-08 3.13528e-16
0.219667 0.00230794 -0.0158972 0.00137741 8.42575e-06 -0.000283939 9.02127e-08 3.58085e-10 1.04478e-08 3.1194e-16
0.219833 0.00230529 -0.015879 0.00137425 8.37856e-06 -0.000282348 8.9205e-08 3.59759e-10 9.64506e-09 3.10575e-16
0.22 0.00230265 -0.0158608 0.0013711 8.33164e-06 -0.000280767 8.82086e-08 3.613e-10 8.8602e-09 3.09411e-16
0.220167 0.0023 -0.0158426 0.00136796 8.28498e-06 -0.000279194 8.72233e-08 3.62712e-10 8.093e-09 3.08429e-16
0.220333 0.00229736 -0.0158244 0.00136482 8.23857e-06 -0.000277631 8.6249e-08 3.63998e-10 7.34321e-09 3.07609e-16
0.2205 0.00229473 -0.0158062 0.00136169 8.19243e-06 -0.000276076 8.52856e-08 3.6516e-10 6.61056e-09 3.06935e-16
0.220667 0.0022921 -0.0157881 0.00135857 8.14655e-06 -0.00027453 8.43329e-08 3.66201e-10 5.89482e-09 3.06388e-16
0.220833 0.00228947 -0.01577 0.00135545 8.10092e-06 -0.000272992 8.33909e-08 3.67125e-10 5.19572e-09 3.05953e-16
0.221 0.00228684 -0.0157519 0.00135234 8.05555e-06 -0.000271463 8.24594e-08 3.67933e-10 4.51303e-09 3.05615e-16
0.221167 0.00228422 -0.0157338 0.00134924 8.01043e-06 -0.000269943 8.15384e-08 3.68629e-10 3.84649e-09 3.0536e-16
0.221333 0.00228159 -0.0157158 0.00134615 7.96557e-06 -0.000268431 8.06276e-08 3.69216e-10 3.19588e-09 3.05175e-16
0.2215 0.00227898 -0.0156977 0.00134306 7.92096e-06 -0.000266927 7.9727e-08 3.69695e-10 2.56094e-09 3.05047e-16
0.221667 0.00227636 -0.0156797 0.00133998 7.87659e-06 -0.000265432 7.88364e-08 3.70069e-10 1.94143e-09 3.04964e-16
0.221833 0.00227375 -0.0156617 0.00133691 7.83248e-06 -0.000263946 7.79558e-08 3.70342e-10 1.33713e-09 3.04917e-16
0.222 0.00227114 -0.0156438 0.00133384 7.78861e-06 -0.000262468 7.7085e-08 3.70515e-10 7.47798e-10 3.04895e-16
0.222167 0.00226854 -0.0156258 0.00133078 7.74499e-06 -0.000260998 7.6224e-08 3.70591e-10 1.73199e-10 3.04888e-16
0.222333 0.00226593 -0.0156079 0.00132773 7.70161e-06 -0.000259536 7.53726e-08 3.70573e-10 -3.86892e-10 3.04887e-16
0.2225 0.00226333 -0.01559 0.00132469 7.65848e-06 -0.000258082 7.45306e-08 3.70462e-10 -9.32705e-10 3.04885e-16
0.222667 0.00226074 -0.0155721 0.00132165 7.61559e-06 -0.000256637 7.36981e-08 3.70262e-10 -1.46446e-09 3.04875e-16
0.222833 0.00225814 -0.0155542 0.00131862 7.57293e-06 -0.000255199 7.28749e-08 3.69974e-10 -1.98239e-09 3.04848e-16
0.223 0.00225555 -0.0155364 0.00131559 7.53052e-06 -0.00025377 7.20609e-08 3.69601e-10 -2.48671e-09 3.04799e-16
0.223167 0.00225296 -0.0155186 0.00131257 7.48834e-06 -0.000252349 7.1256e-08 3.69145e-10 -2.97764e-09 3.04722e-16
0.223333 0.00225038 -0.0155008 0.00130956 7.4464e-06 -0.000250936 7.046e-08 3.68608e-10 -3.45539e-09 3.04612e-16
0.2235 0.0022478 -0.015483 0.00130656 7.4047e-06 -0.00024953 6.9673e-08 3.67993e-10 -3.92018e-09 3.04463e-16
0.223667 0.00224522 -0.0154652 0.00130356 7.36323e-06 -0.000248133 6.88948e-08 3.67302e-10 -4.37222e-09 3.04271e-16
0.223833 0.00224264 -0.0154475 0.00130058 7.32199e-06 -0.000246743 6.81252e-08 3.66536e-10 -4.81172e-09 3.04032e-16
0.224 0.00224007 -0.0154297 0.00129759 7.28098e-06 -0.000245361 6.73642e-08 3.65698e-10 -5.23889e-09 3.03744e-16
0.224167 0.0022375 -0.015412 0.00129462 7.2402e-06 -0.000243987 6.66118e-08 3.64789e-10 -5.65393e-09 3.03401e-16
0.224333 0.00223493 -0.0153944 0.00129165 7.19965e-06 -0.00024262 6.58677e-08 3.63813e-10 -6.05706e-09 3.03002e-16
0.2245 0.00223237 -0.0153767 0.00128869 7.15933e-06 -0.000241261 6.5132e-08 3.6277e-10 -6.44846e-09 3.02544e-16
0.224667 0.00222981 -0.015359 0.00128573 7.11923e-06 -0.00023991 6.44044e-08 3.61664e-10 -6.82833e-09 3.02025e-16
0.224833 0.00222725 -0.0153414 0.00128278 7.07936e-06 -0.000238566 6.3685e-08 3.60494e-10 -7.19689e-09 3.01442e-16
0.225 0.00222469 -0.0153238 0.00127984 7.03971e-06 -0.00023723 6.29737e-08 3.59265e-10 -7.55431e-09 3.00796e-16
0.225167 0.00222214 -0.0153062 0.0012769 7.00028e-06 -0.000235902 6.22703e-08 3.57976e-10 -7.90079e-09 3.00083e-16
0.225333 0.00221959 -0.0152887 0.00127398 6.96107e-06 -0.00023458 6.15747e-08 3.56631e-10 -8.23652e-09 2.99304e-16
0.2255 0.00221704 -0.0152711 0.00127105 6.92209e-06 -0.000233267 6.08869e-08 3.55231e-10 -8.5617e-09 2.98456e-16
0.225667 0.0022145 -0.0152536 0.00126814 6.88332e-06 -0.00023196 6.02068e-08 3.53777e-10 -8.8765e-09 2.97541e-16
0.225833 0.00221196 -0.0152361 0.00126523 6.84477e-06 -0.000230661 5.95343e-08 3.52272e-10 -9.18111e-09 2.96557e-16
0.226 0.00220942 -0.0152186 0.00126233 6.80643e-06 -0.000229369 5.88693e-08 3.50717e-10 -9.47571e-09 2.95504e-16
0.226167 0.00220689 -0.0152012 0.00125943 6.76831e-06 -0.000228085 5.82117e-08 3.49113e-10 -9.76049e-09 2.94382e-16
0.226333 0.00220435 -0.0151837 0.00125655 6.7304e-06 -0.000226807 5.75615e-08 3.47463e-10 -1.00356e-08 2.93192e-16
0.2265 0.00220182 -0.0151663 0.00125366 6.69271e-06 -0.000225537 5.69185e-08 3.45768e-10 -1.03013e-08 2.91934e-16
0.226667 0.0021993 -0.0151489 0.00125079 6.65522e-06 -0.000224274 5.62827e-08 3.4403e-10 -1.05576e-08 2.90609e-16
0.226833 0.00219677 -0.0151315 0.00124792 6.61795e-06 -0.000223018 5.56541e-08 3.42249e-10 -1.08048e-08 2.89216e-16
0.227 0.00219425 -0.0151142 0.00124506 6.58088e-06 -0.000221769 5.50324e-08 3.40428e-10 -1.10431e-08 2.87758e-16
0.227167 0.00219174 -0.0150968 0.0012422 6.54403e-06 -0.000220526 5.44177e-08 3.38568e-10 -1.12726e-08 2.86234e-16
0.227333 0.00218922 -0.0150795 0.00123935 6.50738e-06 -0.000219291 5.38098e-08 3.3667e-10 -1.14934e-08 2.84647e-16
0.2275 0.00218671 -0.0150622 0.00123651 6.47093e-06 -0.000218063 5.32088e-08 3.34737e-10 -1.17058e-08 2.82997e-16
0.227667 0.0021842 -0.0150449 0.00123368 6.43469e-06 -0.000216842 5.26144e-08 3.32768e-10 -1.19098e-08 2.81285e-16
0.227833 0.00218169 -0.0150277 0.00123085 6.39865e-06 -0.000215627 5.20267e-08 3.30767e-10 -1.21058e-08 2.79513e-16
0.228 0.00217919 -0.0150104 0.00122802 6.36281e-06 -0.00021442 5.14456e-08 3.28733e-10 -1.22937e-08 2.77682e-16
0.228167 0.00217669 -0.0149932 0.00122521 6.32718e-06 -0.000213219 5.08709e-08 3.26669e-10 -1.24738e-08 2.75794e-16
0.228333 0.00217419 -0.014976 0.0012224 6.29174e-06 -0.000212025 5.03027e-08 3.24575e-10 -1.26462e-08 2.7385e-16
0.2285 0.0021717 -0.0149588 0.00121959 6.2565e-06 -0.000210837 4.97408e-08 3.22454e-10 -1.28112e-08 2.71851e-16
0.228667 0.00216921 -0.0149416 0.0012168 6.22146e-06 -0.000209656 4.91852e-08 3.20305e-10 -1.29687e-08 2.69801e-16
0.228833 0.00216672 -0.0149245 0.00121401 6.18662e-06 -0.000208482 4.86358e-08 3.18131e-10 -1.3119e-08 2.677e-16
0.229 0.00216423 -0.0149074 0.00121122 6.15197e-06 -0.000207314 4.80925e-08 3.15932e-10 -1.32622e-08 2.65549e-16
0.229167 0.00216175 -0.0148903 0.00120844 6.11751e-06 -0.000206153 4.75553e-08 3.1371e-10 -1.33985e-08 2.63352e-16
0.229333 0.00215927 -0.0148732 0.00120567 6.08325e-06 -0.000204999 4.70241e-08 3.11466e-10 -1.35279e-08 2.61109e-16
0.2295 0.00215679 -0.0148561 0.00120291 6.04918e-06 -0.000203851 4.64989e-08 3.09201e-10 -1.36507e-08 2.58822e-16
0.229667 0.00215432 -0.0148391 0.00120015 6.0153e-06 -0.000202709 4.59795e-08 3.06915e-10 -1.3767e-08 2.56494e-16
0.229833 0.00215185 -0.0148221 0.0011974 5.98161e-06 -0.000201574 4.54659e-08 3.04612e-10 -1.38769e-08 2.54126e-16
0.23 0.00214938 -0.0148051 0.00119465 5.94811e-06 -0.000200445 4.4958e-08 3.0229e-10 -1.39806e-08 2.5172e-16
0.230167 0.00214691 -0.0147881 0.00119191 5.91479e-06 -0.000199322 4.44559e-08 2.99951e-10 -1.40781e-08 2.49277e-16
0.230333 0.00214445 -0.0147711 0.00118918 5.88167e-06 -0.000198206 4.39593e-08 2.97597e-10 -1.41697e-08 2.46801e-16
0.2305 0.00214199 -0.0147542 0.00118645 5.84872e-06 -0.000197096 4.34683e-08 2.95228e-10 -1.42554e-08 2.44292e-16
0.230667 0.00213953 -0.0147372 0.00118373 5.81597e-06 -0.000195992 4.29827e-08 2.92845e-10 -1.43353e-08 2.41753e-16
0.230833 0.00213707 -0.0147203 0.00118101 5.78339e-06 -0.000194894 4.25026e-08 2.9045e-10 -1.44097e-08 2.39185e-16
0.231 0.00213462 -0.0147034 0.00117831 5.751e-06 -0.000193802 4.20278e-08 2.88042e-10 -1.44785e-08 2.36591e-16
0.231167 0.00213217 -0.0146866 0.0011756 5.71879e-06 -0.000192717 4.15584e-08 2.85624e-10 -1.4542e-08 2.33971e-16
0.231333 0.00212973 -0.0146697 0.00117291 5.68676e-06 -0.000191638 4.10942e-08 2.83195e-10 -1.46003e-08 2.31329e-16
0.2315 0.00212728 -0.0146529 0.00117022 5.65491e-06 -0.000190564 4.06352e-08 2.80757e-10 -1.46534e-08 2.28665e-16
0.231667 0.00212484 -0.0146361 0.00116753 5.62324e-06 -0.000189497 4.01813e-08 2.7831e-10 -1.47016e-08 2.25982e-16
0.231833 0.0021224 -0.0146193 0.00116486 5.59175e-06 -0.000188436 3.97324e-08 2.75856e-10 -1.47448e-08 2.23282e-16
0.232 0.00211997 -0.0146025 0.00116218 5.56043e-06 -0.00018738 3.92886e-08 2.73395e-10 -1.47832e-08 2.20565e-16
0.232167 0.00211754 -0.0145857 0.00115952 5.52929e-06 -0.000186331 3.88498e-08 2.70929e-10 -1.4817e-08 2.17834e-16
0.232333 0.00211511 -0.014569 0.00115686 5.49832e-06 -0.000185287 3.84158e-08 2.68456e-10 -1.48463e-08 2.15091e-16
0.2325 0.00211268 -0.0145523 0.00115421 5.46753e-06 -0.00018425 3.79867e-08 2.6598e-10 -1.4871e-08 2.12336e-16
0.232667 0.00211026 -0.0145356 0.00115156 5.4369e-06 -0.000183218 3.75624e-08 2.63499e-10 -1.48915e-08 2.09573e-16
0.232833 0.00210784 -0.0145189 0.00114892 5.40645e-06 -0.000182191 3.71428e-08 2.61016e-10 -1.49077e-08 2.06802e-16
0.233 0.00210542 -0.0145023 0.00114628 5.37617e-06 -0.000181171 3.67279e-08 2.5853e-10 -1.49197e-08 2.04025e-16
0.233167 0.002103 -0.0144856 0.00114366 5.34606e-06 -0.000180156 3.63177e-08 2.56043e-10 -1.49277e-08 2.01243e-16
0.233333 0.00210059 -0.014469 0.00114103 5.31612e-06 -0.000179147 3.5912e-08 2.53554e-10 -1.49318e-08 1.98459e-16
0.2335 0.00209818 -0.0144524 0.00113842 5.28635e-06 -0.000178144 3.55109e-08 2.51065e-10 -1.49321e-08 1.95673e-16
0.233667 0.00209577 -0.0144358 0.0011358 5.25674e-06 -0.000177146 3.51142e-08 2.48577e-10 -1.49286e-08 1.92886e-16
0.233833 0.00209337 -0.0144193 0.0011332 5.2273e-06 -0.000176154 3.4722e-08 2.46089e-10 -1.49215e-08 1.90101e-16
0.234 0.00209097 -0.0144027 0.0011306 5.19802e-06 -0.000175168 3.43341e-08 2.43603e-10 -1.49108e-08 1.87319e-16
0.234167 0.00208857 -0.0143862 0.00112801 5.16891e-06 -0.000174187 3.39506e-08 2.41119e-10 -1.48967e-08 1.84541e-16
0.234333 0.00208617 -0.0143697 0.00112542 5.13996e-06 -0.000173211 3.35714e-08 2.38637e-10 -1.48792e-08 1.81768e-16
0.2345 0.00208378 -0.0143532 0.00112284 5.11117e-06 -0.000172241 3.31964e-08 2.36159e-10 -1.48584e-08 1.79001e-16
0.234667 0.00208139 -0.0143367 0.00112027 5.08255e-06 -0.000171276 3.28256e-08 2.33685e-10 -1.48344e-08 1.76242e-16
0.234833 0.002079 -0.0143203 0.0011177 5.05408e-06 -0.000170317 3.24589e-08 2.31214e-10 -1.48074e-08 1.73492e-16
0.235 0.00207661 -0.0143038 0.00111513 5.02577e-06 -0.000169363 3.20964e-08 2.28749e-10 -1.47773e-08 1.70752e-16
0.235167 0.00207423 -0.0142874 0.00111258 4.99763e-06 -0.000168414 3.17378e-08 2.26289e-10 -1.47443e-08 1.68024e-16
0.235333 0.00207185 -0.014271 0.00111002 4.96964e-06 -0.000167471 3.13833e-08 2.23834e-10 -1.47084e-08 1.65307e-16
0.2355 0.00206947 -0.0142547 0.00110748 4.9418e-06 -0.000166533 3.10328e-08 2.21386e-10 -1.46698e-08 1.62603e-16
0.235667 0.0020671 -0.0142383 0.00110494 4.91412e-06 -0.000165601 3.06861e-08 2.18944e-10 -1.46285e-08 1.59914e-16
0.235833 0.00206473 -0.014222 0.0011024 4.8866e-06 -0.000164673 3.03434e-08 2.1651e-10 -1.45846e-08 1.5724e-16
0.236 0.00206236 -0.0142057 0.00109988 4.85923e-06 -0.000163751 3.00044e-08 2.14083e-10 -1.45381e-08 1.54582e-16
0.236167 0.00205999 -0.0141894 0.00109735 4.83202e-06 -0.000162834 2.96693e-08 2.11664e-10 -1.44892e-08 1.5194e-16
0.236333 0.00205763 -0.0141731 0.00109484 4.80496e-06 -0.000161922 2.93379e-08 2.09253e-10 -1.44379e-08 1.49317e-16
0.2365 0.00205527 -0.0141568 0.00109233 4.77804e-06 -0.000161015 2.90102e-08 2.06851e-10 -1.43843e-08 1.46712e-16
0.236667 0.00205291 -0.0141406 0.00108982 4.75128e-06 -0.000160113 2.86861e-08 2.04458e-10 -1.43285e-08 1.44126e-16
0.236833 0.00205055 -0.0141243 0.00108732 4.72467e-06 -0.000159216 2.83657e-08 2.02075e-10 -1.42704e-08 1.41561e-16
0.237 0.0020482 -0.0141081 0.00108483 4.69821e-06 -0.000158325 2.80489e-08 1.99701e-10 -1.42103e-08 1.39016e-16
0.237167 0.00204585 -0.014092 0.00108234 4.6719e-06 -0.000157438 2.77355e-08 1.97338e-10 -1.41482e-08 1.36492e-16
0.237333 0.0020435 -0.0140758 0.00107986 4.64573e-06 -0.000156556 2.74257e-08 1.94985e-10 -1.40841e-08 1.33991e-16
0.2375 0.00204116 -0.0140596 0.00107738 4.61971e-06 -0.000155679 2.71194e-08 1.92643e-10 -1.40181e-08 1.31512e-16
0.237667 0.00203882 -0.0140435 0.00107491 4.59384e-06 -0.000154807 2.68165e-08 1.90313e-10 -1.39503e-08 1.29056e-16
0.237833 0.00203648 -0.0140274 0.00107244 4.56811e-06 -0.00015394 2.65169e-08 1.87993e-10 -1.38807e-08 1.26624e-16
0.238 0.00203414 -0.0140113 0.00106999 4.54253e-06 -0.000153078 2.62207e-08 1.85686e-10 -1.38094e-08 1.24216e-16
0.238167 0.00203181 -0.0139952 0.00106753 4.51708e-06 -0.000152221 2.59278e-08 1.8339e-10 -1.37364e-08 1.21833e-16
0.238333 0.00202948 -0.0139792 0.00106508 4.49179e-06 -0.000151368 2.56382e-08 1.81107e-10 -1.36619e-08 1.19475e-16
0.2385 0.00202715 -0.0139631 0.00106264 4.46663e-06 -0.00015052 2.53518e-08 1.78836e-10 -1.35858e-08 1.17142e-16
0.238667 0.00202482 -0.0139471 0.0010602 4.44161e-06 -0.000149677 2.50687e-08 1.76578e-10 -1.35083e-08 1.14836e-16
0.238833 0.0020225 -0.0139311 0.00105777 4.41674e-06 -0.000148839 2.47886e-08 1.74333e-10 -1.34293e-08 1.12555e-16
0.239 0.00202018 -0.0139151 0.00105535 4.392e-06 -0.000148006 2.45118e-08 1.72102e-10 -1.3349e-08 1.10301e-16
0.239167 0.00201786 -0.0138992 0.00105293 4.3674e-06 -0.000147177 2.4238e-08 1.69884e-10 -1.32674e-08 1.08074e-16
0.239333 0.00201554 -0.0138832 0.00105051 4.34294e-06 -0.000146352 2.39672e-08 1.67679e-10 -1.31846e-08 1.05875e-16
0.2395 0.00201323 -0.0138673 0.0010481 4.31862e-06 -0.000145533 2.36995e-08 1.65489e-10 -1.31005e-08 1.03702e-16
0.239667 0.00201092 -0.0138514 0.0010457 4.29443e-06 -0.000144718 2.34348e-08 1.63313e-10 -1.30153e-08 1.01557e-16
0.239833 0.00200861 -0.0138355 0.0010433 4.27038e-06 -0.000143907 2.3173e-08 1.6115e-10 -1.2929e-08 9.94404e-17
0.24 0.00200631 -0.0138196 0.00104091 4.24646e-06 -0.000143101 2.29142e-08 1.59003e-10 -1.28417e-08 9.73513e-17
0.240167 0.00200401 -0.0138037 0.00103852 4.22268e-06 -0.0001423 2.26582e-08 1.5687e-10 -1.27534e-08 9.52904e-17
0.240333 0.00200171 -0.0137879 0.00103614 4.19903e-06 -0.000141503 2.24051e-08 1.54752e-10 -1.26641e-08 9.32578e-17
0.2405 0.00199941 -0.0137721 0.00103376 4.17551e-06 -0.00014071 2.21549e-08 1.52649e-10 -1.25739e-08 9.12535e-17
0.240667 0.00199712 -0.0137563 0.00103139 4.15212e-06 -0.000139922 2.19074e-08 1.5056e-10 -1.24828e-08 8.92776e-17
0.240833 0.00199483 -0.0137405 0.00102903 4.12887e-06 -0.000139138 2.16627e-08 1.48488e-10 -1.2391e-08 8.73302e-17
0.241 0.00199254 -0.0137247 0.00102667 4.10574e-06 -0.000138359 2.14207e-08 1.4643e-10 -1.22983e-08 8.54114e-17
0.241167 0.00199025 -0.013709 0.00102431 4.08275e-06 -0.000137584 2.11814e-08 1.44388e-10 -1.2205e-08 8.35212e-17
0.241333 0.00198797 -0.0136933 0.00102196 4.05988e-06 -0.000136814 2.09448e-08 1.42362e-10 -1.21109e-08 8.16596e-17
0.2415 0.00198569 -0.0136775 0.00101962 4.03715e-06 -0.000136047 2.07109e-08 1.40351e-10 -1.20162e-08 7.98265e-17
0.241667 0.00198341 -0.0136619 0.00101728 4.01453e-06 -0.000135285 2.04795e-08 1.38356e-10 -1.19209e-08 7.8022e-17
0.241833 0.00198113 -0.0136462 0.00101495 3.99205e-06 -0.000134528 2.02508e-08 1.36378e-10 -1.1825e-08 7.6246e-17
0.242 0.00197886 -0.0136305 0.00101262 3.96969e-06 -0.000133774 2.00246e-08 1.34415e-10 -1.17286e-08 7.44985e-17
0.242167 0.00197659 -0.0136149 0.0010103 3.94746e-06 -0.000133025 1.98009e-08 1.32468e-10 -1.16318e-08 7.27793e-17
0.242333 0.00197432 -0.0135993 0.00100798 3.92535e-06 -0.00013228 1.95797e-08 1.30537e-10 -1.15344e-08 7.10884e-17
0.2425 0.00197206 -0.0135837 0.00100567 3.90337e-06 -0.000131539 1.9361e-08 1.28623e-10 -1.14367e-08 6.94257e-17
